"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12th week, 2025",,,,,,"Data collected as of March 26, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,9714,1.98,3663,1.18,802,0.26,6098,1.96,28141,9.04,995,0.32,133,0.04,2074,0.67,545,0.18,20,0.01,101,0.03,56,0.08,579,0.83,8,0.02,14,0.03,129,0.27,3,0.01,96,0.2,15872,3.23
Hokkaido,616,2.79,119,0.88,58,0.43,508,3.76,548,4.06,68,0.5,15,0.11,198,1.47,16,0.12,1,0.01,3,0.02,-,-,5,0.17,-,-,-,-,4,0.17,-,-,2,0.09,747,3.38
Aomori,104,1.79,24,0.65,5,0.14,46,1.24,203,5.49,23,0.62,8,0.22,57,1.54,5,0.14,-,-,1,0.03,-,-,2,0.2,-,-,1,0.17,5,0.83,-,-,-,-,207,3.57
Iwate,151,2.44,38,0.97,7,0.18,98,2.51,331,8.49,4,0.1,1,0.03,44,1.13,8,0.21,-,-,1,0.03,-,-,4,0.29,-,-,-,-,4,0.21,-,-,1,0.05,198,3.19
Miyagi,150,1.65,50,0.91,19,0.35,130,2.36,427,7.76,17,0.31,3,0.05,75,1.36,13,0.24,-,-,1,0.02,1,0.08,6,0.5,-,-,-,-,3,0.3,1,0.1,-,-,372,4.09
Akita,160,3.08,13,0.38,14,0.41,75,2.21,164,4.82,5,0.15,-,-,6,0.18,2,0.06,-,-,-,-,-,-,1,0.14,-,-,-,-,3,0.38,-,-,2,0.25,130,2.5
Yamagata,79,1.98,21,0.84,11,0.44,80,3.2,229,9.16,10,0.4,4,0.16,34,1.36,7,0.28,2,0.08,1,0.04,-,-,1,0.13,-,-,-,-,4,0.4,-,-,2,0.2,120,3
Fukushima,287,3.54,85,1.77,19,0.4,107,2.23,293,6.1,26,0.54,2,0.04,86,1.79,11,0.23,-,-,3,0.06,2,0.15,23,1.77,-,-,-,-,3,0.43,-,-,-,-,395,4.88
Ibaraki,182,1.52,40,0.53,15,0.2,340,4.53,521,6.95,23,0.31,2,0.03,51,0.68,18,0.24,-,-,2,0.03,-,-,65,3.82,-,-,-,-,2,0.15,-,-,1,0.08,634,5.28
