"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"25th week, 2026",,,,,,"Data collected as of June 24, 2026"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,181538,48.68,,,,
Hokkaido,6566,39.79,,,,
Aomori,2428,46.69,,,,
Iwate,2641,62.88,,,,
Miyagi,3179,57.8,,,,
Akita,793,31.72,,,,
Yamagata,1835,49.59,,,,
Fukushima,2823,58.81,,,,
Ibaraki,3788,55.71,,,,
Tochigi,2701,57.47,,,,
Gunma,3121,69.36,,,,
Saitama,11720,67.36,,,,
Chiba,9845,55.31,,,,
Tokyo,20120,48.13,,,,
Kanagawa,14126,57.89,,,,
Niigata,2219,42.67,,,,
Toyama,2696,56.17,,,,
Ishikawa,2210,47.02,,,,
Fukui,1078,27.64,,,,
Yamanashi,1062,30.34,,,,
Nagano,2729,54.58,,,,
Gifu,1553,34.51,,,,
Shizuoka,4387,40.62,,,,
Aichi,9304,57.08,,,,
Mie,2360,34.2,,,,
Shiga,1674,42.92,,,,
Kyoto,3075,48.81,,,,
Osaka,10014,35.14,,,,
Hyogo,7201,44.45,,,,
Nara,1557,37.07,,,,
Wakayama,1613,35.84,,,,
Tottori,1288,44.41,,,,
Shimane,904,45.2,,,,
Okayama,2399,47.98,,,,
Hiroshima,4001,43.02,,,,
Yamaguchi,3514,57.61,,,,
Tokushima,1009,30.58,,,,
Kagawa,854,37.13,,,,
Ehime,2246,59.11,,,,
Kochi,1185,32.03,,,,
Fukuoka,6393,52.4,,,,
Saga,1115,46.46,,,,
Nagasaki,2875,56.37,,,,
Kumamoto,4136,58.25,,,,
Oita,2852,49.17,,,,
Miyazaki,1175,41.96,,,,
Kagoshima,2996,52.56,,,,
Okinawa,2178,49.5,,,,
