"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5th week, 2025",,,,,,"Data collected as of February 5, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,28943,5.87,2677,0.86,901,0.29,7810,2.5,21458,6.86,594,0.19,316,0.1,2833,0.91,618,0.2,34,0.01,95,0.03,32,0.05,503,0.72,8,0.02,7,0.01,296,0.62,1,0,30,0.06,29869,6.06
Hokkaido,1403,6.32,263,1.93,61,0.45,519,3.82,322,2.37,43,0.32,41,0.3,90,0.66,20,0.15,2,0.01,3,0.02,-,-,6,0.21,-,-,-,-,14,0.61,1,0.04,1,0.04,1406,6.33
Aomori,501,8.64,15,0.41,8,0.22,31,0.84,162,4.38,5,0.14,11,0.3,143,3.86,12,0.32,1,0.03,1,0.03,-,-,-,-,-,-,-,-,12,2,-,-,-,-,459,7.91
Iwate,704,11.35,42,1.08,14,0.36,186,4.77,250,6.41,21,0.54,12,0.31,38,0.97,13,0.33,-,-,2,0.05,-,-,7,0.5,-,-,-,-,13,0.68,-,-,1,0.05,465,7.5
Miyagi,859,9.44,14,0.25,35,0.64,133,2.42,222,4.04,13,0.24,10,0.18,92,1.67,8,0.15,-,-,2,0.04,-,-,10,0.83,-,-,-,-,5,0.5,-,-,-,-,764,8.4
Akita,288,5.54,9,0.26,10,0.29,45,1.32,148,4.35,3,0.09,8,0.24,5,0.15,5,0.15,2,0.06,-,-,-,-,-,-,-,-,-,-,5,0.63,-,-,-,-,318,6.12
Yamagata,673,16.02,14,0.52,7,0.26,77,2.85,92,3.41,3,0.11,22,0.81,37,1.37,7,0.26,-,-,-,-,-,-,17,2.13,-,-,-,-,7,0.7,-,-,-,-,228,5.43
Fukushima,380,4.63,38,0.78,22,0.45,111,2.27,149,3.04,13,0.27,3,0.06,136,2.78,14,0.29,-,-,-,-,-,-,16,1.23,-,-,1,0.14,3,0.43,-,-,-,-,668,8.15
Ibaraki,558,4.65,35,0.47,14,0.19,338,4.57,461,6.23,10,0.14,-,-,62,0.84,6,0.08,1,0.01,-,-,-,-,44,2.59,-,-,-,-,11,0.85,-,-,-,-,912,7.6
