"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9th week, 2025",,,,,,"Data collected as of March 5, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,9302,1.89,3984,1.27,774,0.25,6097,1.95,30748,9.83,784,0.25,157,0.05,1777,0.57,565,0.18,28,0.01,112,0.04,28,0.04,509,0.73,13,0.03,10,0.02,175,0.36,2,0,74,0.15,21790,4.42
Hokkaido,728,3.28,143,1.05,40,0.29,436,3.21,395,2.9,52,0.38,10,0.07,114,0.84,12,0.09,-,-,5,0.04,1,0.03,7,0.24,-,-,1,0.04,6,0.26,-,-,6,0.26,1161,5.23
Aomori,102,1.76,18,0.49,13,0.35,47,1.27,218,5.89,7,0.19,4,0.11,71,1.92,5,0.14,-,-,-,-,-,-,1,0.1,-,-,-,-,9,1.5,-,-,-,-,233,4.02
Iwate,161,2.6,14,0.36,6,0.15,130,3.33,343,8.79,5,0.13,-,-,43,1.1,7,0.18,-,-,1,0.03,-,-,10,0.71,-,-,1,0.05,2,0.11,-,-,1,0.05,248,4
Miyagi,168,1.85,45,0.82,10,0.18,144,2.62,455,8.27,17,0.31,2,0.04,75,1.36,5,0.09,-,-,-,-,-,-,7,0.58,-,-,-,-,2,0.2,-,-,-,-,378,4.15
Akita,75,1.44,7,0.21,10,0.29,56,1.65,138,4.06,4,0.12,1,0.03,4,0.12,2,0.06,1,0.03,1,0.03,-,-,-,-,-,-,-,-,5,0.63,-,-,-,-,172,3.31
Yamagata,123,3,15,0.58,8,0.31,69,2.65,128,4.92,12,0.46,10,0.38,16,0.62,7,0.27,1,0.04,1,0.04,-,-,12,1.5,-,-,-,-,6,0.6,-,-,2,0.2,104,2.54
Fukushima,158,1.95,40,0.83,19,0.4,105,2.19,308,6.42,16,0.33,-,-,99,2.06,12,0.25,-,-,-,-,-,-,25,1.92,1,0.14,-,-,1,0.14,-,-,-,-,457,5.64
Ibaraki,177,1.48,71,0.95,16,0.21,314,4.19,642,8.56,13,0.17,-,-,38,0.51,9,0.12,1,0.01,-,-,-,-,56,3.29,1,0.08,-,-,5,0.38,-,-,-,-,746,6.22
Tochigi,296,3.89,52,1.08,8,0.17,118,2.46,375,7.81,9,0.19,3,0.06,67,1.4,8,0.17,-,-,-,-,-,-,10,0.83,3,0.43,-,-,3,0.43,-,-,-,-,448,5.89
Gunma,185,2.18,80,1.51,9,0.17,38,0.72,538,10.15,27,0.51,3,0.06,36,0.68,18,0.34,-,-,4,0.08,-,-,3,0.21,-,-,-,-,4,0.44,-,-,-,-,389,4.58
Saitama,606,2.32,172,1.05,35,0.21,384,2.34,1787,10.9,72,0.44,3,0.02,179,1.09,26,0.16,1,0.01,11,0.07,11,0.26,32,0.76,-,-,-,-,9,0.75,-,-,1,0.08,1397,5.35
Chiba,538,2.62,71,0.55,21,0.16,343,2.68,1453,11.35,42,0.33,5,0.04,148,1.16,11,0.09,-,-,7,0.05,-,-,24,0.69,-,-,-,-,2,0.22,-,-,-,-,1158,5.65
Tokyo,589,1.41,157,0.59,28,0.11,489,1.85,3441,13.03,87,0.33,12,0.05,221,0.84,45,0.17,2,0.01,8,0.03,-,-,17,0.44,3,0.12,-,-,4,0.16,-,-,12,0.48,1158,2.76
Kanagawa,676,1.87,163,0.72,31,0.14,296,1.3,2202,9.7,97,0.43,7,0.03,155,0.68,32,0.14,1,0,10,0.04,1,0.02,44,0.88,-,-,-,-,1,0.08,-,-,3,0.25,1391,3.84
Niigata,349,4.06,57,1.04,14,0.25,211,3.84,299,5.44,43,0.78,10,0.18,51,0.93,16,0.29,1,0.02,4,0.07,1,0.1,1,0.1,-,-,-,-,9,0.69,-,-,2,0.15,376,4.37
Toyama,58,1.21,11,0.38,8,0.28,111,3.83,320,11.03,3,0.1,1,0.03,24,0.83,1,0.03,-,-,-,-,2,0.29,-,-,-,-,-,-,3,0.6,-,-,-,-,147,3.06
Ishikawa,94,1.96,38,1.31,5,0.17,58,2,347,11.97,11,0.38,-,-,25,0.86,2,0.07,1,0.03,2,0.07,-,-,9,1.29,-,-,-,-,3,0.6,-,-,-,-,192,4
Fukui,32,0.82,64,2.56,10,0.4,57,2.28,263,10.52,5,0.2,1,0.04,5,0.2,2,0.08,1,0.04,1,0.04,-,-,-,-,-,-,1,0.17,8,1.33,-,-,-,-,76,1.95
Yamanashi,18,0.44,17,0.71,2,0.08,14,0.58,332,13.83,2,0.08,1,0.04,4,0.17,2,0.08,-,-,1,0.04,-,-,18,2,-,-,-,-,1,0.1,-,-,-,-,138,3.37
Nagano,217,2.47,70,1.3,8,0.15,93,1.72,378,7,9,0.17,6,0.11,33,0.61,9,0.17,1,0.02,2,0.04,-,-,35,3.5,-,-,-,-,3,0.25,-,-,1,0.08,580,6.59
Gifu,87,1,105,1.98,3,0.06,40,0.75,284,5.36,3,0.06,1,0.02,9,0.17,11,0.21,-,-,1,0.02,-,-,-,-,-,-,1,0.2,9,1.8,-,-,1,0.2,457,5.25
Shizuoka,288,2.07,67,0.75,39,0.44,74,0.83,687,7.72,4,0.04,-,-,29,0.33,12,0.13,1,0.01,2,0.02,-,-,3,0.14,2,0.2,-,-,1,0.1,-,-,-,-,755,5.43
Aichi,307,1.57,166,0.91,28,0.15,147,0.81,1068,5.87,16,0.09,1,0.01,16,0.09,27,0.15,1,0.01,4,0.02,3,0.09,6,0.17,1,0.07,-,-,8,0.53,-,-,5,0.33,1291,6.62
Mie,77,1.08,99,2.25,9,0.2,84,1.91,340,7.73,11,0.25,1,0.02,11,0.25,8,0.18,-,-,2,0.05,-,-,-,-,-,-,-,-,5,0.56,-,-,-,-,345,4.86
Shiga,89,1.48,41,1.14,8,0.22,38,1.06,192,5.33,7,0.19,-,-,5,0.14,4,0.11,-,-,1,0.03,-,-,-,-,-,-,-,-,4,0.57,-,-,-,-,245,4.08
Kyoto,221,1.78,81,1.08,41,0.55,110,1.47,517,6.89,8,0.11,2,0.03,37,0.49,13,0.17,-,-,7,0.09,-,-,4,0.22,-,-,-,-,2,0.29,-,-,-,-,436,3.52
Osaka,527,1.75,354,1.82,49,0.25,183,0.94,2059,10.61,43,0.22,10,0.05,30,0.15,37,0.19,1,0.01,11,0.06,-,-,8,0.15,-,-,1,0.06,7,0.39,2,0.11,7,0.39,862,2.85
Hyogo,289,1.46,298,2.33,38,0.3,143,1.12,1484,11.59,14,0.11,11,0.09,38,0.3,17,0.13,2,0.02,7,0.05,3,0.09,22,0.63,1,0.07,-,-,5,0.36,-,-,2,0.14,568,2.87
Nara,122,2.22,125,3.68,8,0.24,43,1.26,330,9.71,1,0.03,5,0.15,8,0.24,8,0.24,-,-,-,-,-,-,2,0.2,-,-,-,-,-,-,-,-,2,0.33,248,4.51
Wakayama,43,0.9,57,1.97,6,0.21,17,0.59,249,8.59,2,0.07,-,-,8,0.28,5,0.17,-,-,1,0.03,-,-,-,-,-,-,-,-,3,0.27,-,-,2,0.18,202,4.21
Tottori,19,0.66,16,0.84,2,0.11,59,3.11,126,6.63,1,0.05,-,-,7,0.37,3,0.16,2,0.11,1,0.05,-,-,-,-,-,-,-,-,3,0.6,-,-,-,-,116,4
Shimane,78,2.05,9,0.39,10,0.43,42,1.83,252,10.96,6,0.26,1,0.04,25,1.09,6,0.26,1,0.04,-,-,-,-,-,-,-,-,-,-,3,0.38,-,-,-,-,237,6.24
Okayama,81,0.96,41,0.76,14,0.26,39,0.72,529,9.8,2,0.04,3,0.06,1,0.02,9,0.17,3,0.06,1,0.02,-,-,9,0.75,-,-,-,-,-,-,-,-,-,-,383,4.56
Hiroshima,199,1.7,122,1.65,34,0.46,126,1.7,898,12.14,2,0.03,4,0.05,4,0.05,16,0.22,1,0.01,-,-,1,0.05,16,0.84,-,-,-,-,9,0.45,-,-,10,0.5,477,4.08
Yamaguchi,50,0.75,220,5.12,7,0.16,113,2.63,442,10.28,6,0.14,1,0.02,7,0.16,8,0.19,-,-,-,-,-,-,-,-,-,-,-,-,3,0.33,-,-,2,0.22,229,3.42
Tokushima,41,1.11,32,1.39,2,0.09,8,0.35,197,8.57,-,-,3,0.13,1,0.04,7,0.3,-,-,-,-,-,-,1,0.33,-,-,-,-,-,-,-,-,-,-,212,5.73
Kagawa,72,1.53,22,0.79,7,0.25,42,1.5,447,15.96,3,0.11,-,-,3,0.11,6,0.21,-,-,3,0.11,1,0.2,-,-,-,-,-,-,1,0.2,-,-,-,-,186,3.96
Ehime,68,1.13,92,2.56,28,0.78,106,2.94,618,17.17,1,0.03,-,-,3,0.08,7,0.19,-,-,-,-,-,-,19,2.38,-,-,-,-,3,0.5,-,-,4,0.67,310,5.17
Kochi,22,0.5,16,0.64,4,0.16,42,1.68,150,6,-,-,-,-,20,0.8,3,0.12,-,-,-,-,-,-,2,0.67,-,-,1,0.13,3,0.38,-,-,-,-,215,4.89
Fukuoka,345,1.75,280,2.35,26,0.22,408,3.43,1622,13.63,32,0.27,9,0.08,24,0.2,40,0.34,2,0.02,3,0.03,-,-,4,0.15,-,-,-,-,5,0.33,-,-,3,0.2,1010,5.13
Saga,78,2,56,2.43,11,0.48,43,1.87,274,11.91,3,0.13,1,0.04,10,0.43,8,0.35,-,-,1,0.04,-,-,1,0.25,-,-,-,-,1,0.17,-,-,3,0.5,321,8.23
Nagasaki,65,0.93,43,0.98,15,0.34,125,2.84,432,9.82,8,0.18,1,0.02,5,0.11,8,0.18,2,0.05,-,-,4,0.5,6,0.75,-,-,2,0.17,6,0.5,-,-,1,0.08,413,5.9
Kumamoto,115,1.44,103,2.06,6,0.12,114,2.28,853,17.06,8,0.16,9,0.18,18,0.36,21,0.42,1,0.02,2,0.04,-,-,11,1.22,-,-,1,0.07,1,0.07,-,-,2,0.13,456,5.7
Oita,86,1.48,68,1.89,11,0.31,132,3.67,836,23.22,9,0.25,4,0.11,4,0.11,17,0.47,-,-,2,0.06,-,-,2,0.4,-,-,-,-,2,0.18,-,-,2,0.18,308,5.31
Miyazaki,50,0.86,74,2.06,10,0.28,86,2.39,500,13.89,2,0.06,3,0.08,17,0.47,13,0.36,-,-,1,0.03,-,-,2,0.33,-,-,-,-,1,0.14,-,-,-,-,194,3.34
Kagoshima,107,1.22,82,1.64,52,1.04,144,2.88,840,16.8,18,0.36,2,0.04,17,0.34,13,0.26,-,-,2,0.04,-,-,12,1.71,1,0.08,-,-,4,0.33,-,-,-,-,277,3.15
Okinawa,426,7.61,10,0.31,5,0.16,76,2.38,160,5,41,1.28,6,0.19,12,0.38,7,0.22,-,-,2,0.06,-,-,68,7.56,-,-,1,0.14,-,-,-,-,-,-,88,1.57
