"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9th week, 2025",,,,,,"Data collected as of March 5, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,541256,111.78,21795,7.1,7511,2.45,55977,18.23,180625,58.82,6679,2.17,2556,0.83,19628,6.39,4957,1.61,232,0.08,821,0.27,251,0.37,4398,6.47,86,0.18,97,0.2,2693,5.61,16,0.03,263,0.55,245152,50.63
Hokkaido,21758,99.81,1640,12.42,438,3.32,3898,29.53,2546,19.29,549,4.16,245,1.86,681,5.16,148,1.12,17,0.13,32,0.24,3,0.11,76,2.71,1,0.04,2,0.09,145,6.3,2,0.09,16,0.7,14399,66.05
Aomori,5657,101.02,120,3.33,118,3.28,338,9.39,1291,35.86,78,2.17,60,1.67,831,23.08,67,1.86,4,0.11,8,0.22,-,-,7,0.78,1,0.17,7,1.17,75,12.5,-,-,-,-,3512,62.71
Iwate,8604,138.77,156,4,108,2.77,1200,30.77,2182,55.95,85,2.18,82,2.1,310,7.95,68,1.74,2,0.05,9,0.23,-,-,78,5.57,3,0.16,2,0.11,105,5.53,-,-,5,0.26,4409,71.11
Miyagi,11425,125.55,249,4.53,249,4.53,1011,18.38,2187,39.76,125,2.27,64,1.16,680,12.36,84,1.53,1,0.02,20,0.36,-,-,66,5.5,1,0.1,-,-,39,3.9,-,-,-,-,5979,65.7
Akita,3107,64.73,69,2.23,65,2.1,337,10.87,965,31.13,47,1.52,43,1.39,33,1.06,33,1.06,4,0.13,3,0.1,5,0.83,15,2.5,1,0.13,-,-,45,5.63,-,-,1,0.13,2388,49.75
Yamagata,5790,148.46,106,4.24,107,4.28,569,22.76,731,29.24,60,2.4,129,5.16,196,7.84,58,2.32,3,0.12,7,0.28,-,-,67,9.57,1,0.1,-,-,73,7.3,-,-,4,0.4,1744,44.72
Fukushima,10279,126.9,253,5.27,191,3.98,806,16.79,1499,31.23,114,2.38,32,0.67,868,18.08,95,1.98,-,-,8,0.17,-,-,220,16.92,1,0.14,1,0.14,38,5.43,-,-,5,0.71,6335,78.21
Ibaraki,16139,137.94,362,4.96,180,2.47,3049,41.77,4097,56.12,138,1.89,41,0.56,412,5.64,75,1.03,7,0.1,8,0.11,4,0.25,377,23.56,1,0.08,2,0.15,75,5.77,-,-,1,0.08,9087,77.67
Tochigi,8839,121.08,351,7.63,142,3.09,837,18.2,2252,48.96,61,1.33,59,1.28,688,14.96,93,2.02,3,0.07,10,0.22,2,0.18,88,8,5,0.71,-,-,24,3.43,-,-,3,0.43,4993,68.4
Gunma,10226,126.25,455,8.92,131,2.57,451,8.84,3540,69.41,134,2.63,52,1.02,291,5.71,102,2,5,0.1,18,0.35,-,-,56,4.31,2,0.22,2,0.22,57,6.33,1,0.11,1,0.11,4524,55.85
Saitama,27959,113.19,1098,7.08,361,2.33,3331,21.49,10586,68.3,510,3.29,136,0.88,2814,18.15,256,1.65,15,0.1,71,0.46,79,2.03,183,4.69,3,0.25,6,0.5,102,8.5,2,0.17,16,1.33,15092,61.1
Chiba,23219,116.1,423,3.38,210,1.68,3358,26.86,9222,73.78,213,1.7,76,0.61,2085,16.68,163,1.3,5,0.04,48,0.38,5,0.15,233,7.06,4,0.44,-,-,25,2.78,-,-,1,0.11,11862,59.31
Tokyo,25343,62.27,1253,4.89,318,1.24,4599,17.96,19942,77.9,739,2.89,144,0.56,3522,13.76,409,1.6,14,0.05,79,0.31,3,0.08,181,4.76,7,0.28,5,0.2,114,4.56,2,0.08,26,1.04,11541,28.36
Kanagawa,24607,70.51,1046,4.78,209,0.95,2742,12.52,13186,60.21,685,3.13,126,0.58,2239,10.22,298,1.36,12,0.05,83,0.38,4,0.08,399,8.31,5,0.42,7,0.58,29,2.42,-,-,9,0.75,13608,38.99
Niigata,12362,143.74,248,4.51,194,3.53,1871,34.02,1800,32.73,299,5.44,68,1.24,365,6.64,95,1.73,4,0.07,30,0.55,15,1.5,41,4.1,1,0.08,-,-,106,8.15,-,-,2,0.15,4573,53.17
Toyama,5046,107.36,107,3.82,142,5.07,1055,37.68,2010,71.79,41,1.46,5,0.18,146,5.21,42,1.5,8,0.29,9,0.32,13,2.17,13,2.17,1,0.2,-,-,31,6.2,-,-,2,0.4,2061,43.85
Ishikawa,7042,146.71,172,5.93,70,2.41,617,21.28,2304,79.45,140,4.83,3,0.1,93,3.21,44,1.52,6,0.21,6,0.21,-,-,97,13.86,-,-,1,0.2,31,6.2,-,-,-,-,2220,46.25
Fukui,4637,118.9,318,12.72,85,3.4,356,14.24,1684,67.36,99,3.96,31,1.24,34,1.36,32,1.28,6,0.24,10,0.4,-,-,4,1.33,1,0.17,4,0.67,74,12.33,2,0.33,-,-,1393,35.72
Yamanashi,3666,89.41,77,3.21,36,1.5,100,4.17,1411,58.79,21,0.88,17,0.71,83,3.46,18,0.75,-,-,7,0.29,-,-,184,20.44,2,0.2,-,-,28,2.8,-,-,-,-,2102,51.27
Nagano,11960,140.71,290,5.58,85,1.63,749,14.4,2082,40.04,103,1.98,86,1.65,392,7.54,64,1.23,9,0.17,5,0.1,-,-,254,28.22,1,0.08,-,-,62,5.17,-,-,3,0.25,6398,75.27
Gifu,12452,143.13,466,8.79,67,1.26,477,9,1800,33.96,33,0.62,11,0.21,48,0.91,84,1.58,1,0.02,7,0.13,1,0.09,5,0.45,2,0.4,6,1.2,56,11.2,-,-,3,0.6,6050,69.54
Shizuoka,19536,140.55,399,4.48,167,1.88,763,8.57,4375,49.16,87,0.98,14,0.16,276,3.1,123,1.38,3,0.03,21,0.24,-,-,52,2.48,4,0.4,1,0.1,42,4.2,-,-,-,-,8653,62.25
Aichi,29064,149.81,857,4.73,290,1.6,1617,8.93,7421,41,120,0.66,26,0.14,172,0.95,169,0.93,4,0.02,30,0.17,13,0.37,54,1.54,3,0.2,3,0.2,106,7.07,-,-,9,0.6,13909,71.7
Mie,7511,108.86,574,13.35,96,2.23,771,17.93,2405,55.93,72,1.67,7,0.16,58,1.35,71,1.65,3,0.07,9,0.21,1,0.09,7,0.64,2,0.22,-,-,51,5.67,-,-,1,0.11,3546,51.39
Shiga,6333,111.11,236,6.94,49,1.44,397,11.68,1375,40.44,81,2.38,8,0.24,67,1.97,36,1.06,1,0.03,12,0.35,-,-,4,0.44,-,-,1,0.14,18,2.57,-,-,-,-,2613,45.84
Kyoto,12247,100.39,442,6.05,374,5.12,928,12.71,3137,42.97,86,1.18,34,0.47,328,4.49,84,1.15,3,0.04,16,0.22,1,0.06,47,2.76,-,-,-,-,52,7.43,2,0.29,-,-,4544,37.25
Osaka,24169,82.77,2368,12.66,388,2.07,1879,10.05,11146,59.6,250,1.34,131,0.7,264,1.41,276,1.48,11,0.06,49,0.26,16,0.32,109,2.18,3,0.18,10,0.59,71,4.18,5,0.29,38,2.24,9098,31.16
Hyogo,18321,94.44,1545,12.36,342,2.74,1400,11.2,7970,63.76,161,1.29,82,0.66,260,2.08,180,1.44,8,0.06,37,0.3,22,0.65,213,6.26,2,0.14,7,0.5,169,12.07,-,-,15,1.07,7402,38.15
Nara,5179,101.55,512,16.52,56,1.81,313,10.1,1955,63.06,49,1.58,30,0.97,76,2.45,53,1.71,2,0.06,3,0.1,-,-,29,3.22,5,0.83,2,0.33,32,5.33,-,-,3,0.5,2574,50.47
Wakayama,5696,121.19,313,11.18,45,1.61,240,8.57,1567,55.96,54,1.93,16,0.57,22,0.79,50,1.79,-,-,4,0.14,5,1.67,12,4,1,0.09,-,-,39,3.55,-,-,5,0.45,2157,45.89
Tottori,3349,115.48,65,3.42,43,2.26,560,29.47,752,39.58,24,1.26,12,0.63,71,3.74,24,1.26,2,0.11,1,0.05,-,-,4,0.8,2,0.4,4,0.8,29,5.8,-,-,1,0.2,1846,63.66
Shimane,4206,110.68,102,4.43,65,2.83,334,14.52,1335,58.04,28,1.22,16,0.7,66,2.87,64,2.78,2,0.09,1,0.04,-,-,-,-,1,0.13,-,-,40,5,-,-,-,-,1887,49.66
Okayama,9090,108.21,171,3.17,90,1.67,495,9.17,3110,57.59,40,0.74,29,0.54,24,0.44,84,1.56,8,0.15,28,0.52,2,0.17,53,4.42,2,0.4,1,0.2,32,6.4,-,-,3,0.6,4171,49.65
Hiroshima,11490,101.68,547,7.7,245,3.45,1264,17.8,5329,75.06,66,0.93,46,0.65,53,0.75,87,1.23,4,0.06,14,0.2,5,0.28,207,11.5,2,0.1,2,0.1,175,8.75,-,-,20,1,5446,48.19
