"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"29th week, 2026",,,,,,"Data collected as of July 22, 2026"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,193016,51.89,,,,
Hokkaido,5602,33.75,,,,
Aomori,1983,38.13,,,,
Iwate,2327,55.4,,,,
Miyagi,3164,57.53,,,,
Akita,682,27.28,,,,
Yamagata,2065,55.81,,,,
Fukushima,2546,53.04,,,,
Ibaraki,3867,56.87,,,,
Tochigi,3077,65.47,,,,
Gunma,3495,79.43,,,,
Saitama,12700,73.41,,,,
Chiba,10261,57.32,,,,
Tokyo,21032,50.44,,,,
Kanagawa,15961,65.95,,,,
Niigata,2206,42.42,,,,
Toyama,2466,52.47,,,,
Ishikawa,2363,50.28,,,,
Fukui,1248,32,,,,
Yamanashi,1120,32,,,,
Nagano,2956,59.12,,,,
Gifu,1787,39.71,,,,
Shizuoka,5137,47.56,,,,
Aichi,11330,69.51,,,,
Mie,3110,45.74,,,,
Shiga,1844,47.28,,,,
Kyoto,3150,51.64,,,,
Osaka,10646,37.35,,,,
Hyogo,8048,49.68,,,,
Nara,1692,40.29,,,,
Wakayama,1895,42.11,,,,
Tottori,1603,55.28,,,,
Shimane,996,49.8,,,,
Okayama,2455,49.1,,,,
Hiroshima,4345,46.72,,,,
Yamaguchi,3559,58.34,,,,
Tokushima,1113,33.73,,,,
Kagawa,1005,43.7,,,,
Ehime,2640,69.47,,,,
Kochi,1387,37.49,,,,
Fukuoka,5968,48.92,,,,
Saga,1459,60.79,,,,
Nagasaki,3013,59.08,,,,
Kumamoto,3571,51.75,,,,
Oita,3409,58.78,,,,
Miyazaki,1117,39.89,,,,
Kagoshima,3333,58.47,,,,
Okinawa,2283,51.89,,,,
