"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29th week, 2026",,,,,,"Data collected as of July 22, 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Tochigi,5,0.11,5,0.19,6,0.22,93,3.44,58,2.15,4,0.15,308,11.41,-,-,14,0.52,62,2.3,2,0.07,-,-,5,0.42,-,-,-,-,2,0.29,-,-,-,-,73,1.55
Gunma,1,0.02,3,0.12,8,0.32,64,2.56,152,6.08,4,0.16,340,13.6,1,0.04,13,0.52,98,3.92,1,0.04,-,-,3,0.3,-,-,-,-,11,1.22,-,-,-,-,35,0.8
Saitama,44,0.25,53,0.49,42,0.39,241,2.21,485,4.45,55,0.5,1947,17.86,2,0.02,29,0.27,405,3.72,13,0.12,2,0.05,6,0.14,-,-,1,0.08,15,1.25,-,-,-,-,171,0.99
Chiba,49,0.27,29,0.27,21,0.19,200,1.83,335,3.07,22,0.2,1394,12.79,5,0.05,25,0.23,206,1.89,7,0.06,-,-,6,0.18,1,0.11,-,-,2,0.22,1,0.11,-,-,240,1.34
Tokyo,97,0.23,57,0.22,77,0.29,317,1.2,1165,4.41,79,0.3,3515,13.31,11,0.04,67,0.25,751,2.84,16,0.06,-,-,22,0.56,-,-,1,0.04,7,0.28,-,-,2,0.08,138,0.33
Kanagawa,82,0.34,44,0.31,22,0.15,209,1.46,527,3.69,32,0.22,2076,14.52,7,0.05,51,0.36,452,3.16,8,0.06,-,-,38,0.78,1,0.08,3,0.25,4,0.33,-,-,-,-,69,0.29
Niigata,10,0.18,15,0.5,11,0.37,84,2.8,89,2.97,5,0.17,165,5.5,6,0.2,10,0.33,39,1.3,2,0.07,-,-,-,-,2,0.15,-,-,4,0.31,-,-,-,-,45,0.82
Toyama,3,0.06,10,0.36,18,0.64,40,1.43,129,4.61,-,-,171,6.11,-,-,12,0.43,35,1.25,-,-,-,-,3,0.43,-,-,-,-,1,0.2,-,-,-,-,13,0.28
Ishikawa,1,0.02,14,0.5,14,0.5,42,1.5,233,8.32,9,0.32,91,3.25,2,0.07,7,0.25,18,0.64,1,0.04,-,-,14,2,-,-,-,-,1,0.2,-,-,-,-,76,1.62
Fukui,4,0.1,26,1.04,8,0.32,43,1.72,141,5.64,3,0.12,62,2.48,1,0.04,9,0.36,16,0.64,1,0.04,-,-,1,0.33,-,-,-,-,1,0.17,-,-,-,-,174,4.46
Yamanashi,-,-,-,-,6,0.29,4,0.19,64,3.05,2,0.1,128,6.1,2,0.1,-,-,21,1,2,0.1,-,-,3,0.33,-,-,-,-,5,0.5,-,-,-,-,41,1.17
Nagano,6,0.12,3,0.11,11,0.39,69,2.46,135,4.82,7,0.25,296,10.57,1,0.04,10,0.36,38,1.36,4,0.14,-,-,16,1.6,-,-,-,-,7,0.58,1,0.08,-,-,23,0.46
Gifu,-,-,6,0.22,6,0.22,39,1.44,156,5.78,6,0.22,199,7.37,4,0.15,4,0.15,23,0.85,4,0.15,-,-,4,0.36,-,-,1,0.2,3,0.6,-,-,-,-,70,1.56
Shizuoka,21,0.19,35,0.53,14,0.21,81,1.23,140,2.12,9,0.14,595,9.02,10,0.15,15,0.23,149,2.26,4,0.06,-,-,5,0.23,1,0.1,-,-,5,0.5,-,-,-,-,279,2.58
Aichi,25,0.15,14,0.14,28,0.28,115,1.14,483,4.78,29,0.29,1399,13.85,1,0.01,20,0.2,407,4.03,3,0.03,-,-,17,0.49,1,0.07,1,0.07,14,0.93,-,-,1,0.07,357,2.19
Mie,22,0.32,14,0.33,19,0.45,50,1.19,136,3.24,16,0.38,373,8.88,-,-,11,0.26,133,3.17,-,-,-,-,5,0.42,-,-,1,0.11,3,0.33,-,-,-,-,306,4.5
Shiga,1,0.03,5,0.22,2,0.09,16,0.7,59,2.57,22,0.96,171,7.43,-,-,3,0.13,48,2.09,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,1.51
Kyoto,14,0.21,7,0.18,23,0.59,97,2.49,161,4.13,22,0.56,447,11.46,1,0.03,10,0.26,106,2.72,3,0.08,-,-,-,-,-,-,1,0.14,6,0.86,-,-,-,-,155,2.35
Osaka,38,0.13,98,0.54,62,0.34,233,1.29,699,3.86,38,0.21,1522,8.41,9,0.05,43,0.24,535,2.96,16,0.09,-,-,12,0.23,-,-,1,0.06,1,0.06,-,-,-,-,516,1.81
Hyogo,5,0.03,35,0.34,52,0.51,148,1.45,527,5.17,29,0.28,961,9.42,9,0.09,38,0.37,257,2.52,6,0.06,-,-,18,0.51,-,-,2,0.14,2,0.14,1,0.07,1,0.07,437,2.7
Nara,15,0.36,1,0.04,16,0.67,82,3.42,145,6.04,10,0.42,300,12.5,1,0.04,14,0.58,83,3.46,1,0.04,-,-,4,0.4,-,-,1,0.17,6,1,-,-,-,-,101,2.4
Wakayama,-,-,18,0.67,7,0.26,37,1.37,48,1.78,7,0.26,218,8.07,1,0.04,9,0.33,54,2,-,-,1,0.25,2,0.5,-,-,-,-,2,0.18,-,-,-,-,186,4.13
Tottori,2,0.07,8,0.42,2,0.11,58,3.05,85,4.47,7,0.37,150,7.89,-,-,3,0.16,28,1.47,-,-,-,-,1,0.2,-,-,-,-,1,0.2,-,-,-,-,110,3.79
Shimane,-,-,14,1.27,4,0.36,29,2.64,63,5.73,6,0.55,93,8.45,-,-,2,0.18,9,0.82,-,-,-,-,1,0.33,-,-,-,-,5,0.63,-,-,-,-,61,3.05
Okayama,2,0.04,5,0.18,5,0.18,45,1.61,96,3.43,3,0.11,137,4.89,6,0.21,10,0.36,48,1.71,-,-,-,-,2,0.17,-,-,-,-,2,0.4,-,-,-,-,107,2.14
Hiroshima,13,0.14,18,0.32,18,0.32,107,1.91,204,3.64,8,0.14,238,4.25,1,0.02,8,0.14,84,1.5,3,0.05,-,-,10,0.53,-,-,-,-,17,0.85,-,-,-,-,134,1.44
Yamaguchi,15,0.25,16,0.42,7,0.18,95,2.5,136,3.58,7,0.18,312,8.21,9,0.24,6,0.16,126,3.32,1,0.03,-,-,10,1.11,-,-,-,-,1,0.11,-,-,1,0.11,293,4.8
Tokushima,1,0.03,14,0.67,3,0.14,19,0.9,66,3.14,3,0.14,156,7.43,2,0.1,4,0.19,36,1.71,-,-,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-,101,3.06
Kagawa,-,-,5,0.38,5,0.38,10,0.77,63,4.85,2,0.15,88,6.77,1,0.08,2,0.15,57,4.38,2,0.15,-,-,-,-,-,-,-,-,7,1.4,-,-,-,-,53,2.3
Ehime,7,0.18,9,0.43,3,0.14,121,5.76,77,3.67,14,0.67,363,17.29,1,0.05,6,0.29,62,2.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.17,408,10.74
Kochi,14,0.38,9,0.47,3,0.16,10,0.53,21,1.11,4,0.21,177,9.32,2,0.11,9,0.47,46,2.42,2,0.11,-,-,-,-,-,-,-,-,2,0.25,-,-,-,-,112,3.03
Fukuoka,27,0.22,131,1.87,63,0.9,158,2.26,381,5.44,47,0.67,367,5.24,22,0.31,29,0.41,160,2.29,1,0.01,-,-,46,1.77,-,-,-,-,5,0.33,-,-,1,0.07,389,3.19
Saga,1,0.04,18,1.5,5,0.42,33,2.75,33,2.75,6,0.5,66,5.5,-,-,10,0.83,15,1.25,-,-,-,-,4,1,-,-,-,-,6,1,-,-,-,-,304,12.67
Nagasaki,37,0.73,46,1.48,14,0.45,44,1.42,82,2.65,6,0.19,122,3.94,2,0.06,9,0.29,39,1.26,2,0.06,-,-,12,1.5,-,-,-,-,5,0.42,-,-,-,-,458,8.98
Kumamoto,12,0.17,20,0.44,13,0.29,69,1.53,232,5.16,12,0.27,230,5.11,6,0.13,19,0.42,45,1,2,0.04,-,-,5,0.56,-,-,-,-,6,0.4,1,0.07,-,-,274,3.97
Oita,3,0.05,27,0.75,17,0.47,54,1.5,238,6.61,22,0.61,142,3.94,-,-,15,0.42,37,1.03,2,0.06,-,-,1,0.2,-,-,-,-,4,0.36,-,-,-,-,597,10.29
Miyazaki,1,0.04,10,0.67,7,0.47,18,1.2,90,6,2,0.13,17,1.13,-,-,5,0.33,-,-,1,0.07,-,-,19,3.17,-,-,-,-,-,-,-,-,-,-,170,6.07
Kagoshima,19,0.33,70,2.26,24,0.77,51,1.65,85,2.74,7,0.23,67,2.16,7,0.23,16,0.52,6,0.19,1,0.03,-,-,2,0.29,-,-,-,-,1,0.08,-,-,-,-,483,8.47
Okinawa,38,0.86,129,5.38,11,0.46,19,0.79,121,5.04,5,0.21,127,5.29,-,-,11,0.46,37,1.54,2,0.08,-,-,29,3.22,1,0.14,1,0.14,-,-,-,-,1,0.14,16,0.36
