Table 1. Provisional cases of notifiable diseases by prefecture in Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40th week, 2023",,"Data collected as of October 11, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Ebola hemorrhagic fever,,Crimean-Congo hemorrhagic fever,,Smallpox,,South American hemorrhagic fever,,Plague,,Marburg disease,,Lassa fever,,Acute poliomyelitis,,Tuberculosis,,Diphtheria,,Severe Acute Respiratory Syndrome(SARS),,Middle East Respiratory Syndrome Coronavirus,,Avian influenza H5N1,,Avian influenza H7N9,,Cholera,,Shigellosis,,Enterohemorrhagic Escherichia coli infection,,Typhoid fever,,Paratyphoid fever,,Hepatitis E,,West Nile fever,,Hepatitis A,,Echinococcosis,,Mpox,,Yellow fever,,Psittacosis,,Omsk hemorrhagic fever,,Relapsing fever,,Kyasanur forest disease,,Q fever,,Rabies,,Coccidioidomycosis,,Zika virus infection,,Severe Fever with Thrombocytopenia Syndrome(SFTS),,Hemorrhagic fever with renal syndrome,,Western equine encephalitis,,Tick-borne encephalitis,,Anthrax,,Chikungunya fever,,Scrub typhus(Tsutsugamushi disease),,Dengue fever,,Eastern equine encephalitis,,Avian influenza (exclud. Avian influenza both H5N1 and H7N9),,Nipah virus infection,,Japanese spotted fever,,Japanese encephalitis,,Hantavirus pulmonary syndrome,,Herpes B virus infection,,Glanders,,Brucellosis,,Venezuelan equine encephalitis,,Hendra virus infection,,Epidemic typhus,,Botulism,,Malaria,,Tularemia,,Lyme disease,,Lyssavirus infection(excluding rabies),,Rift valley fever,,Melioidosis,,Legionellosis,,Leptospirosis,,Rocky mountain spotted fever,,Amebiasis,,Viral hepatitis(excluding hepatitis A and E),,Carbapenem-resistant Enterobacterales infection,,Acute Flaccid Paralysis (excluding Acute poliomyelitis),,Acute encephalitis(excluding JE and WNE),,Cryptosporidiosis,,Creutzfeldt-Jakob disease,,Severe invasive streptococcal infections(TSLS),,Acquired immunodeficiency syndrome (AIDS),,Giardiasis,,Invasive haemophilus influenzae infection,,Invasive meningococcal infection,,Invasive streptococcal pneumoniae infection,,Varicella (limited to hospiltalized case),,Congenital rubella syndrome,,Syphilis,,Disseminated cryptococcal infection,,Tetanus,,Vancomycin-resistant S. aureus infection,,Vancomycin-resistant Enterococcus infection,,Pertussis,,Rubella,,Measles,,Multiple drug-resistant Acinetobacter infection,
,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023
Total No.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,10809,0,0,0,0,0,0,0,0,0,0,0,2,2,30,73,2910,1,32,0,8,8,430,0,0,0,38,0,11,2,201,0,0,0,8,0,0,0,21,0,0,0,0,0,0,0,2,1,1,5,122,0,0,0,0,0,0,0,0,0,4,1,118,4,118,0,0,0,0,0,0,27,373,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,22,0,0,0,26,0,0,0,0,0,0,56,1753,1,33,0,0,7,395,1,192,34,1538,1,46,10,430,1,9,1,121,10,631,5,709,0,34,9,432,0,13,15,1332,6,286,0,0,162,11546,1,130,3,81,0,0,3,96,26,728,0,11,0,25,0,11
Hokkaido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,369,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,113,0,0,0,0,1,47,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,39,0,0,0,0,0,10,0,2,1,79,0,0,0,18,0,2,0,5,0,13,0,34,0,0,0,23,0,0,0,50,0,7,0,0,8,540,0,2,0,4,0,0,0,0,8,42,0,0,0,2,0,0
Aomori,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,2,0,22,0,0,0,0,0,1,0,3,0,10,0,4,0,0,0,1,0,0,1,17,0,1,0,0,0,23,0,0,0,3,0,0,0,1,0,7,0,0,0,0,0,0
Iwate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,3,0,7,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,8,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Miyagi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,166,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,58,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,0,0,0,0,0,3,0,4,1,46,0,1,0,3,0,0,0,1,0,13,0,8,0,0,0,4,0,0,0,21,0,3,0,0,2,119,0,2,1,8,0,0,0,0,0,3,0,0,0,0,0,0
Akita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,20,0,0,0,1,0,0,0,0,0,3,0,1,0,1,0,4,0,0,0,12,0,4,0,0,0,27,0,1,0,1,0,0,0,0,5,22,0,0,0,1,0,0
Yamagata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,18,0,0,0,1,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,27,0,1,0,2,0,0,0,3,0,10,0,0,0,0,0,0
Fukushima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,0,0,0,4,0,3,1,18,0,0,0,1,0,0,1,5,0,8,0,5,0,0,0,4,0,0,0,18,0,2,0,0,2,132,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0
Ibaraki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,287,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,56,0,3,0,0,0,18,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65,0,0,0,0,0,8,0,4,1,38,0,0,1,23,0,0,0,2,0,8,0,15,0,1,0,6,0,0,1,24,0,7,0,0,3,198,1,2,0,1,0,0,0,0,0,5,0,0,0,1,0,0
