"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40th week, 2023",,,,,,"Data collected as of October 11, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Toyama,11722,244.21,1683,58.03,689,23.76,1942,66.97,8310,286.55,123,4.24,976,33.66,9,0.31,247,8.52,1702,58.69,28,0.97,-,-,42,6,2,0.4,-,-,7,1.4,-,-,5,1,9725,202.6
Ishikawa,15056,313.67,1367,47.14,361,12.45,720,24.83,8704,300.14,101,3.48,915,31.55,11,0.38,315,10.86,1702,58.69,38,1.31,7,1,131,18.71,2,0.4,7,1.4,12,2.4,-,-,2,0.4,14894,310.29
Fukui,10374,273,1491,62.13,710,29.58,1158,48.25,4612,192.17,141,5.88,1264,52.67,13,0.54,239,9.96,1120,46.67,47,1.96,-,-,8,2.67,7,1.17,8,1.33,6,1,-,-,1,0.17,6496,170.95
Yamanashi,3361,81.98,668,27.83,156,6.5,108,4.5,4464,186,40,1.67,188,7.83,5,0.21,260,10.83,1009,42.04,36,1.5,1,0.11,109,12.11,6,0.6,2,0.2,2,0.2,-,-,3,0.3,10398,253.61
Nagano,10880,125.06,1878,35.43,489,9.23,1070,20.19,12124,228.75,187,3.53,420,7.92,36,0.68,414,7.81,4321,81.53,72,1.36,21,2.1,392,39.2,4,0.33,11,0.92,13,1.08,-,-,2,0.17,20351,233.92
Gifu,6900,80.23,2582,49.65,688,13.23,1360,26.15,7797,149.94,93,1.79,408,7.85,29,0.56,413,7.94,2028,39,61,1.17,1,0.09,69,6.27,-,-,13,2.6,5,1,1,0.2,2,0.4,25835,300.41
Shizuoka,16564,119.17,4046,45.98,1268,14.41,1840,20.91,15744,178.91,263,2.99,1371,15.58,115,1.31,895,10.17,6101,69.33,158,1.8,2,0.09,152,6.91,17,1.7,18,1.8,26,2.6,-,-,2,0.2,35896,258.24
Aichi,36113,185.19,6056,33.27,2853,15.68,6379,35.05,32669,179.5,434,2.38,1260,6.92,80,0.44,1264,6.95,8838,48.56,244,1.34,3,0.09,244,6.97,14,0.93,22,1.47,5,0.33,2,0.13,3,0.2,61142,313.55
Mie,13330,187.75,2913,66.2,909,20.66,889,20.2,9287,211.07,213,4.84,528,12,16,0.36,407,9.25,3974,90.32,36,0.82,-,-,51,4.25,12,1.33,21,2.33,6,0.67,1,0.11,-,-,17957,252.92
Shiga,11028,186.92,1321,37.74,296,8.46,1299,37.11,5557,158.77,271,7.74,522,14.91,7,0.2,304,8.69,2007,57.34,63,1.8,-,-,8,1,4,0.57,22,3.14,5,0.71,-,-,-,-,12273,208.02
Kyoto,29491,235.93,2417,31.8,2203,28.99,4269,56.17,11166,146.92,273,3.59,781,10.28,33,0.43,478,6.29,2723,35.83,86,1.13,3,0.18,103,6.06,2,0.33,5,0.83,4,0.67,-,-,12,2,26963,215.7
Osaka,71430,240.51,10212,52.64,9141,47.12,11540,59.48,34627,178.49,682,3.52,2103,10.84,78,0.4,1746,9,10571,54.49,407,2.1,22,0.43,635,12.45,5,0.31,19,1.19,8,0.5,-,-,10,0.63,56655,190.76
Hyogo,38888,196.4,7633,59.63,4325,33.79,4418,34.52,29820,232.97,447,3.49,2204,17.22,65,0.51,1154,9.02,6321,49.38,241,1.88,23,0.66,620,17.71,16,1.14,31,2.21,4,0.29,1,0.07,6,0.43,38118,192.52
Nara,9753,177.33,1970,57.94,1079,31.74,1852,54.47,6442,189.47,104,3.06,421,12.38,12,0.35,361,10.62,1607,47.26,35,1.03,3,0.3,221,22.1,8,1.33,6,1,2,0.33,1,0.17,1,0.17,13356,242.84
Wakayama,6920,141.22,2116,70.53,561,18.7,1049,34.97,4295,143.17,74,2.47,174,5.8,7,0.23,273,9.1,2035,67.83,51,1.7,5,1.25,47,11.75,3,0.27,15,1.36,10,0.91,1,0.09,4,0.36,10879,222.02
Tottori,2965,102.24,910,47.89,199,10.47,1769,93.11,4842,254.84,44,2.32,720,37.89,7,0.37,178,9.37,976,51.37,13,0.68,1,0.2,25,5,5,1,5,1,-,-,-,-,5,1,7601,262.1
Shimane,4365,114.87,1429,62.13,282,12.26,328,14.26,4726,205.48,79,3.43,1638,71.22,4,0.17,350,15.22,579,25.17,26,1.13,1,0.33,12,4,7,0.88,9,1.13,2,0.25,-,-,1,0.13,7371,193.97
Okayama,12430,147.98,1813,33.57,594,11,958,17.74,10240,189.63,142,2.63,2214,41,22,0.41,499,9.24,2078,38.48,110,2.04,7,0.58,122,10.17,2,0.4,21,4.2,1,0.2,-,-,3,0.6,16847,200.56
Hiroshima,18659,165.12,3424,48.23,1226,17.27,3373,47.51,13997,197.14,214,3.01,1848,26.03,13,0.18,633,8.92,2485,35,94,1.32,12,0.67,356,19.78,8,0.38,16,0.76,12,0.57,-,-,5,0.24,22538,199.45
Yamaguchi,13039,197.56,3631,84.44,359,8.35,2522,58.65,8763,203.79,132,3.07,1885,43.84,23,0.53,594,13.81,2188,50.88,94,2.19,-,-,95,10.56,2,0.22,4,0.44,28,3.11,-,-,-,-,15093,228.68
Tokushima,5039,136.19,1574,68.43,331,14.39,203,8.83,4032,175.3,56,2.43,391,17,6,0.26,284,12.35,1072,46.61,20,0.87,2,0.5,15,3.75,4,0.57,9,1.29,-,-,-,-,-,-,8716,235.57
Kagawa,7803,166.02,1223,43.68,650,23.21,284,10.14,7667,273.82,73,2.61,691,24.68,5,0.18,388,13.86,1531,54.68,66,2.36,-,-,28,5.6,1,0.2,4,0.8,1,0.2,-,-,-,-,10208,217.19
Ehime,13885,231.42,2642,73.39,986,27.39,1310,36.39,10692,297,97,2.69,400,11.11,6,0.17,625,17.36,2335,64.86,77,2.14,1,0.13,325,40.63,-,-,2,0.33,2,0.33,-,-,3,0.5,14666,244.43
Kochi,6281,142.75,1271,48.88,285,10.96,636,24.46,3475,133.65,131,5.04,625,24.04,20,0.77,282,10.85,1058,40.69,18,0.69,-,-,9,3,4,0.5,7,0.88,20,2.5,-,-,6,0.75,10645,241.93
Fukuoka,61002,308.09,8845,73.71,6336,52.8,12376,103.13,25547,212.89,594,4.95,6824,56.87,45,0.38,1825,15.21,7530,62.75,254,2.12,8,0.31,479,18.42,14,0.93,19,1.27,4,0.27,-,-,3,0.2,47637,240.59
Saga,9742,249.79,1612,70.09,676,29.39,637,27.7,2499,108.65,61,2.65,1382,60.09,12,0.52,482,20.96,1945,84.57,28,1.22,-,-,34,8.5,8,1.33,13,2.17,7,1.17,-,-,6,1,12621,323.62
Nagasaki,18400,266.67,2095,47.61,840,19.09,2981,67.75,4939,112.25,157,3.57,1299,29.52,12,0.27,516,11.73,2514,57.14,74,1.68,29,3.63,118,14.75,6,0.5,16,1.33,12,1,-,-,-,-,19697,285.46
Kumamoto,18058,228.58,2559,52.22,780,15.92,1468,29.96,11480,234.29,180,3.67,1786,36.45,19,0.39,906,18.49,3420,69.8,129,2.63,1,0.11,142,15.78,5,0.36,16,1.14,1,0.07,-,-,-,-,21489,272.01
Oita,16234,279.9,2866,79.61,889,24.69,1176,32.67,13923,386.75,241,6.69,1256,34.89,31,0.86,664,18.44,2361,65.58,92,2.56,-,-,121,24.2,3,0.27,4,0.36,43,3.91,-,-,-,-,15533,267.81
Miyazaki,19949,349.98,2490,71.14,585,16.71,1436,41.03,10836,309.6,152,4.34,2222,63.49,14,0.4,705,20.14,3331,95.17,67,1.91,3,0.5,178,29.67,1,0.14,2,0.29,1,0.14,-,-,-,-,16623,291.63
Kagoshima,25715,285.72,4241,80.02,1181,22.28,1227,23.15,12081,227.94,168,3.17,1412,26.64,52,0.98,655,12.36,5218,98.45,137,2.58,2,0.29,139,19.86,4,0.33,5,0.42,-,-,-,-,-,-,24313,270.14
Okinawa,24304,450.07,1529,49.32,1001,32.29,1979,63.84,2853,92.03,94,3.03,2066,66.65,17,0.55,288,9.29,399,12.87,67,2.16,13,1.63,322,40.25,17,2.43,13,1.86,7,1,2,0.29,-,-,21024,389.33
