"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"34th week, 2025",,,,,,"Data collected as of August 27, 2025"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,180714,47.57,,,,
Hokkaido,6833,41.16,,,,
Aomori,2369,45.56,,,,
Iwate,3015,73.54,,,,
Miyagi,3431,62.38,,,,
Akita,1110,44.4,,,,
Yamagata,2165,56.97,,,,
Fukushima,2699,56.23,,,,
Ibaraki,4244,62.41,,,,
Tochigi,3169,68.89,,,,
Gunma,3297,74.93,,,,
Saitama,10958,65.23,,,,
Chiba,9909,53.85,,,,
Tokyo,16587,41.99,,,,
Kanagawa,12767,55.27,,,,
Niigata,2971,58.25,,,,
Toyama,2569,54.66,,,,
Ishikawa,1983,42.19,,,,
Fukui,1232,31.59,,,,
Yamanashi,1287,36.77,,,,
Nagano,3942,49.28,,,,
Gifu,1702,37.82,,,,
Shizuoka,5620,40.72,,,,
Aichi,9161,56.2,,,,
Mie,2998,43.45,,,,
Shiga,2492,42.97,,,,
Kyoto,2526,40.1,,,,
Osaka,8574,29.46,,,,
Hyogo,6055,37.15,,,,
Nara,1293,30.79,,,,
Wakayama,1642,36.49,,,,
Tottori,1389,47.9,,,,
Shimane,981,49.05,,,,
Okayama,2487,49.74,,,,
Hiroshima,4098,43.14,,,,
Yamaguchi,3253,51.63,,,,
Tokushima,1498,44.06,,,,
Kagawa,1801,45.03,,,,
Ehime,2174,58.76,,,,
Kochi,1636,43.05,,,,
Fukuoka,5247,43.01,,,,
Saga,1133,47.21,,,,
Nagasaki,3098,60.75,,,,
Kumamoto,3422,48.2,,,,
Oita,3347,57.71,,,,
Miyazaki,1363,48.68,,,,
Kagoshima,3323,58.3,,,,
Okinawa,1864,41.42,,,,
