"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25th week, 2023",,,,,,"Data collected as of June 28, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Wakayama,11,0.22,135,4.5,6,0.2,35,1.17,100,3.33,4,0.13,3,0.1,1,0.03,6,0.2,284,9.47,2,0.07,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-,254,5.18
Tottori,3,0.1,55,2.89,13,0.68,63,3.32,126,6.63,-,-,18,0.95,-,-,11,0.58,96,5.05,-,-,-,-,-,-,1,0.2,-,-,-,-,-,-,-,-,138,4.76
Shimane,27,0.71,134,5.83,12,0.52,18,0.78,119,5.17,5,0.22,48,2.09,-,-,8,0.35,34,1.48,-,-,-,-,1,0.33,-,-,-,-,1,0.13,-,-,-,-,130,3.42
Okayama,22,0.26,140,2.59,21,0.39,49,0.91,258,4.78,3,0.06,93,1.72,-,-,15,0.28,229,4.24,1,0.02,-,-,3,0.25,-,-,-,-,-,-,-,-,-,-,309,3.68
Hiroshima,154,1.36,212,2.99,54,0.76,190,2.68,339,4.77,3,0.04,32,0.45,-,-,21,0.3,139,1.96,16,0.23,-,-,9,0.47,-,-,1,0.05,1,0.05,-,-,-,-,532,4.71
Yamaguchi,94,1.4,268,6.23,17,0.4,110,2.56,186,4.33,3,0.07,86,2,-,-,12,0.28,153,3.56,10,0.23,-,-,2,0.22,-,-,-,-,4,0.44,-,-,-,-,305,4.55
Tokushima,1,0.03,124,5.39,5,0.22,9,0.39,97,4.22,-,-,27,1.17,-,-,9,0.39,142,6.17,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,169,4.57
Kagawa,5,0.11,76,2.71,18,0.64,6,0.21,146,5.21,2,0.07,28,1,-,-,14,0.5,197,7.04,5,0.18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,210,4.47
Ehime,151,2.48,207,5.59,28,0.76,33,0.89,257,6.95,2,0.05,13,0.35,-,-,10,0.27,287,7.76,11,0.3,-,-,7,0.88,-,-,-,-,-,-,-,-,1,0.17,252,4.13
Kochi,81,1.84,41,1.58,11,0.42,37,1.42,61,2.35,6,0.23,6,0.23,-,-,8,0.31,22,0.85,1,0.04,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-,224,5.09
Fukuoka,123,0.62,669,5.58,158,1.32,486,4.05,821,6.84,20,0.17,154,1.28,1,0.01,72,0.6,296,2.47,13,0.11,-,-,11,0.42,-,-,1,0.07,-,-,-,-,-,-,1141,5.76
Saga,9,0.23,71,3.09,15,0.65,19,0.83,51,2.22,2,0.09,34,1.48,-,-,23,1,108,4.7,-,-,-,-,2,0.5,-,-,-,-,1,0.17,-,-,-,-,273,7
Nagasaki,206,2.94,77,1.75,11,0.25,46,1.05,114,2.59,3,0.07,28,0.64,-,-,9,0.2,120,2.73,1,0.02,-,-,3,0.38,-,-,-,-,-,-,-,-,-,-,370,5.29
Kumamoto,188,2.35,98,1.96,23,0.46,63,1.26,388,7.76,-,-,23,0.46,-,-,19,0.38,104,2.08,5,0.1,-,-,6,0.67,-,-,-,-,-,-,-,-,-,-,700,8.75
Oita,87,1.5,277,7.69,33,0.92,38,1.06,330,9.17,9,0.25,57,1.58,4,0.11,22,0.61,235,6.53,1,0.03,-,-,5,1,-,-,-,-,3,0.27,-,-,-,-,240,4.14
Miyazaki,395,6.81,179,4.97,19,0.53,43,1.19,248,6.89,3,0.08,69,1.92,1,0.03,26,0.72,276,7.67,-,-,-,-,5,0.83,-,-,-,-,-,-,-,-,-,-,419,7.22
Kagoshima,1646,18.09,223,4.21,25,0.47,33,0.62,203,3.83,3,0.06,48,0.91,4,0.08,18,0.34,649,12.25,4,0.08,-,-,3,0.43,-,-,-,-,-,-,-,-,-,-,1066,11.71
Okinawa,39,0.72,135,4.35,10,0.32,44,1.42,80,2.58,2,0.06,15,0.48,-,-,5,0.16,14,0.45,1,0.03,-,-,11,1.38,1,0.14,-,-,-,-,-,-,-,-,2132,39.48
