"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19th week, 2025",,,,,,"Data collected as of May 14, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,605721,131.85,47905,16.57,15716,5.44,115659,40.01,412376,142.64,15939,5.51,4211,1.46,44605,15.43,11786,4.08,642,0.22,2182,0.75,613,0.89,10219,14.83,175,0.36,218,0.45,4040,8.42,33,0.07,1263,2.63,352772,76.79
Hokkaido,25496,124.37,2723,21.78,910,7.28,8387,67.1,8082,64.66,1012,8.1,389,3.11,3263,26.1,332,2.66,26,0.21,87,0.7,5,0.18,125,4.46,2,0.09,7,0.3,192,8.35,2,0.09,42,1.83,19681,96
Aomori,6537,118.85,332,9.49,250,7.14,703,20.09,3062,87.49,390,11.14,121,3.46,1393,39.8,153,4.37,6,0.17,20,0.57,-,-,14,1.56,1,0.17,10,1.67,133,22.17,-,-,3,0.5,4872,88.58
Iwate,9845,172.72,405,11.25,278,7.72,2137,59.36,5182,143.94,159,4.42,97,2.69,758,21.06,185,5.14,5,0.14,20,0.56,1,0.07,125,8.93,10,0.53,4,0.21,145,7.63,-,-,17,0.89,5801,101.77
Miyagi,12463,153.86,606,12.63,375,7.81,2196,45.75,5143,107.15,248,5.17,76,1.58,1447,30.15,207,4.31,2,0.04,55,1.15,2,0.17,130,10.83,2,0.2,4,0.4,58,5.8,1,0.1,12,1.2,8158,100.72
Akita,4253,98.91,138,5.11,128,4.74,858,31.78,1956,72.44,109,4.04,63,2.33,134,4.96,59,2.19,9,0.33,5,0.19,12,2,40,6.67,2,0.25,-,-,86,10.75,-,-,9,1.13,3165,73.6
Yamagata,6367,163.26,359,14.36,189,7.56,1282,51.28,2747,109.88,203,8.12,174,6.96,807,32.28,132,5.28,10,0.4,22,0.88,-,-,103,14.71,2,0.2,1,0.1,103,10.3,-,-,24,2.4,2901,74.38
Fukushima,11887,165.1,734,17.48,350,8.33,1672,39.81,3943,93.88,317,7.55,52,1.24,1777,42.31,187,4.45,2,0.05,35,0.83,5,0.38,621,47.77,3,0.43,1,0.14,52,7.43,-,-,19,2.71,8723,121.15
Ibaraki,17213,163.93,681,10.64,349,5.45,5671,88.61,8617,134.64,316,4.94,60,0.94,1093,17.08,177,2.77,15,0.23,35,0.55,6,0.38,985,61.56,4,0.31,3,0.23,101,7.77,-,-,7,0.54,12867,122.54
Tochigi,10263,153.18,644,15.71,205,5,1921,46.85,4849,118.27,146,3.56,75,1.83,1661,40.51,219,5.34,5,0.12,28,0.68,3,0.27,235,21.36,5,0.71,3,0.43,33,4.71,-,-,15,2.14,7111,106.13
Gunma,11418,158.58,725,16.48,247,5.61,929,21.11,7435,168.98,282,6.41,62,1.41,953,21.66,237,5.39,12,0.27,49,1.11,1,0.08,174,13.38,4,0.44,4,0.44,92,10.22,1,0.11,38,4.22,6679,92.76
Saitama,31233,137.59,2107,14.73,779,5.45,7237,50.61,22942,160.43,1544,10.8,240,1.68,4769,33.35,629,4.4,39,0.27,167,1.17,173,4.22,422,10.29,5,0.42,9,0.75,152,12.67,5,0.42,53,4.42,21487,94.66
Chiba,26341,134.39,1026,8.34,439,3.57,6854,55.72,18940,153.98,562,4.57,134,1.09,3738,30.39,431,3.5,25,0.2,139,1.13,12,0.35,592,17.41,7,0.78,3,0.33,39,4.33,-,-,6,0.67,17627,89.93
Tokyo,30787,74.54,2288,8.8,797,3.07,11857,45.6,42731,164.35,2244,8.63,304,1.17,5448,20.95,1091,4.2,47,0.18,249,0.96,9,0.24,374,9.84,13,0.52,8,0.32,142,5.68,9,0.36,87,3.48,17885,43.31
Kanagawa,29078,91.15,1985,10.03,494,2.49,5915,29.87,26996,136.34,1941,9.8,202,1.02,3879,19.59,719,3.63,29,0.15,193,0.97,21,0.43,933,19.04,11,0.92,21,1.75,55,4.58,-,-,30,2.5,19682,61.7
Niigata,14505,188.38,823,17.15,331,6.9,3305,68.85,4103,85.48,471,9.81,92,1.92,915,19.06,179,3.73,5,0.1,50,1.04,29,2.9,108,10.8,2,0.15,3,0.23,142,10.92,1,0.08,6,0.46,7547,98.01
Toyama,6224,132.43,333,11.89,256,9.14,2330,83.21,5061,180.75,150,5.36,14,0.5,705,25.18,98,3.5,19,0.68,20,0.71,72,12,18,3,1,0.2,-,-,51,10.2,-,-,4,0.8,3364,71.57
Ishikawa,7590,158.13,426,14.69,165,5.69,1318,45.45,5650,194.83,232,8,14,0.48,602,20.76,116,4,11,0.38,10,0.34,36,5.14,228,32.57,-,-,1,0.2,42,8.4,-,-,4,0.8,3685,76.77
Fukui,5077,130.18,701,28.04,250,10,780,31.2,4313,172.52,160,6.4,45,1.8,182,7.28,85,3.4,9,0.36,22,0.88,-,-,6,2,2,0.33,6,1,155,25.83,2,0.33,14,2.33,2124,54.46
Yamanashi,4146,106.31,144,6.26,64,2.78,257,11.17,3260,141.74,46,2,25,1.09,161,7,47,2.04,1,0.04,14,0.61,-,-,356,39.56,2,0.2,-,-,39,3.9,1,0.1,6,0.6,3367,86.33
Nagano,14518,172.83,714,13.73,169,3.25,1577,30.33,5865,112.79,199,3.83,102,1.96,1139,21.9,174,3.35,17,0.33,20,0.38,-,-,475,52.78,4,0.33,5,0.42,107,8.92,-,-,8,0.67,9615,114.46
Gifu,13074,174.32,963,20.93,164,3.57,1005,21.85,4894,106.39,65,1.41,22,0.48,146,3.17,168,3.65,2,0.04,21,0.46,1,0.09,11,1,3,0.6,8,1.6,74,14.8,-,-,28,5.6,8275,110.33
Shizuoka,20985,150.97,1042,11.71,356,4,1681,18.89,10305,115.79,177,1.99,31,0.35,1389,15.61,321,3.61,13,0.15,66,0.74,2,0.1,146,6.95,9,0.9,3,0.3,59,5.9,-,-,-,-,12487,89.83
Aichi,30836,165.78,1922,12.01,592,3.7,3126,19.54,16128,100.8,291,1.82,50,0.31,516,3.23,414,2.59,20,0.13,76,0.48,35,1,170,4.86,7,0.47,14,0.93,176,11.73,-,-,41,2.73,19677,105.79
Mie,7995,114.21,1227,27.89,223,5.07,1634,37.14,5762,130.95,131,2.98,46,1.05,464,10.55,159,3.61,6,0.14,21,0.48,3,0.27,15,1.36,4,0.44,-,-,80,8.89,-,-,6,0.67,5415,77.36
Shiga,7071,121.91,499,14.26,100,2.86,876,25.03,3179,90.83,169,4.83,17,0.49,284,8.11,117,3.34,7,0.2,34,0.97,1,0.11,9,1,-,-,2,0.29,24,3.43,-,-,2,0.29,3931,67.78
Kyoto,13530,125.28,784,12.06,638,9.82,1952,30.03,7659,117.83,212,3.26,65,1,834,12.83,185,2.85,7,0.11,37,0.57,2,0.12,95,5.59,-,-,-,-,77,12.83,2,0.33,3,0.5,6695,61.99
Osaka,28061,95.45,4290,22.82,989,5.26,4194,22.31,28272,150.38,673,3.58,246,1.31,1152,6.13,721,3.84,52,0.28,146,0.78,32,0.63,204,4,5,0.29,13,0.76,101,5.94,8,0.47,169,9.94,13821,47.01
Hyogo,21063,113.24,3117,25.98,739,6.16,2832,23.6,19390,161.58,358,2.98,159,1.33,832,6.93,465,3.88,25,0.21,90,0.75,31,0.91,403,11.85,6,0.43,20,1.43,210,15,1,0.07,31,2.21,10581,56.89
Nara,5835,119.08,895,29.83,162,5.4,631,21.03,4727,157.57,88,2.93,157,5.23,144,4.8,125,4.17,7,0.23,12,0.4,-,-,58,6.44,5,0.83,2,0.33,45,7.5,-,-,25,4.17,3724,76
Wakayama,6474,137.74,619,22.11,88,3.14,528,18.86,3482,124.36,148,5.29,20,0.71,204,7.29,132,4.71,1,0.04,12,0.43,8,2.67,13,4.33,4,0.36,2,0.18,47,4.27,-,-,23,2.09,3140,66.81
Tottori,3710,127.93,187,9.84,102,5.37,1229,64.68,2158,113.58,98,5.16,17,0.89,239,12.58,62,3.26,4,0.21,2,0.11,1,0.2,22,4.4,2,0.4,7,1.4,48,9.6,-,-,11,2.2,2466,85.03
Shimane,4396,133.21,220,11.58,150,7.89,543,28.58,2980,156.84,73,3.84,23,1.21,250,13.16,128,6.74,10,0.53,7,0.37,-,-,1,0.33,4,0.5,-,-,64,8,-,-,9,1.13,2686,81.39
Okayama,10083,134.44,526,11.19,186,3.96,938,19.96,6894,146.68,95,2.02,41,0.87,66,1.4,177,3.77,15,0.32,58,1.23,6,0.5,115,9.58,3,0.6,2,0.4,51,10.2,-,-,17,3.4,5836,77.81
Hiroshima,12522,114.88,1314,19.32,489,7.19,2666,39.21,12435,182.87,126,1.85,87,1.28,237,3.49,213,3.13,11,0.16,30,0.44,9,0.5,447,24.83,4,0.2,4,0.2,262,13.1,-,-,123,6.15,7598,69.71
Yamaguchi,8488,130.58,1838,43.76,160,3.81,2146,51.1,7825,186.31,70,1.67,41,0.98,194,4.62,230,5.48,5,0.12,20,0.48,-,-,126,14,1,0.11,6,0.67,72,8,-,-,47,5.22,4141,63.71
Tokushima,6116,169.89,457,20.77,84,3.82,307,13.95,2614,118.82,51,2.32,57,2.59,46,2.09,94,4.27,4,0.18,6,0.27,11,3.67,8,2.67,4,0.57,1,0.14,19,2.71,-,-,10,1.43,3668,101.89
Kagawa,7010,155.78,385,14.26,123,4.56,815,30.19,5994,222,51,1.89,25,0.93,52,1.93,152,5.63,8,0.3,19,0.7,6,1.2,22,4.4,4,1,2,0.5,27,6.75,-,-,16,4,3251,72.24
Ehime,8539,161.11,936,30.19,320,10.32,1996,64.39,7684,247.87,44,1.42,28,0.9,123,3.97,186,6,-,-,25,0.81,1,0.14,431,61.57,2,0.33,-,-,59,9.83,-,-,25,4.17,4919,92.81
Kochi,7803,185.79,349,15.17,78,3.39,914,39.74,1999,86.91,59,2.57,50,2.17,317,13.78,75,3.26,4,0.17,12,0.52,-,-,21,7,1,0.13,4,0.5,95,11.88,-,-,10,1.25,3833,91.26
Fukuoka,25818,145.86,3209,30.27,843,7.95,6606,62.32,19526,184.21,739,6.97,159,1.5,836,7.89,607,5.73,20,0.19,78,0.74,18,0.69,183,7.04,4,0.27,7,0.47,129,8.6,-,-,66,4.4,12461,70.4
Saga,6398,188.18,459,22.95,170,8.5,907,45.35,3319,165.95,75,3.75,39,1.95,144,7.2,150,7.5,11,0.55,8,0.4,-,-,9,3,2,0.33,7,1.17,45,7.5,-,-,37,6.17,3160,92.94
Nagasaki,11135,173.98,715,17.88,293,7.33,2155,53.88,5483,137.08,210,5.25,51,1.28,180,4.5,176,4.4,23,0.58,23,0.58,48,6,244,30.5,7,0.58,7,0.58,88,7.33,-,-,59,4.92,5604,87.56
