"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"19th week, 2025",,,,,,"Data collected as of May 14, 2025"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,182709,47.63,,,,
Hokkaido,7225,43.26,,,,
Aomori,2429,48.58,,,,
Iwate,2915,69.4,,,,
Miyagi,3563,65.98,,,,
Akita,1151,46.04,,,,
Yamagata,2401,63.18,,,,
Fukushima,2879,59.98,,,,
Ibaraki,3905,57.43,,,,
Tochigi,3422,72.81,,,,
Gunma,2893,64.29,,,,
Saitama,11228,65.28,,,,
Chiba,9511,53.13,,,,
Tokyo,17595,42.19,,,,
Kanagawa,11949,50.42,,,,
Niigata,2777,53.4,,,,
Toyama,2963,61.73,,,,
Ishikawa,2194,45.71,,,,
Fukui,1362,34.92,,,,
Yamanashi,1298,37.09,,,,
Nagano,3658,45.16,,,,
Gifu,1849,41.09,,,,
Shizuoka,5523,39.73,,,,
Aichi,9441,57.92,,,,
Mie,2388,33.63,,,,
Shiga,2650,45.69,,,,
Kyoto,2945,46.75,,,,
Osaka,9556,32.73,,,,
Hyogo,7096,43.27,,,,
Nara,1410,34.39,,,,
Wakayama,1702,37.82,,,,
Tottori,1397,48.17,,,,
Shimane,1025,51.25,,,,
Okayama,2574,51.48,,,,
Hiroshima,4082,43.43,,,,
Yamaguchi,3299,52.37,,,,
Tokushima,1260,37.06,,,,
Kagawa,1823,45.58,,,,
Ehime,2379,62.61,,,,
Kochi,1010,26.58,,,,
Fukuoka,5212,42.72,,,,
Saga,1302,56.61,,,,
Nagasaki,2725,53.43,,,,
Kumamoto,3308,45.32,,,,
Oita,3202,55.21,,,,
Miyazaki,1198,42.79,,,,
Kagoshima,2820,49.47,,,,
Okinawa,2215,49.22,,,,
