"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"23rd week, 2024",,,,,,"Data collected as of June 12, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Fukui,4,0.1,49,1.96,12,0.48,105,4.2,117,4.68,2,0.08,184,7.36,-,-,6,0.24,14,0.56,1,0.04,-,-,-,-,-,-,-,-,2,0.33,-,-,-,-,67,1.72
Yamanashi,3,0.07,4,0.17,9,0.38,75,3.13,70,2.92,2,0.08,125,5.21,-,-,3,0.13,15,0.63,2,0.08,-,-,25,2.78,-,-,1,0.1,-,-,-,-,-,-,132,3.22
Nagano,6,0.07,68,1.26,40,0.74,219,4.06,298,5.52,16,0.3,54,1,1,0.02,13,0.24,18,0.33,6,0.11,1,0.1,39,3.9,-,-,1,0.08,2,0.17,-,-,-,-,362,4.11
Gifu,7,0.08,82,1.55,14,0.26,189,3.57,148,2.79,6,0.11,185,3.49,-,-,9,0.17,20,0.38,5,0.09,-,-,2,0.18,-,-,-,-,2,0.4,-,-,-,-,283,3.25
Shizuoka,29,0.21,177,1.99,46,0.52,325,3.65,307,3.45,7,0.08,253,2.84,1,0.01,38,0.43,80,0.9,6,0.07,-,-,8,0.36,1,0.1,1,0.1,1,0.1,-,-,-,-,562,4.04
Aichi,18,0.09,239,1.31,82,0.45,677,3.72,519,2.85,34,0.19,743,4.08,5,0.03,36,0.2,105,0.58,7,0.04,7,0.2,12,0.34,2,0.13,3,0.2,8,0.53,-,-,-,-,921,4.72
Mie,11,0.15,84,1.87,41,0.91,223,4.96,204,4.53,3,0.07,390,8.67,-,-,12,0.27,99,2.2,4,0.09,-,-,-,-,-,-,2,0.22,1,0.11,-,-,-,-,149,2.07
Shiga,10,0.17,34,0.94,42,1.17,161,4.47,184,5.11,5,0.14,233,6.47,-,-,8,0.22,43,1.19,6,0.17,-,-,5,0.56,-,-,-,-,1,0.14,-,-,1,0.14,128,2.13
Kyoto,39,0.31,37,0.48,61,0.79,235,3.05,403,5.23,11,0.14,433,5.62,12,0.16,21,0.27,54,0.7,2,0.03,-,-,4,0.22,-,-,-,-,3,0.43,-,-,-,-,337,2.67
Osaka,40,0.13,133,0.68,164,0.84,873,4.45,1091,5.57,34,0.17,1436,7.33,-,-,58,0.3,206,1.05,23,0.12,1,0.02,34,0.65,-,-,2,0.11,11,0.61,-,-,1,0.06,724,2.38
Hyogo,16,0.08,229,1.78,98,0.76,465,3.6,852,6.6,18,0.14,865,6.71,4,0.03,46,0.36,106,0.82,14,0.11,3,0.09,46,1.31,-,-,2,0.14,4,0.29,-,-,1,0.07,558,2.8
Nara,3,0.05,51,1.5,24,0.71,140,4.12,195,5.74,-,-,275,8.09,2,0.06,16,0.47,13,0.38,1,0.03,-,-,5,0.5,1,0.17,-,-,-,-,-,-,-,-,193,3.51
Wakayama,8,0.16,89,2.97,11,0.37,92,3.07,155,5.17,5,0.17,165,5.5,1,0.03,9,0.3,48,1.6,-,-,-,-,-,-,1,0.09,-,-,-,-,-,-,-,-,126,2.57
Tottori,1,0.03,32,1.68,25,1.32,185,9.74,106,5.58,4,0.21,14,0.74,-,-,5,0.26,20,1.05,1,0.05,-,-,-,-,-,-,1,0.2,-,-,-,-,1,0.2,78,2.69
Shimane,15,0.39,15,0.65,13,0.57,60,2.61,106,4.61,2,0.09,43,1.87,-,-,11,0.48,15,0.65,-,-,-,-,-,-,1,0.13,-,-,-,-,-,-,-,-,89,2.34
Okayama,2,0.02,50,0.93,36,0.67,219,4.06,210,3.89,4,0.07,240,4.44,2,0.04,12,0.22,21,0.39,4,0.07,-,-,4,0.33,1,0.2,-,-,2,0.4,-,-,-,-,264,3.14
Hiroshima,15,0.13,167,2.29,63,0.86,262,3.59,357,4.89,9,0.12,261,3.58,10,0.14,29,0.4,30,0.41,4,0.05,-,-,33,1.74,-,-,-,-,2,0.1,-,-,5,0.24,311,2.68
Yamaguchi,3,0.04,145,3.37,18,0.42,291,6.77,276,6.42,8,0.19,103,2.4,1,0.02,28,0.65,15,0.35,2,0.05,-,-,1,0.11,-,-,-,-,3,0.33,-,-,-,-,195,2.91
Tokushima,3,0.08,33,1.43,14,0.61,48,2.09,94,4.09,6,0.26,155,6.74,-,-,8,0.35,8,0.35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,141,3.81
Kagawa,1,0.02,62,2.21,38,1.36,131,4.68,153,5.46,1,0.04,116,4.14,-,-,10,0.36,42,1.5,1,0.04,-,-,1,0.2,1,0.2,-,-,3,0.6,1,0.2,-,-,87,1.85
Ehime,5,0.08,113,3.05,49,1.32,211,5.7,258,6.97,9,0.24,315,8.51,1,0.03,21,0.57,66,1.78,1,0.03,-,-,8,1,-,-,-,-,1,0.17,-,-,1,0.17,164,2.69
Kochi,4,0.09,42,1.68,5,0.2,98,3.92,60,2.4,4,0.16,209,8.36,-,-,11,0.44,77,3.08,2,0.08,-,-,-,-,-,-,-,-,3,0.38,-,-,-,-,143,3.25
Fukuoka,48,0.24,275,2.29,104,0.87,1170,9.75,801,6.68,28,0.23,541,4.51,7,0.06,61,0.51,72,0.6,3,0.03,-,-,9,0.35,-,-,-,-,6,0.4,-,-,1,0.07,816,4.12
Saga,-,-,73,3.17,18,0.78,106,4.61,53,2.3,4,0.17,40,1.74,-,-,14,0.61,8,0.35,-,-,-,-,-,-,2,0.33,-,-,5,0.83,-,-,-,-,191,4.9
Nagasaki,8,0.11,80,1.82,46,1.05,261,5.93,107,2.43,12,0.27,129,2.93,1,0.02,13,0.3,24,0.55,1,0.02,-,-,4,0.5,-,-,-,-,1,0.08,-,-,-,-,239,3.41
Kumamoto,22,0.28,49,0.98,32,0.64,358,7.16,391,7.82,9,0.18,160,3.2,1,0.02,39,0.78,43,0.86,-,-,-,-,7,0.78,-,-,1,0.07,-,-,-,-,-,-,322,4.08
Oita,9,0.16,52,1.44,23,0.64,243,6.75,542,15.06,4,0.11,228,6.33,-,-,24,0.67,23,0.64,2,0.06,-,-,4,0.8,-,-,-,-,1,0.09,-,-,-,-,163,2.81
Miyazaki,4,0.07,116,3.22,24,0.67,260,7.22,190,5.28,6,0.17,182,5.06,8,0.22,17,0.47,25,0.69,1,0.03,-,-,2,0.33,-,-,-,-,1,0.14,-,-,-,-,312,5.38
Kagoshima,22,0.25,97,1.9,79,1.55,228,4.47,308,6.04,3,0.06,443,8.69,-,-,14,0.27,42,0.82,2,0.04,-,-,5,0.71,-,-,1,0.08,-,-,-,-,-,-,777,8.73
Okinawa,53,1,124,4.13,13,0.43,70,2.33,78,2.6,2,0.07,96,3.2,-,-,5,0.17,38,1.27,1,0.03,-,-,10,1.25,-,-,1,0.14,14,2,-,-,-,-,1038,19.58
