"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42nd week, 2025",,,,,,"Data collected as of October 22, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Tokyo,39956,96.75,5937,22.83,2836,10.91,26762,102.93,75139,289,5370,20.65,2759,10.61,8319,32,3112,11.97,5129,19.73,683,2.63,21,0.55,981,25.82,26,1.04,39,1.56,414,16.56,32,1.28,102,4.08,43153,104.49
Kanagawa,34249,125,4728,28.65,1538,9.32,13192,79.95,41693,252.68,3950,23.94,1270,7.7,6915,41.91,1818,11.02,2156,13.07,461,2.79,28,0.57,2471,50.43,30,2.73,64,5.82,282,25.64,-,-,34,3.09,41199,150.36
Niigata,14948,229.97,1421,37.39,641,16.87,4770,125.53,6475,170.39,698,18.37,288,7.58,2662,70.05,386,10.16,651,17.13,96,2.53,38,3.8,334,33.4,5,0.38,18,1.38,397,30.54,2,0.15,16,1.23,14043,216.05
Toyama,6539,139.13,847,30.25,527,18.82,4332,154.71,8462,302.21,470,16.79,157,5.61,2597,92.75,331,11.82,646,23.07,58,2.07,100,16.67,82,13.67,2,0.4,1,0.2,114,22.8,-,-,5,1,7195,153.09
Ishikawa,8005,170.32,1008,36,396,14.14,2342,83.64,10498,374.93,370,13.21,87,3.11,2547,90.96,312,11.14,659,23.54,32,1.14,66,9.43,552,78.86,-,-,3,0.6,81,16.2,-,-,11,2.2,8482,180.47
Fukui,5340,136.92,1333,53.32,640,25.6,1554,62.16,7883,315.32,263,10.52,137,5.48,1390,55.6,215,8.6,587,23.48,44,1.76,-,-,17,5.67,4,0.67,12,2,341,56.83,2,0.33,33,5.5,4844,124.21
Yamanashi,4441,123.36,253,12.05,212,10.1,619,29.48,4941,235.29,94,4.48,94,4.48,808,38.48,134,6.38,97,4.62,28,1.33,1,0.11,558,62,7,0.7,6,0.6,76,7.6,2,0.2,6,0.6,7026,195.17
Nagano,15612,190.39,1080,21.18,394,7.73,3456,67.76,11365,222.84,608,11.92,387,7.59,4241,83.16,518,10.16,971,19.04,68,1.33,-,-,729,81,10,0.83,17,1.42,244,20.33,1,0.08,28,2.33,16744,204.2
Gifu,13365,230.43,1374,39.26,416,11.89,1902,54.34,9876,282.17,165,4.71,187,5.34,1374,39.26,351,10.03,398,11.37,59,1.69,2,0.18,97,8.82,6,1.2,22,4.4,204,40.8,-,-,34,6.8,13294,229.21
Shizuoka,22437,161.42,2896,32.54,1031,11.58,4069,45.72,18591,208.89,478,5.37,631,7.09,6021,67.65,931,10.46,1423,15.99,185,2.08,3,0.14,485,23.1,11,1.1,18,1.8,187,18.7,-,-,-,-,24913,179.23
Aichi,31967,184.78,3150,24.8,1530,12.05,6156,48.47,27578,217.15,730,5.75,624,4.91,5541,43.63,1140,8.98,1450,11.42,208,1.64,58,1.66,732,20.91,26,1.73,42,2.8,725,48.33,1,0.07,60,4,39538,228.54
Mie,8943,127.76,2256,52.47,748,17.4,3346,77.81,10236,238.05,258,6,381,8.86,3222,74.93,412,9.58,1223,28.44,52,1.21,10,0.91,110,10,7,0.78,4,0.44,221,24.56,3,0.33,11,1.22,11448,163.54
Shiga,7510,129.48,746,21.94,319,9.38,2317,68.15,7004,206,496,14.59,224,6.59,1900,55.88,314,9.24,778,22.88,74,2.18,2,0.22,30,3.33,4,0.57,11,1.57,46,6.57,-,-,5,0.71,7833,135.05
Kyoto,14718,173.15,1222,23.96,1325,25.98,4624,90.67,11991,235.12,585,11.47,438,8.59,2325,45.59,407,7.98,780,15.29,114,2.24,6,0.35,210,12.35,2,0.33,16,2.67,250,41.67,8,1.33,11,1.83,13394,157.58
Osaka,32027,109.68,8157,43.85,3566,19.17,10178,54.72,48195,259.11,1557,8.37,2083,11.2,9032,48.56,1847,9.93,3657,19.66,404,2.17,47,0.92,970,19.02,16,0.94,49,2.88,185,10.88,17,1,227,13.35,33801,115.76
Hyogo,23373,135.1,4872,43.89,2464,22.2,6527,58.8,33199,299.09,963,8.68,1119,10.08,5195,46.8,1193,10.75,2328,20.97,229,2.06,47,1.38,969,28.5,24,1.71,96,6.86,370,26.43,8,0.57,40,2.86,24371,140.87
Nara,6231,141.61,1486,57.15,507,19.5,1388,53.38,8388,322.62,247,9.5,726,27.92,1414,54.38,317,12.19,448,17.23,34,1.31,4,0.44,251,27.89,12,2,16,2.67,198,33,-,-,37,6.17,7506,170.59
Wakayama,6849,152.2,1206,44.67,285,10.56,1105,40.93,6001,222.26,366,13.56,239,8.85,2064,76.44,356,13.19,418,15.48,55,2.04,10,3.33,77,25.67,6,0.55,12,1.09,112,10.18,-,-,39,3.55,7397,164.38
Tottori,3929,135.48,476,25.05,201,10.58,2578,135.68,4590,241.58,216,11.37,72,3.79,557,29.32,143,7.53,305,16.05,20,1.05,1,0.2,91,18.2,4,0.8,14,2.8,247,49.4,-,-,12,2.4,4715,162.59
Shimane,4596,176.77,392,26.13,395,26.33,776,51.73,4959,330.6,167,11.13,111,7.4,967,64.47,301,20.07,264,17.6,19,1.27,-,-,15,5,8,1,4,0.5,157,19.63,-,-,32,4,4514,173.62
Okayama,10491,171.98,1086,30.17,415,11.53,1675,46.53,10387,288.53,235,6.53,346,9.61,817,22.69,466,12.94,802,22.28,123,3.42,13,1.08,192,16,4,0.8,12,2.4,180,36,-,-,23,4.6,11215,183.85
Hiroshima,13271,132.71,2132,34.39,1088,17.55,5560,89.68,18971,305.98,319,5.15,554,8.94,2550,41.13,496,8,922,14.87,94,1.52,14,0.78,904,50.22,6,0.3,25,1.25,802,40.1,1,0.05,148,7.4,15664,156.64
Yamaguchi,9603,150.05,3022,73.71,363,8.85,4567,111.39,11942,291.27,193,4.71,250,6.1,1172,28.59,614,14.98,1736,42.34,62,1.51,-,-,293,32.56,2,0.22,10,1.11,219,24.33,-,-,52,5.78,11024,172.25
Tokushima,6329,180.83,805,38.33,222,10.57,531,25.29,4693,223.48,108,5.14,134,6.38,348,16.57,244,11.62,407,19.38,16,0.76,12,4,11,3.67,4,0.57,4,0.57,173,24.71,-,-,15,2.14,7323,209.23
Kagawa,7452,177.43,904,34.77,328,12.62,1423,54.73,9475,364.42,137,5.27,229,8.81,767,29.5,378,14.54,1010,38.85,68,2.62,6,1.2,35,7,8,2,7,1.75,107,26.75,-,-,22,5.5,6270,149.29
Ehime,8925,202.84,1585,63.4,744,29.76,4267,170.68,11496,459.84,126,5.04,72,2.88,1159,46.36,424,16.96,434,17.36,56,2.24,4,0.57,1086,155.14,3,0.5,-,-,187,31.17,-,-,27,4.5,9588,217.91
Kochi,8233,211.1,929,44.24,208,9.9,1765,84.05,3172,151.05,145,6.9,377,17.95,710,33.81,222,10.57,792,37.71,32,1.52,-,-,31,10.33,3,0.38,7,0.88,261,32.63,-,-,23,2.88,8028,205.85
Fukuoka,28488,193.8,5859,68.13,2024,23.53,11519,133.94,30046,349.37,1276,14.84,828,9.63,5400,62.79,1372,15.95,2521,29.31,189,2.2,33,1.27,645,24.81,13,0.87,26,1.73,326,21.73,-,-,112,7.47,24958,169.78
Saga,6781,242.18,833,55.53,377,25.13,1606,107.07,4595,306.33,121,8.07,86,5.73,877,58.47,353,23.53,393,26.2,19,1.27,-,-,31,10.33,6,1,10,1.67,85,14.17,-,-,44,7.33,6213,221.89
Nagasaki,12191,213.88,1439,41.11,645,18.43,3741,106.89,8172,233.49,532,15.2,221,6.31,1649,47.11,450,12.86,844,24.11,51,1.46,99,14.14,692,98.86,17,1.42,24,2,248,20.67,1,0.08,93,7.75,12358,216.81
Kumamoto,13353,180.45,1420,29.58,527,10.98,3096,64.5,15752,328.17,505,10.52,517,10.77,2124,44.25,1051,21.9,1468,30.58,94,1.96,4,0.44,463,51.44,9,0.6,13,0.87,568,37.87,1,0.07,47,3.13,15459,208.91
Oita,9020,155.52,1866,51.83,829,23.03,4216,117.11,17973,499.25,617,17.14,302,8.39,2963,82.31,746,20.72,1117,31.03,114,3.17,1,0.2,237,47.4,5,0.45,6,0.55,81,7.36,-,-,42,3.82,12118,208.93
Miyazaki,9881,267.05,1062,50.57,503,23.95,2210,105.24,9158,436.1,236,11.24,102,4.86,1140,54.29,410,19.52,503,23.95,45,2.14,3,0.6,293,58.6,1,0.14,3,0.43,85,12.14,-,-,37,5.29,8413,227.38
Kagoshima,13051,194.79,2243,60.62,1458,39.41,3468,93.73,13448,363.46,387,10.46,279,7.54,1403,37.92,514,13.89,940,25.41,72,1.95,1,0.14,289,41.29,4,0.33,20,1.67,365,30.42,1,0.08,7,0.58,12890,192.39
Okinawa,17246,359.29,1382,51.19,459,17,1858,68.81,4095,151.67,702,26,609,22.56,918,34,286,10.59,258,9.56,57,2.11,12,1.33,1679,186.56,4,0.57,23,3.29,24,3.43,-,-,12,1.71,9140,190.42
