"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"48th week, 2025",,,,,,"Data collected as of December 3, 2025"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,341273,88.8,,,,
Hokkaido,13966,83.63,,,,
Aomori,4306,82.81,,,,
Iwate,5174,123.19,,,,
Miyagi,5444,98.98,,,,
Akita,2333,93.32,,,,
Yamagata,3895,102.5,,,,
Fukushima,5676,118.25,,,,
Ibaraki,7949,116.9,,,,
Tochigi,5678,123.43,,,,
Gunma,5591,124.24,,,,
Saitama,24547,140.27,,,,
Chiba,16907,92.39,,,,
Tokyo,33823,80.92,,,,
Kanagawa,23512,98.38,,,,
Niigata,5478,105.35,,,,
Toyama,5172,107.75,,,,
Ishikawa,4388,93.36,,,,
Fukui,2381,61.05,,,,
Yamanashi,2010,57.43,,,,
Nagano,8719,108.99,,,,
Gifu,3418,75.96,,,,
Shizuoka,9814,70.6,,,,
Aichi,17113,104.99,,,,
Mie,5860,83.71,,,,
Shiga,5001,86.22,,,,
Kyoto,6143,95.98,,,,
Osaka,16808,57.96,,,,
Hyogo,13926,84.91,,,,
Nara,2977,70.88,,,,
Wakayama,2866,63.69,,,,
Tottori,2265,78.1,,,,
Shimane,1492,74.6,,,,
Okayama,4636,92.72,,,,
Hiroshima,6930,73.72,,,,
Yamaguchi,6080,96.51,,,,
Tokushima,1783,54.03,,,,
Kagawa,3653,91.33,,,,
Ehime,3472,93.84,,,,
Kochi,1906,50.16,,,,
Fukuoka,10452,85.67,,,,
Saga,1563,65.13,,,,
Nagasaki,4576,89.73,,,,
Kumamoto,5265,73.13,,,,
Oita,6902,119,,,,
Miyazaki,2144,76.57,,,,
Kagoshima,4873,85.49,,,,
Okinawa,2406,53.47,,,,
