"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46th week, 2023",,,,,,"Data collected as of November 22, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,106940,21.66,182,0.06,10368,3.3,11893,3.79,13705,4.36,402,0.13,2398,0.76,43,0.01,714,0.23,333,0.11,105,0.03,12,0.02,665,0.96,8,0.02,15,0.03,25,0.05,1,0,2,0,9648,1.95
Hokkaido,8861,39.21,35,0.25,963,6.88,571,4.08,207,1.48,16,0.11,17,0.12,-,-,12,0.09,13,0.09,1,0.01,1,0.03,9,0.31,-,-,-,-,-,-,-,-,-,-,1351,5.98
Aomori,872,14.53,1,0.03,66,1.74,35,0.92,99,2.61,2,0.05,30,0.79,-,-,5,0.13,10,0.26,-,-,-,-,3,0.33,-,-,-,-,-,-,-,-,-,-,148,2.47
Iwate,1473,23.38,7,0.18,62,1.55,71,1.78,160,4,4,0.1,27,0.68,4,0.1,13,0.33,4,0.1,4,0.1,-,-,8,0.57,-,-,-,-,1,0.05,-,-,-,-,132,2.1
Miyagi,2899,31.86,2,0.04,100,1.82,121,2.2,142,2.58,21,0.38,43,0.78,3,0.05,8,0.15,4,0.07,1,0.02,-,-,-,-,-,-,-,-,1,0.1,-,-,-,-,150,1.65
Akita,764,14.69,3,0.09,14,0.41,18,0.53,65,1.91,5,0.15,56,1.65,-,-,10,0.29,1,0.03,1,0.03,1,0.14,-,-,-,-,-,-,-,-,-,-,-,-,162,3.12
Yamagata,1237,28.77,10,0.36,67,2.39,76,2.71,83,2.96,4,0.14,42,1.5,1,0.04,12,0.43,2,0.07,2,0.07,-,-,1,0.13,-,-,-,-,-,-,-,-,-,-,111,2.58
Fukushima,2325,28.35,6,0.12,124,2.53,125,2.55,73,1.49,5,0.1,20,0.41,1,0.02,14,0.29,7,0.14,5,0.1,-,-,9,0.69,-,-,-,-,-,-,-,-,-,-,192,2.34
Ibaraki,2099,17.49,3,0.04,218,2.91,287,3.83,198,2.64,6,0.08,59,0.79,-,-,8,0.11,2,0.03,1,0.01,-,-,19,1.12,-,-,-,-,1,0.08,-,-,-,-,227,1.89
Tochigi,1638,21.55,4,0.08,86,1.79,141,2.94,129,2.69,6,0.13,76,1.58,1,0.02,13,0.27,3,0.06,3,0.06,-,-,19,1.58,-,-,-,-,-,-,-,-,-,-,177,2.33
Gunma,2101,24.15,2,0.04,71,1.31,157,2.91,337,6.24,5,0.09,81,1.5,1,0.02,17,0.31,3,0.06,2,0.04,-,-,10,0.71,-,-,-,-,-,-,-,-,-,-,193,2.22
Saitama,5666,21.71,7,0.04,691,4.21,859,5.24,863,5.26,27,0.16,128,0.78,3,0.02,39,0.24,9,0.05,8,0.05,1,0.02,54,1.29,-,-,3,0.25,-,-,-,-,-,-,437,1.67
Chiba,4411,21.84,12,0.1,450,3.6,747,5.98,622,4.98,17,0.14,96,0.77,3,0.02,28,0.22,8,0.06,3,0.02,-,-,41,1.21,1,0.11,-,-,-,-,-,-,-,-,356,1.76
Tokyo,5082,12.25,3,0.01,917,3.51,1269,4.86,1459,5.59,63,0.24,192,0.74,5,0.02,48,0.18,17,0.07,10,0.04,1,0.03,31,0.82,-,-,2,0.08,1,0.04,1,0.04,-,-,486,1.17
Kanagawa,5272,14.64,12,0.05,636,2.78,914,3.99,967,4.22,28,0.12,164,0.72,4,0.02,53,0.23,19,0.08,13,0.06,2,0.04,93,1.86,-,-,-,-,1,0.08,-,-,-,-,445,1.24
Niigata,1701,19.78,-,-,103,1.87,187,3.4,240,4.36,7,0.13,80,1.45,1,0.02,15,0.27,4,0.07,-,-,-,-,5,0.5,-,-,-,-,-,-,-,-,-,-,186,2.16
Toyama,754,15.71,7,0.24,157,5.41,104,3.59,165,5.69,4,0.14,38,1.31,-,-,9,0.31,9,0.31,2,0.07,-,-,4,0.57,-,-,2,0.4,-,-,-,-,-,-,130,2.71
Ishikawa,895,18.65,-,-,82,2.83,198,6.83,187,6.45,1,0.03,30,1.03,2,0.07,11,0.38,4,0.14,-,-,-,-,5,0.71,-,-,1,0.2,-,-,-,-,-,-,116,2.42
Fukui,450,11.54,1,0.04,124,4.96,74,2.96,165,6.6,1,0.04,35,1.4,-,-,3,0.12,-,-,-,-,-,-,2,0.67,-,-,-,-,2,0.33,-,-,-,-,62,1.59
Yamanashi,1022,24.93,-,-,24,1,21,0.88,141,5.88,6,0.25,13,0.54,1,0.04,4,0.17,-,-,1,0.04,-,-,7,0.78,-,-,-,-,-,-,-,-,-,-,113,2.76
Nagano,3132,35.59,2,0.04,26,0.48,183,3.39,155,2.87,1,0.02,17,0.31,1,0.02,6,0.11,2,0.04,-,-,-,-,52,5.2,1,0.08,1,0.08,-,-,-,-,-,-,437,4.97
Gifu,1861,21.39,1,0.02,151,2.85,124,2.34,154,2.91,4,0.08,9,0.17,-,-,9,0.17,3,0.06,1,0.02,-,-,3,0.27,-,-,-,-,-,-,-,-,-,-,241,2.77
Shizuoka,3055,21.98,3,0.03,153,1.72,249,2.8,339,3.81,11,0.12,31,0.35,-,-,16,0.18,6,0.07,3,0.03,-,-,10,0.45,1,0.1,-,-,-,-,-,-,-,-,222,1.6
Aichi,5632,28.88,3,0.02,464,2.55,549,3.02,565,3.1,15,0.08,40,0.22,1,0.01,28,0.15,4,0.02,3,0.02,-,-,23,0.66,1,0.07,1,0.07,4,0.27,-,-,-,-,463,2.37
Mie,1745,24.58,2,0.04,172,3.82,228,5.07,191,4.24,3,0.07,29,0.64,1,0.02,5,0.11,4,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,81,1.14
Shiga,747,12.45,-,-,70,1.94,83,2.31,180,5,7,0.19,29,0.81,-,-,9,0.25,3,0.08,1,0.03,-,-,-,-,-,-,1,0.14,1,0.14,-,-,-,-,94,1.57
Kyoto,1748,13.87,1,0.01,338,4.39,243,3.16,228,2.96,8,0.1,24,0.31,-,-,11,0.14,5,0.06,-,-,2,0.11,10,0.56,-,-,1,0.14,-,-,-,-,1,0.14,203,1.61
Osaka,4774,15.65,16,0.08,643,3.26,853,4.33,979,4.97,27,0.14,122,0.62,2,0.01,45,0.23,31,0.16,6,0.03,-,-,25,0.48,-,-,-,-,1,0.06,-,-,-,-,429,1.41
Hyogo,3502,17.69,4,0.03,388,3.03,508,3.97,598,4.67,12,0.09,65,0.51,2,0.02,30,0.23,32,0.25,6,0.05,1,0.03,37,1.06,-,-,-,-,1,0.07,-,-,-,-,319,1.61
Nara,1208,21.96,-,-,179,5.26,126,3.71,154,4.53,3,0.09,18,0.53,1,0.03,10,0.29,1,0.03,1,0.03,-,-,14,1.4,-,-,-,-,-,-,-,-,-,-,105,1.91
Wakayama,876,17.88,1,0.03,77,2.57,47,1.57,125,4.17,1,0.03,8,0.27,1,0.03,6,0.2,2,0.07,-,-,-,-,4,1,-,-,-,-,-,-,-,-,-,-,74,1.51
Tottori,829,28.59,-,-,14,0.74,154,8.11,75,3.95,1,0.05,23,1.21,-,-,6,0.32,-,-,-,-,-,-,2,0.4,-,-,-,-,-,-,-,-,-,-,48,1.66
Shimane,859,22.61,7,0.3,50,2.17,50,2.17,132,5.74,3,0.13,13,0.57,-,-,5,0.22,1,0.04,-,-,-,-,6,2,-,-,-,-,-,-,-,-,-,-,39,1.03
Okayama,2055,24.46,1,0.02,165,3.06,90,1.67,238,4.41,4,0.07,44,0.81,1,0.02,8,0.15,3,0.06,4,0.07,-,-,8,0.67,-,-,-,-,1,0.2,-,-,-,-,130,1.55
Hiroshima,2681,23.73,3,0.04,208,2.97,245,3.5,322,4.6,8,0.11,40,0.57,-,-,19,0.27,10,0.14,3,0.04,-,-,22,1.16,-,-,-,-,-,-,-,-,-,-,194,1.72
Yamaguchi,1718,25.64,4,0.09,94,2.19,208,4.84,191,4.44,-,-,33,0.77,1,0.02,14,0.33,5,0.12,1,0.02,-,-,1,0.11,1,0.11,1,0.11,2,0.22,-,-,-,-,145,2.16
Tokushima,801,21.65,2,0.09,87,3.78,22,0.96,86,3.74,-,-,11,0.48,-,-,5,0.22,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64,1.73
Kagawa,1053,22.4,-,-,92,3.29,42,1.5,273,9.75,5,0.18,41,1.46,-,-,9,0.32,6,0.21,-,-,-,-,5,1,-,-,1,0.2,-,-,-,-,-,-,110,2.34
Ehime,1061,17.39,-,-,116,3.14,151,4.08,179,4.84,1,0.03,48,1.3,-,-,12,0.32,10,0.27,4,0.11,1,0.13,12,1.5,-,-,-,-,-,-,-,-,-,-,125,2.05
Kochi,939,21.34,1,0.04,49,1.88,106,4.08,65,2.5,9,0.35,20,0.77,-,-,8,0.31,11,0.42,-,-,-,-,2,0.67,-,-,-,-,1,0.13,-,-,-,-,53,1.2
Fukuoka,5457,27.56,2,0.02,789,6.58,688,5.73,905,7.54,24,0.2,93,0.78,-,-,44,0.37,10,0.08,4,0.03,2,0.08,33,1.27,1,0.07,-,-,-,-,-,-,-,-,257,1.3
Saga,1843,47.26,3,0.13,121,5.26,99,4.3,86,3.74,4,0.17,53,2.3,-,-,13,0.57,-,-,-,-,-,-,-,-,1,0.17,-,-,1,0.17,-,-,-,-,63,1.62
