"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17th week, 2026",,,,,,"Data collected as of April 30, 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Tokyo,127,0.3,72,0.27,46,0.18,504,1.92,1543,5.89,108,0.41,35,0.13,11,0.04,75,0.29,9,0.03,14,0.05,-,-,21,0.54,1,0.04,3,0.12,4,0.16,1,0.04,10,0.4,226,0.54
Kanagawa,87,0.37,32,0.23,14,0.1,346,2.45,639,4.53,58,0.41,7,0.05,8,0.06,47,0.33,1,0.01,4,0.03,-,-,30,0.59,-,-,2,0.17,1,0.08,-,-,1,0.08,152,0.64
Niigata,59,1.07,25,0.83,7,0.23,154,5.13,126,4.2,9,0.3,-,-,11,0.37,2,0.07,-,-,-,-,-,-,4,0.4,1,0.08,-,-,3,0.23,-,-,-,-,52,0.95
Toyama,52,1.08,9,0.31,7,0.24,121,4.17,279,9.62,6,0.21,12,0.41,3,0.1,6,0.21,-,-,1,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,0.46
Ishikawa,44,0.94,17,0.61,7,0.25,123,4.39,189,6.75,11,0.39,11,0.39,-,-,4,0.14,4,0.14,-,-,-,-,6,0.86,-,-,-,-,-,-,-,-,2,0.4,28,0.6
Fukui,41,1.05,9,0.36,9,0.36,93,3.72,127,5.08,4,0.16,40,1.6,2,0.08,5,0.2,7,0.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,0.33,47,1.21
Yamanashi,3,0.09,5,0.24,1,0.05,18,0.86,75,3.57,5,0.24,-,-,2,0.1,7,0.33,-,-,-,-,-,-,1,0.11,1,0.1,1,0.1,2,0.2,-,-,2,0.2,35,1
Nagano,66,1.32,5,0.18,9,0.32,80,2.86,193,6.89,12,0.43,3,0.11,4,0.14,6,0.21,-,-,1,0.04,-,-,5,0.5,-,-,3,0.25,1,0.08,-,-,3,0.25,57,1.14
Gifu,28,0.62,9,0.33,3,0.11,54,2,208,7.7,11,0.41,5,0.19,1,0.04,8,0.3,1,0.04,-,-,-,-,-,-,-,-,1,0.2,1,0.2,-,-,2,0.4,14,0.31
Shizuoka,26,0.23,33,0.49,13,0.19,146,2.18,233,3.48,14,0.21,25,0.37,2,0.03,24,0.36,2,0.03,4,0.06,1,0.05,1,0.05,1,0.1,1,0.1,-,-,-,-,-,-,81,0.72
Aichi,79,0.48,36,0.36,7,0.07,222,2.2,610,6.04,34,0.34,21,0.21,3,0.03,30,0.3,2,0.02,1,0.01,-,-,4,0.11,-,-,2,0.13,7,0.47,-,-,1,0.07,46,0.28
Mie,15,0.22,27,0.63,17,0.4,82,1.91,272,6.33,7,0.16,1,0.02,2,0.05,20,0.47,2,0.05,1,0.02,-,-,4,0.36,-,-,-,-,1,0.11,-,-,1,0.11,26,0.38
Shiga,11,0.28,8,0.35,3,0.13,56,2.43,85,3.7,8,0.35,4,0.17,-,-,2,0.09,1,0.04,1,0.04,-,-,-,-,-,-,1,0.14,-,-,-,-,-,-,24,0.62
Kyoto,50,0.78,9,0.24,19,0.51,165,4.46,216,5.84,22,0.59,1,0.03,2,0.05,8,0.22,-,-,2,0.05,-,-,2,0.11,-,-,1,0.14,4,0.57,-,-,1,0.14,42,0.66
Osaka,86,0.3,107,0.58,90,0.49,543,2.97,1070,5.85,40,0.22,15,0.08,10,0.05,54,0.3,-,-,5,0.03,-,-,9,0.17,-,-,-,-,1,0.06,-,-,2,0.11,112,0.39
Hyogo,96,0.59,57,0.56,43,0.42,267,2.62,729,7.15,39,0.38,25,0.25,5,0.05,42,0.41,6,0.06,2,0.02,-,-,13,0.37,1,0.07,3,0.21,1,0.07,1,0.07,1,0.07,100,0.62
Nara,14,0.33,11,0.46,5,0.21,98,4.08,207,8.63,7,0.29,-,-,1,0.04,7,0.29,-,-,3,0.13,-,-,5,0.5,-,-,1,0.17,-,-,-,-,1,0.17,26,0.62
Wakayama,9,0.2,7,0.26,8,0.3,68,2.52,87,3.22,3,0.11,2,0.07,-,-,5,0.19,4,0.15,1,0.04,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-,18,0.4
Tottori,17,0.59,11,0.58,3,0.16,139,7.32,197,10.37,7,0.37,-,-,-,-,2,0.11,-,-,-,-,-,-,-,-,1,0.2,1,0.2,1,0.2,-,-,-,-,18,0.62
Shimane,22,1.1,7,0.64,10,0.91,42,3.82,131,11.91,9,0.82,1,0.09,2,0.18,4,0.36,-,-,-,-,-,-,1,0.33,-,-,-,-,3,0.38,-,-,-,-,10,0.5
Okayama,40,0.8,19,0.68,5,0.18,80,2.86,156,5.57,14,0.5,25,0.89,3,0.11,16,0.57,4,0.14,2,0.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27,0.54
Hiroshima,52,0.56,29,0.52,20,0.36,164,2.93,260,4.64,12,0.21,16,0.29,3,0.05,13,0.23,9,0.16,2,0.04,-,-,6,0.32,-,-,-,-,4,0.2,-,-,-,-,75,0.81
Yamaguchi,38,0.62,39,1.03,9,0.24,157,4.13,175,4.61,14,0.37,1,0.03,11,0.29,16,0.42,-,-,2,0.05,-,-,20,2.22,-,-,-,-,1,0.11,-,-,-,-,26,0.43
Tokushima,15,0.45,2,0.1,3,0.14,20,0.95,63,3,5,0.24,-,-,6,0.29,4,0.19,-,-,-,-,-,-,2,0.5,-,-,-,-,1,0.14,-,-,-,-,39,1.18
Kagawa,8,0.35,5,0.38,3,0.23,17,1.31,69,5.31,-,-,2,0.15,-,-,4,0.31,7,0.54,1,0.08,-,-,1,0.2,-,-,-,-,1,0.2,-,-,-,-,5,0.22
Ehime,36,0.95,27,1.29,13,0.62,128,6.1,195,9.29,12,0.57,2,0.1,10,0.48,8,0.38,2,0.1,-,-,-,-,8,1,1,0.17,-,-,1,0.17,-,-,-,-,16,0.42
Kochi,1,0.03,13,0.65,5,0.25,41,2.05,64,3.2,2,0.1,-,-,7,0.35,14,0.7,-,-,-,-,-,-,-,-,-,-,-,-,4,0.5,-,-,-,-,6,0.16
Fukuoka,47,0.39,126,1.8,63,0.9,385,5.5,416,5.94,51,0.73,61,0.87,2,0.03,34,0.49,12,0.17,5,0.07,-,-,36,1.38,-,-,-,-,2,0.13,-,-,1,0.07,43,0.35
Saga,14,0.58,19,1.58,7,0.58,71,5.92,41,3.42,1,0.08,33,2.75,3,0.25,4,0.33,8,0.67,-,-,-,-,1,0.25,-,-,-,-,2,0.33,-,-,-,-,5,0.21
Nagasaki,21,0.41,44,1.42,25,0.81,150,4.84,101,3.26,8,0.26,11,0.35,7,0.23,13,0.42,-,-,1,0.03,-,-,11,1.38,-,-,-,-,1,0.08,-,-,-,-,6,0.12
Kumamoto,26,0.37,21,0.45,11,0.23,166,3.53,166,3.53,12,0.26,24,0.51,14,0.3,26,0.55,6,0.13,5,0.11,-,-,4,0.44,-,-,1,0.07,2,0.13,-,-,-,-,34,0.48
Oita,8,0.14,17,0.47,20,0.56,93,2.58,235,6.53,24,0.67,3,0.08,5,0.14,21,0.58,2,0.06,1,0.03,-,-,3,0.6,-,-,-,-,1,0.09,-,-,-,-,6,0.1
Miyazaki,9,0.32,13,0.87,8,0.53,58,3.87,114,7.6,15,1,120,8,6,0.4,10,0.67,20,1.33,-,-,-,-,7,1.17,-,-,-,-,-,-,-,-,-,-,12,0.43
Kagoshima,12,0.21,38,1.23,30,0.97,104,3.35,139,4.48,8,0.26,38,1.23,10,0.32,16,0.52,5,0.16,1,0.03,-,-,2,0.29,-,-,-,-,2,0.17,-,-,-,-,12,0.21
Okinawa,172,3.91,21,0.88,8,0.33,31,1.29,83,3.46,23,0.96,3,0.13,-,-,2,0.08,5,0.21,-,-,-,-,16,1.78,-,-,-,-,-,-,-,-,-,-,51,1.16
