"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26th week, 2026",,,,,,"Data collected as of July 1, 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Saitama,61177,355.68,887,8.21,830,7.69,7938,73.5,19414,179.76,1420,13.15,1575,14.58,153,1.42,798,7.39,412,3.81,159,1.47,36,0.88,262,6.39,9,0.75,18,1.5,101,8.42,8,0.67,24,2,6405,37.24
Chiba,58375,324.31,622,5.76,460,4.26,7782,72.06,13975,129.4,960,8.89,1894,17.54,171,1.58,571,5.29,347,3.21,122,1.13,1,0.03,319,9.67,8,0.89,10,1.11,29,3.22,8,0.89,15,1.67,5533,30.74
Tokyo,93761,227.58,1481,5.72,1478,5.71,10754,41.52,49040,189.34,2207,8.52,4134,15.96,243,0.94,1818,7.02,1035,4,247,0.95,3,0.08,296,7.79,14,0.56,26,1.04,92,3.68,21,0.84,73,2.92,7814,18.97
Kanagawa,69827,292.16,1089,7.83,572,4.12,7441,53.53,22672,163.11,1234,8.88,1707,12.28,188,1.35,942,6.78,460,3.31,166,1.19,8,0.16,754,15.39,14,1.27,39,3.55,65,5.91,1,0.09,32,2.91,5978,25.01
Niigata,14137,257.04,356,11.87,185,6.17,3080,102.67,2539,84.63,324,10.8,69,2.3,326,10.87,134,4.47,24,0.8,23,0.77,11,1.22,67,7.44,9,0.69,3,0.23,135,10.38,3,0.23,5,0.38,2506,45.56
Toyama,12115,257.77,302,10.79,307,10.96,3108,111,5905,210.89,160,5.71,1107,39.54,54,1.93,207,7.39,166,5.93,14,0.5,-,-,21,3.5,1,0.2,1,0.2,20,4,2,0.4,2,0.4,1376,29.28
Ishikawa,11907,253.34,350,12.5,293,10.46,2491,88.96,6548,233.86,434,15.5,1480,52.86,46,1.64,144,5.14,194,6.93,11,0.39,-,-,211,30.14,-,-,1,0.2,13,2.6,7,1.4,7,1.4,1040,22.13
Fukui,8335,213.72,351,14.04,329,13.16,2147,85.88,3579,143.16,294,11.76,855,34.2,114,4.56,130,5.2,106,4.24,14,0.56,-,-,12,4,4,0.67,6,1,76,12.67,-,-,14,2.33,952,24.41
Yamanashi,9462,270.34,149,7.1,63,3,452,21.52,1925,91.67,101,4.81,44,2.1,64,3.05,83,3.95,5,0.24,8,0.38,-,-,51,5.67,7,0.7,2,0.2,31,3.1,8,0.8,9,0.9,1283,36.66
Nagano,16371,334.1,298,11.04,180,6.67,2030,75.19,5359,198.48,232,8.59,139,5.15,55,2.04,175,6.48,54,2,24,0.89,-,-,232,25.78,10,0.83,10,0.83,82,6.83,4,0.33,25,2.08,2679,54.67
Gifu,10392,236.18,266,10.23,156,6,1144,44,6241,240.04,124,4.77,201,7.73,89,3.42,144,5.54,58,2.23,23,0.88,-,-,22,2,7,1.4,9,1.8,60,12,3,0.6,21,4.2,1213,27.57
Shizuoka,36815,296.9,644,8.36,392,5.09,3155,40.97,8258,107.25,368,4.78,1562,20.29,272,3.53,474,6.16,347,4.51,76,0.99,2,0.09,78,3.55,9,0.9,12,1.2,46,4.6,-,-,3,0.3,3507,28.28
Aichi,49694,304.87,1025,10.15,473,4.68,3717,36.8,14488,143.45,589,5.83,985,9.75,276,2.73,632,6.26,323,3.2,60,0.59,5,0.14,177,5.06,8,0.53,27,1.8,206,13.73,2,0.13,40,2.67,3413,20.94
Mie,18974,279.03,697,16.6,376,8.95,1831,43.6,5954,141.76,207,4.93,112,2.67,64,1.52,244,5.81,39,0.93,13,0.31,3,0.27,74,6.73,2,0.25,-,-,80,10,-,-,11,1.38,1323,19.46
Shiga,12664,263.83,390,13.45,126,4.34,1290,44.48,3579,123.41,347,11.97,140,4.83,47,1.62,119,4.1,84,2.9,18,0.62,1,0.11,3,0.33,1,0.14,11,1.57,7,1,1,0.14,-,-,904,18.83
Kyoto,17849,274.6,343,9.03,710,18.68,3749,98.66,5705,150.13,661,17.39,523,13.76,55,1.45,228,6,98,2.58,39,1.03,3,0.18,47,2.76,4,0.57,6,0.86,107,15.29,12,1.71,18,2.57,1564,24.06
Osaka,56080,195.4,3288,17.97,2115,11.56,9920,54.21,25205,137.73,1490,8.14,1875,10.25,316,1.73,1032,5.64,523,2.86,161,0.88,15,0.29,345,6.76,9,0.5,15,0.83,56,3.11,13,0.72,31,1.72,3915,13.64
Hyogo,45592,283.18,1647,16.15,1154,11.31,5996,58.78,15978,156.65,881,8.64,1556,15.25,329,3.23,650,6.37,277,2.72,94,0.92,6,0.18,171,5.03,11,0.79,40,2.86,56,4,7,0.5,23,1.64,3106,19.29
Nara,11349,283.73,412,17.91,280,12.17,1909,83,4158,180.78,170,7.39,382,16.61,41,1.78,230,10,74,3.22,23,1,2,0.22,111,12.33,11,1.83,14,2.33,41,6.83,-,-,10,1.67,723,18.08
Wakayama,10573,240.3,460,17.69,228,8.77,1103,42.42,2665,102.5,114,4.38,158,6.08,51,1.96,212,8.15,87,3.35,24,0.92,3,1,18,6,3,0.27,4,0.36,39,3.55,-,-,12,1.09,895,20.34
Tottori,5668,195.45,242,12.74,118,6.21,2763,145.42,2712,142.74,103,5.42,235,12.37,50,2.63,74,3.89,51,2.68,2,0.11,-,-,10,2,9,1.8,9,1.8,44,8.8,1,0.2,1,0.2,847,29.21
Shimane,5352,267.6,206,18.73,252,22.91,645,58.64,2312,210.18,158,14.36,746,67.82,28,2.55,171,15.55,93,8.45,6,0.55,-,-,40,13.33,1,0.13,5,0.63,85,10.63,-,-,-,-,728,36.4
Okayama,11562,231.24,478,17.07,149,5.32,1506,53.79,4205,150.18,208,7.43,925,33.04,183,6.54,233,8.32,198,7.07,34,1.21,1,0.08,33,2.75,1,0.2,7,1.4,43,8.6,1,0.2,10,2,881,17.62
Hiroshima,18852,204.91,600,10.91,536,9.75,3413,62.05,7763,141.15,332,6.04,918,16.69,154,2.8,224,4.07,445,8.09,35,0.64,1,0.06,234,13,1,0.05,3,0.15,199,9.95,2,0.1,20,1,1781,19.36
Yamaguchi,18928,305.29,882,22.62,237,6.08,3204,82.15,5316,136.31,156,4,736,18.87,376,9.64,360,9.23,443,11.36,16,0.41,-,-,124,13.78,1,0.11,3,0.33,65,7.22,1,0.11,5,0.56,1270,20.48
Tokushima,7141,216.39,207,9.86,110,5.24,557,26.52,2212,105.33,65,3.1,65,3.1,153,7.29,143,6.81,40,1.9,9,0.43,1,0.25,19,4.75,1,0.14,2,0.29,39,5.57,-,-,6,0.86,1009,30.58
Kagawa,3464,150.61,175,13.46,98,7.54,322,24.77,1868,143.69,28,2.15,119,9.15,84,6.46,59,4.54,121,9.31,8,0.62,4,1,35,8.75,11,2.2,3,0.6,50,10,-,-,12,2.4,472,20.52
Ehime,13968,388,544,27.2,293,14.65,2978,148.9,4101,205.05,221,11.05,141,7.05,254,12.7,212,10.6,42,2.1,15,0.75,-,-,243,34.71,2,0.33,2,0.33,37,6.17,-,-,-,-,1535,42.64
Kochi,7698,208.05,313,16.47,93,4.89,737,38.79,1370,72.11,59,3.11,183,9.63,145,7.63,95,5,59,3.11,7,0.37,-,-,4,1.33,5,0.63,3,0.38,53,6.63,-,-,13,1.63,1013,27.38
Fukuoka,39995,327.83,1599,22.84,1367,19.53,8761,125.16,12689,181.27,1098,15.69,3649,52.13,151,2.16,681,9.73,969,13.84,65,0.93,25,0.96,564,21.69,10,0.67,15,1,47,3.13,-,-,10,0.67,1996,16.36
Saga,6661,289.61,271,24.64,174,15.82,1316,119.64,1500,136.36,123,11.18,694,63.09,74,6.73,171,15.55,153,13.91,3,0.27,-,-,12,4,2,0.33,6,1,35,5.83,-,-,4,0.67,315,13.7
Nagasaki,17309,346.18,795,26.5,534,17.8,2356,78.53,3445,114.83,315,10.5,1390,46.33,175,5.83,226,7.53,128,4.27,18,0.6,11,1.57,237,33.86,2,0.17,3,0.25,59,4.92,1,0.08,3,0.25,1200,24
Kumamoto,21999,309.85,630,13.4,373,7.94,3241,68.96,6636,141.19,473,10.06,2661,56.62,534,11.36,581,12.36,614,13.06,60,1.28,6,0.75,136,17,3,0.2,13,0.87,56,3.73,-,-,15,1,1894,26.68
Oita,22326,384.93,427,11.86,509,14.14,2142,59.5,8133,225.92,597,16.58,2247,62.42,165,4.58,389,10.81,476,13.22,39,1.08,1,0.2,60,12,1,0.09,7,0.64,29,2.64,1,0.09,-,-,1001,17.26
Miyazaki,10610,392.96,330,23.57,404,28.86,1186,84.71,3098,221.29,193,13.79,1267,90.5,181,12.93,176,12.57,160,11.43,9,0.64,-,-,217,43.4,-,-,-,-,21,3,-,-,5,0.71,1119,41.44
Kagoshima,22469,394.19,886,28.58,814,26.26,1998,64.45,4443,143.32,279,9,2404,77.55,425,13.71,268,8.65,404,13.03,17,0.55,1,0.14,113,16.14,1,0.08,3,0.25,45,3.75,3,0.25,2,0.17,1720,30.18
Okinawa,11640,264.55,461,19.21,201,8.38,878,36.58,2379,99.13,459,19.13,365,15.21,45,1.88,143,5.96,166,6.92,14,0.58,3,0.33,534,59.33,12,1.71,20,2.86,12,1.71,-,-,9,1.29,1310,29.77
