"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"27th week, 2025",,,,,,"Data collected as of July 9, 2025"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,203039,52.71,,,,
Hokkaido,6782,40.37,,,,
Aomori,2087,40.13,,,,
Iwate,2948,71.9,,,,
Miyagi,3677,68.09,,,,
Akita,1157,46.28,,,,
Yamagata,2173,57.18,,,,
Fukushima,3351,69.81,,,,
Ibaraki,4606,67.74,,,,
Tochigi,3657,77.81,,,,
Gunma,3451,76.69,,,,
Saitama,13393,76.1,,,,
Chiba,11957,64.28,,,,
Tokyo,22706,54.32,,,,
Kanagawa,16073,66.97,,,,
Niigata,2601,51,,,,
Toyama,2565,53.44,,,,
Ishikawa,2271,48.32,,,,
Fukui,1117,28.64,,,,
Yamanashi,1166,33.31,,,,
Nagano,3571,44.09,,,,
Gifu,1547,34.38,,,,
Shizuoka,6068,43.65,,,,
Aichi,9748,59.8,,,,
Mie,2900,41.43,,,,
Shiga,2747,47.36,,,,
Kyoto,2965,46.33,,,,
Osaka,10923,37.41,,,,
Hyogo,7674,46.79,,,,
Nara,1528,37.27,,,,
Wakayama,1779,39.53,,,,
Tottori,1254,43.24,,,,
Shimane,957,47.85,,,,
Okayama,2609,52.18,,,,
Hiroshima,4195,44.63,,,,
Yamaguchi,3650,57.94,,,,
Tokushima,1324,38.94,,,,
Kagawa,1800,45,,,,
Ehime,2642,69.53,,,,
Kochi,1538,40.47,,,,
Fukuoka,5178,42.44,,,,
Saga,1115,46.46,,,,
Nagasaki,2859,56.06,,,,
Kumamoto,3455,47.33,,,,
Oita,3424,59.03,,,,
Miyazaki,1262,45.07,,,,
Kagoshima,3403,59.7,,,,
Okinawa,3186,70.8,,,,
