"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19th week, 2023",,,,,,"Data collected as of May 17, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Shiga,40,0.67,59,1.64,5,0.14,23,0.64,153,4.25,20,0.56,6,0.17,-,-,14,0.39,8,0.22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,109,1.82
Kyoto,66,0.53,100,1.32,41,0.54,104,1.37,345,4.54,8,0.11,6,0.08,1,0.01,12,0.16,13,0.17,3,0.04,-,-,4,0.22,-,-,-,-,-,-,-,-,-,-,254,2.03
Osaka,137,0.49,531,2.85,127,0.68,290,1.56,1073,5.77,11,0.06,28,0.15,6,0.03,68,0.37,53,0.28,9,0.05,1,0.02,11,0.21,1,0.06,-,-,-,-,-,-,1,0.06,515,1.85
Hyogo,285,1.44,265,2.05,75,0.58,124,0.96,926,7.18,11,0.09,34,0.26,4,0.03,42,0.33,88,0.68,3,0.02,-,-,13,0.37,1,0.07,-,-,-,-,-,-,1,0.07,332,1.68
Nara,35,0.64,90,2.65,9,0.26,33,0.97,240,7.06,-,-,7,0.21,2,0.06,10,0.29,10,0.29,-,-,-,-,6,0.6,-,-,-,-,-,-,-,-,-,-,140,2.55
Wakayama,30,0.61,125,4.17,17,0.57,34,1.13,139,4.63,2,0.07,1,0.03,-,-,9,0.3,5,0.17,1,0.03,-,-,2,0.5,-,-,1,0.09,-,-,-,-,-,-,66,1.35
Tottori,40,1.38,3,0.16,13,0.68,44,2.32,164,8.63,3,0.16,1,0.05,1,0.05,6,0.32,1,0.05,1,0.05,-,-,1,0.2,-,-,-,-,-,-,-,-,-,-,78,2.69
Shimane,36,0.95,6,0.26,8,0.35,7,0.3,120,5.22,1,0.04,4,0.17,-,-,9,0.39,3,0.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61,1.61
Okayama,125,1.49,13,0.24,16,0.3,16,0.3,264,4.89,4,0.07,21,0.39,1,0.02,16,0.3,13,0.24,3,0.06,-,-,1,0.08,-,-,-,-,-,-,-,-,-,-,126,1.5
Hiroshima,222,1.98,103,1.45,46,0.65,71,1,299,4.21,10,0.14,1,0.01,-,-,15,0.21,28,0.39,-,-,-,-,19,1,1,0.05,1,0.05,-,-,-,-,-,-,259,2.31
Yamaguchi,126,1.88,96,2.23,8,0.19,65,1.51,200,4.65,9,0.21,7,0.16,1,0.02,21,0.49,44,1.02,1,0.02,-,-,3,0.33,-,-,-,-,-,-,-,-,-,-,102,1.52
Tokushima,26,0.7,11,0.48,9,0.39,6,0.26,115,5,3,0.13,-,-,-,-,11,0.48,11,0.48,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61,1.65
Kagawa,8,0.17,11,0.39,16,0.57,5,0.18,192,6.86,-,-,-,-,-,-,19,0.68,13,0.46,-,-,-,-,1,0.2,-,-,-,-,-,-,-,-,-,-,144,3.06
Ehime,115,1.89,50,1.35,24,0.65,40,1.08,275,7.43,3,0.08,1,0.03,-,-,20,0.54,5,0.14,2,0.05,-,-,14,1.75,-,-,-,-,-,-,-,-,-,-,88,1.44
Kochi,42,0.95,7,0.27,8,0.31,4,0.15,52,2,2,0.08,4,0.15,-,-,9,0.35,23,0.88,-,-,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-,56,1.27
Fukuoka,236,1.19,174,1.45,101,0.84,323,2.69,764,6.37,19,0.16,28,0.23,1,0.01,69,0.58,85,0.71,8,0.07,-,-,9,0.35,-,-,-,-,-,-,-,-,-,-,475,2.4
Saga,50,1.28,25,1.09,18,0.78,11,0.48,92,4,1,0.04,2,0.09,-,-,11,0.48,82,3.57,1,0.04,-,-,-,-,1,0.17,-,-,-,-,-,-,-,-,66,1.69
Nagasaki,118,1.69,38,0.86,17,0.39,92,2.09,116,2.64,4,0.09,17,0.39,-,-,16,0.36,65,1.48,3,0.07,-,-,4,0.5,-,-,-,-,2,0.17,-,-,-,-,135,1.93
Kumamoto,215,2.72,33,0.66,12,0.24,26,0.52,288,5.76,7,0.14,14,0.28,-,-,26,0.52,48,0.96,1,0.02,-,-,4,0.44,-,-,-,-,-,-,-,-,-,-,163,2.06
Oita,94,1.62,52,1.44,18,0.5,39,1.08,416,11.56,12,0.33,7,0.19,-,-,19,0.53,30,0.83,2,0.06,-,-,4,0.8,-,-,-,-,3,0.27,-,-,-,-,139,2.4
Miyazaki,137,2.36,46,1.28,14,0.39,25,0.69,277,7.69,-,-,22,0.61,-,-,23,0.64,78,2.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,120,2.07
Kagoshima,149,1.64,114,2.15,51,0.96,42,0.79,368,6.94,8,0.15,11,0.21,-,-,16,0.3,46,0.87,6,0.11,-,-,6,0.86,-,-,-,-,-,-,-,-,-,-,147,1.62
Okinawa,44,0.81,25,0.81,12,0.39,55,1.77,97,3.13,3,0.1,80,2.58,-,-,14,0.45,3,0.1,3,0.1,-,-,5,0.63,-,-,1,0.14,-,-,-,-,-,-,328,6.07
