"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39th week, 2023",,,,,,"Data collected as of October 4, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Gifu,6506,75.65,2581,49.63,632,12.15,1295,24.9,7696,148,89,1.71,391,7.52,29,0.56,400,7.69,2017,38.79,61,1.17,1,0.09,66,6,-,-,13,2.6,4,0.8,1,0.2,2,0.4,25268,293.81
Shizuoka,15163,109.09,4029,45.78,1160,13.18,1726,19.61,15543,176.63,255,2.9,1306,14.84,108,1.23,878,9.98,6055,68.81,155,1.76,2,0.09,142,6.45,17,1.7,18,1.8,26,2.6,-,-,2,0.2,35161,252.96
Aichi,34275,175.77,6040,33.19,2545,13.98,6026,33.11,32248,177.19,423,2.32,1185,6.51,74,0.41,1245,6.84,8801,48.36,235,1.29,3,0.09,220,6.29,14,0.93,20,1.33,3,0.2,2,0.13,3,0.2,59755,306.44
Mie,13057,183.9,2904,66,815,18.52,830,18.86,9129,207.48,207,4.7,481,10.93,16,0.36,402,9.14,3951,89.8,36,0.82,-,-,49,4.08,12,1.33,19,2.11,6,0.67,1,0.11,-,-,17610,248.03
Shiga,10650,180.51,1319,37.69,277,7.91,1250,35.71,5480,156.57,267,7.63,504,14.4,7,0.2,297,8.49,1999,57.11,61,1.74,-,-,8,1,4,0.57,21,3,4,0.57,-,-,-,-,12027,203.85
Kyoto,28602,228.82,2407,31.67,1948,25.63,4099,53.93,11041,145.28,267,3.51,723,9.51,32,0.42,472,6.21,2713,35.7,84,1.11,3,0.18,98,5.76,2,0.29,5,0.71,4,0.57,-,-,12,1.71,26309,210.47
Osaka,69247,233.15,10172,52.7,8389,43.47,11016,57.08,34093,176.65,667,3.46,2002,10.37,77,0.4,1700,8.81,10508,54.45,395,2.05,22,0.43,604,11.84,5,0.31,18,1.13,6,0.38,-,-,10,0.63,55476,186.79
Hyogo,36995,186.84,7610,59.45,4019,31.4,4156,32.47,29382,229.55,440,3.44,2097,16.38,64,0.5,1112,8.69,6258,48.89,234,1.83,22,0.63,579,16.54,15,1.07,31,2.21,4,0.29,-,-,6,0.43,37067,187.21
Nara,9411,171.11,1965,57.79,960,28.24,1732,50.94,6334,186.29,103,3.03,400,11.76,12,0.35,350,10.29,1598,47,34,1,3,0.3,210,21,8,1.33,5,0.83,2,0.33,1,0.17,1,0.17,13060,237.45
Wakayama,6636,135.43,2104,70.13,485,16.17,1018,33.93,4256,141.87,70,2.33,164,5.47,6,0.2,268,8.93,2031,67.7,50,1.67,4,1,41,10.25,3,0.27,15,1.36,9,0.82,1,0.09,4,0.36,10642,217.18
Tottori,2755,95,903,47.53,195,10.26,1657,87.21,4756,250.32,40,2.11,664,34.95,7,0.37,176,9.26,964,50.74,12,0.63,1,0.2,21,4.2,4,0.8,5,1,-,-,-,-,5,1,7461,257.28
Shimane,4112,108.21,1428,62.09,253,11,310,13.48,4633,201.43,79,3.43,1564,68,4,0.17,343,14.91,570,24.78,26,1.13,1,0.33,12,4,7,0.88,9,1.13,2,0.25,-,-,1,0.13,7203,189.55
Okayama,11957,142.35,1807,33.46,562,10.41,914,16.93,10052,186.15,140,2.59,2141,39.65,21,0.39,486,9,2049,37.94,108,2,7,0.58,118,9.83,2,0.4,18,3.6,1,0.2,-,-,3,0.6,16436,195.67
Hiroshima,18171,160.81,3418,48.14,1191,16.77,3239,45.62,13771,193.96,208,2.93,1682,23.69,13,0.18,621,8.75,2418,34.06,89,1.25,12,0.67,327,18.17,8,0.38,16,0.76,11,0.52,-,-,5,0.24,22003,194.72
Yamaguchi,11751,178.05,3627,84.35,333,7.74,2364,54.98,8648,201.12,121,2.81,1816,42.23,23,0.53,585,13.6,2146,49.91,94,2.19,-,-,93,10.33,2,0.22,4,0.44,26,2.89,-,-,-,-,14749,223.47
Tokushima,4727,127.76,1567,68.13,293,12.74,187,8.13,3962,172.26,54,2.35,370,16.09,6,0.26,274,11.91,1061,46.13,20,0.87,2,0.5,14,3.5,3,0.43,9,1.29,-,-,-,-,-,-,8545,230.95
Kagawa,7665,163.09,1216,43.43,588,21,264,9.43,7505,268.04,73,2.61,638,22.79,5,0.18,378,13.5,1520,54.29,64,2.29,-,-,27,5.4,1,0.2,4,0.8,1,0.2,-,-,-,-,9983,212.4
Ehime,12867,214.45,2639,73.31,910,25.28,1213,33.69,10561,293.36,96,2.67,366,10.17,6,0.17,612,17,2303,63.97,76,2.11,-,-,306,38.25,-,-,2,0.33,2,0.33,-,-,3,0.5,14377,239.62
Kochi,6023,136.89,1269,48.81,264,10.15,600,23.08,3419,131.5,127,4.88,563,21.65,20,0.77,277,10.65,1006,38.69,18,0.69,-,-,7,2.33,4,0.5,6,0.75,20,2.5,-,-,6,0.75,10416,236.73
Fukuoka,58722,296.58,8818,73.48,5624,46.87,11942,99.52,25142,209.52,570,4.75,6410,53.42,43,0.36,1791,14.93,7318,60.98,249,2.08,7,0.27,437,16.81,14,0.93,18,1.2,4,0.27,-,-,3,0.2,46693,235.82
Saga,9418,241.49,1609,69.96,598,26,598,26,2469,107.35,58,2.52,1264,54.96,11,0.48,460,20,1895,82.39,27,1.17,-,-,27,6.75,7,1.17,13,2.17,7,1.17,-,-,6,1,12442,319.03
Nagasaki,17834,258.46,2080,47.27,753,17.11,2889,65.66,4859,110.43,155,3.52,1245,28.3,10,0.23,499,11.34,2488,56.55,71,1.61,28,3.5,111,13.88,6,0.5,16,1.33,12,1,-,-,-,-,19366,280.67
Kumamoto,17061,215.96,2540,51.84,713,14.55,1375,28.06,11251,229.61,175,3.57,1622,33.1,19,0.39,885,18.06,3369,68.76,126,2.57,1,0.11,130,14.44,5,0.36,15,1.07,1,0.07,-,-,-,-,20980,265.57
Oita,15190,261.9,2861,79.47,814,22.61,1124,31.22,13647,379.08,237,6.58,1188,33,31,0.86,651,18.08,2319,64.42,92,2.56,-,-,119,23.8,3,0.27,4,0.36,42,3.82,-,-,-,-,15252,262.97
Miyazaki,19126,335.54,2480,70.86,540,15.43,1343,38.37,10660,304.57,148,4.23,2101,60.03,13,0.37,691,19.74,3322,94.91,63,1.8,3,0.5,171,28.5,1,0.14,2,0.29,1,0.14,-,-,-,-,16315,286.23
Kagoshima,25111,275.95,4226,79.74,1127,21.26,1165,21.98,11887,224.28,162,3.06,1350,25.47,52,0.98,636,12,5176,97.66,133,2.51,2,0.29,134,19.14,4,0.33,4,0.33,-,-,-,-,-,-,23854,262.13
Okinawa,22638,419.22,1524,49.16,847,27.32,1928,62.19,2799,90.29,92,2.97,2025,65.32,17,0.55,278,8.97,389,12.55,67,2.16,13,1.63,296,37,17,2.43,12,1.71,6,0.86,2,0.29,-,-,20618,381.81
