"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12th week, 2026",,,,,,"Data collected as of March 25, 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Tochigi,13236,294.13,205,7.88,40,1.54,837,32.19,2075,79.81,83,3.19,-,-,34,1.31,84,3.23,6,0.23,4,0.15,-,-,75,6.82,1,0.14,2,0.29,54,7.71,1,0.14,9,1.29,2192,48.71
Gunma,9882,229.81,221,9.21,72,3,531,22.13,3793,158.04,119,4.96,-,-,26,1.08,110,4.58,-,-,8,0.33,-,-,47,5.22,-,-,1,0.11,100,11.11,1,0.11,20,2.22,1156,26.88
Saitama,59232,350.49,488,4.6,223,2.1,3583,33.8,11314,106.74,522,4.92,71,0.67,86,0.81,258,2.43,20,0.19,58,0.55,16,0.4,118,2.95,5,0.42,11,0.92,51,4.25,2,0.17,13,1.08,4806,28.44
Chiba,56593,314.41,301,2.76,104,0.95,3843,35.26,8639,79.26,384,3.52,20,0.18,113,1.04,194,1.78,12,0.11,44,0.4,-,-,157,4.76,6,0.67,4,0.44,19,2.11,4,0.44,9,1,3676,20.42
Tokyo,89926,221.49,790,3.09,434,1.7,4984,19.47,29789,116.36,957,3.74,85,0.33,130,0.51,639,2.5,25,0.1,85,0.33,2,0.05,90,2.43,7,0.28,6,0.24,56,2.24,11,0.44,31,1.24,5701,14.04
Kanagawa,67363,286.65,578,4.25,148,1.09,3510,25.81,14116,103.79,502,3.69,20,0.15,107,0.79,268,1.97,8,0.06,59,0.43,6,0.13,291,6.06,9,0.75,19,1.58,36,3,-,-,18,1.5,4468,19.01
Niigata,12745,231.73,167,5.57,48,1.6,1539,51.3,1107,36.9,139,4.63,2,0.07,190,6.33,57,1.9,6,0.2,16,0.53,2,0.2,13,1.3,3,0.23,-,-,87,6.69,1,0.08,-,-,2046,37.2
Toyama,10730,233.26,122,4.36,145,5.18,1765,63.04,2957,105.61,88,3.14,2,0.07,32,1.14,80,2.86,13,0.46,4,0.14,-,-,8,1.33,1,0.2,-,-,15,3,1,0.2,2,0.4,1032,22.43
Ishikawa,10615,225.85,194,6.93,119,4.25,1020,36.43,3414,121.93,202,7.21,42,1.5,24,0.86,57,2.04,19,0.68,3,0.11,-,-,85,12.14,-,-,-,-,7,1.4,1,0.2,-,-,783,16.66
Fukui,7500,192.31,165,6.6,132,5.28,958,38.32,1863,74.52,188,7.52,284,11.36,71,2.84,54,2.16,36,1.44,6,0.24,-,-,6,2,1,0.17,3,0.5,37,6.17,-,-,6,1,422,10.82
Yamanashi,9212,263.2,122,5.81,10,0.48,151,7.19,1035,49.29,12,0.57,1,0.05,43,2.05,23,1.1,-,-,3,0.14,-,-,20,2.22,4,0.4,1,0.1,18,1.8,5,0.5,3,0.3,946,27.03
Nagano,14885,303.78,216,8,33,1.22,812,30.07,2872,106.37,104,3.85,2,0.07,35,1.3,52,1.93,5,0.19,8,0.3,-,-,121,13.44,5,0.42,3,0.25,50,4.17,-,-,4,0.33,2054,41.92
Gifu,9953,226.2,169,6.5,34,1.31,390,15,3103,119.35,36,1.38,1,0.04,47,1.81,52,2,3,0.12,6,0.23,-,-,14,1.27,3,0.6,2,0.4,42,8.4,2,0.4,8,1.6,1019,23.16
Shizuoka,36081,259.58,320,3.6,141,1.58,1415,15.9,5426,60.97,196,2.2,63,0.71,219,2.46,196,2.2,7,0.08,27,0.3,-,-,28,1.27,2,0.2,4,0.4,31,3.1,-,-,-,-,2615,18.81
Aichi,47898,293.85,670,6.63,132,1.31,1436,14.22,7353,72.8,178,1.76,19,0.19,205,2.03,220,2.18,5,0.05,19,0.19,5,0.14,95,2.71,-,-,11,0.73,109,7.27,1,0.07,15,1,2716,16.66
Mie,18405,278.86,381,9.29,99,2.41,729,17.78,2966,72.34,99,2.41,13,0.32,53,1.29,79,1.93,1,0.02,3,0.07,1,0.09,20,1.82,1,0.13,-,-,44,5.5,-,-,1,0.13,862,13.06
Shiga,11938,213.18,263,7.74,39,1.15,727,21.38,2417,71.09,207,6.09,6,0.18,31,0.91,43,1.26,1,0.03,9,0.26,-,-,1,0.11,1,0.14,5,0.71,5,0.71,-,-,-,-,691,12.34
Kyoto,17029,258.02,246,6.31,342,8.77,1732,44.41,2929,75.1,252,6.46,6,0.15,42,1.08,79,2.03,-,-,15,0.38,1,0.06,18,1.06,2,0.29,1,0.14,75,10.71,9,1.29,8,1.14,1089,16.5
Osaka,53597,185.46,2024,11,623,3.39,3760,20.43,11902,64.68,696,3.78,70,0.38,188,1.02,368,2,34,0.18,50,0.27,8,0.16,167,3.27,6,0.33,5,0.28,28,1.56,9,0.5,13,0.72,2232,7.72
Hyogo,43679,271.3,1075,10.44,408,3.96,2659,25.82,7559,73.39,389,3.78,26,0.25,201,1.95,233,2.26,15,0.15,30,0.29,3,0.09,59,1.79,6,0.43,11,0.79,35,2.5,3,0.21,6,0.43,2018,12.53
Nara,10892,279.28,291,13.23,86,3.91,531,24.14,1672,76,82,3.73,7,0.32,25,1.14,83,3.77,4,0.18,6,0.27,-,-,31,3.88,3,0.5,10,1.67,16,2.67,-,-,3,0.5,411,10.54
Wakayama,10154,230.77,320,12.31,66,2.54,354,13.62,1506,57.92,46,1.77,4,0.15,40,1.54,74,2.85,-,-,10,0.38,2,0.67,10,3.33,1,0.09,1,0.09,23,2.09,-,-,-,-,622,14.14
Tottori,4935,170.17,129,6.79,43,2.26,1213,63.84,1122,59.05,47,2.47,10,0.53,32,1.68,31,1.63,1,0.05,1,0.05,-,-,4,0.8,3,0.6,4,0.8,33,6.6,-,-,-,-,511,17.62
Shimane,4904,245.2,136,12.36,137,12.45,325,29.55,1086,98.73,85,7.73,1,0.09,18,1.64,74,6.73,2,0.18,3,0.27,-,-,25,8.33,-,-,3,0.38,38,4.75,-,-,-,-,531,26.55
Okayama,10736,214.72,319,11.39,41,1.46,496,17.71,2267,80.96,60,2.14,129,4.61,139,4.96,80,2.86,17,0.61,13,0.46,-,-,17,1.42,1,0.2,3,0.6,32,6.4,-,-,6,1.2,632,12.64
Hiroshima,17547,192.82,330,6.11,213,3.94,1456,26.96,4434,82.11,150,2.78,11,0.2,87,1.61,76,1.41,6,0.11,17,0.31,-,-,140,7.78,1,0.05,1,0.05,128,6.4,-,-,19,0.95,956,10.51
Yamaguchi,17849,283.32,531,13.28,86,2.15,1612,40.3,2956,73.9,58,1.45,7,0.18,290,7.25,124,3.1,2,0.05,10,0.25,-,-,31,3.44,1,0.11,-,-,38,4.22,1,0.11,3,0.33,712,11.3
Tokushima,6673,202.21,147,7,42,2,207,9.86,1152,54.86,24,1.14,7,0.33,85,4.05,60,2.86,2,0.1,1,0.05,-,-,4,1,-,-,1,0.14,25,3.57,-,-,5,0.71,606,18.36
Kagawa,3282,142.7,121,9.31,31,2.38,148,11.38,905,69.62,16,1.23,5,0.38,59,4.54,22,1.69,3,0.23,2,0.15,3,0.75,22,5.5,7,1.4,3,0.6,20,4,-,-,8,1.6,398,17.3
Ehime,13220,367.22,264,13.89,109,5.74,1442,75.89,1852,97.47,84,4.42,-,-,157,8.26,68,3.58,2,0.11,5,0.26,-,-,144,20.57,-,-,-,-,20,3.33,-,-,-,-,758,21.06
Kochi,7590,199.74,161,8.05,21,1.05,415,20.75,732,36.6,31,1.55,1,0.05,110,5.5,30,1.5,2,0.1,3,0.15,-,-,3,1,5,0.63,2,0.25,21,2.63,-,-,11,1.38,845,22.24
Fukuoka,38383,314.61,676,9.66,526,7.51,4427,63.24,6822,97.46,401,5.73,140,2,110,1.57,219,3.13,36,0.51,21,0.3,9,0.35,206,7.92,5,0.33,7,0.47,27,1.8,-,-,6,0.4,721,5.91
Saga,6395,278.04,74,6.73,66,6,542,49.27,882,80.18,35,3.18,20,1.82,56,5.09,59,5.36,4,0.36,1,0.09,-,-,7,2.33,2,0.33,4,0.67,14,2.33,-,-,2,0.33,148,6.43
Nagasaki,16618,332.36,181,6.03,244,8.13,909,30.3,1936,64.53,126,4.2,83,2.77,139,4.63,90,3,9,0.3,5,0.17,5,0.71,121,17.29,1,0.08,2,0.17,38,3.17,-,-,2,0.17,400,8
Kumamoto,21283,299.76,424,8.83,170,3.54,1202,25.04,3736,77.83,204,4.25,170,3.54,396,8.25,211,4.4,43,0.9,22,0.46,3,0.38,76,9.5,2,0.13,2,0.13,34,2.27,-,-,10,0.67,712,10.03
Oita,21791,375.71,200,5.56,230,6.39,1057,29.36,4717,131.03,203,5.64,16,0.44,120,3.33,156,4.33,7,0.19,16,0.44,1,0.2,32,6.4,-,-,2,0.18,20,1.82,-,-,-,-,456,7.86
Miyazaki,10350,383.33,83,5.93,272,19.43,523,37.36,1752,125.14,84,6,29,2.07,136,9.71,75,5.36,1,0.07,2,0.14,-,-,76,15.2,-,-,-,-,12,1.71,-,-,5,0.71,291,10.78
Kagoshima,22025,386.4,333,10.74,348,11.23,929,29.97,2554,82.39,136,4.39,9,0.29,312,10.06,96,3.1,2,0.06,9,0.29,1,0.14,65,9.29,-,-,1,0.08,27,2.25,-,-,1,0.08,258,4.53
Okinawa,9748,216.62,39,1.56,80,3.2,528,21.12,1207,48.28,267,10.68,20,0.8,41,1.64,46,1.84,9,0.36,8,0.32,1,0.11,254,28.22,2,0.29,12,1.71,5,0.71,-,-,7,1,718,15.96
