"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"12th week, 2026",,,,,,"Data collected as of March 25, 2026"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,199051,52.51,,,,
Hokkaido,10202,61.46,,,,
Aomori,3032,58.31,,,,
Iwate,3446,82.05,,,,
Miyagi,3153,57.33,,,,
Akita,1071,42.84,,,,
Yamagata,2533,66.66,,,,
Fukushima,3044,63.42,,,,
Ibaraki,4056,60.54,,,,
Tochigi,3219,69.98,,,,
Gunma,3436,76.36,,,,
Saitama,12269,70.11,,,,
Chiba,9446,51.9,,,,
Tokyo,19917,47.76,,,,
Kanagawa,13832,56.46,,,,
Niigata,3323,63.9,,,,
Toyama,3900,82.98,,,,
Ishikawa,3434,73.06,,,,
Fukui,1618,41.49,,,,
Yamanashi,1035,29.57,,,,
Nagano,3394,67.88,,,,
Gifu,1803,40.07,,,,
Shizuoka,5547,39.91,,,,
Aichi,10169,62.39,,,,
Mie,2504,35.77,,,,
Shiga,2843,49.02,,,,
Kyoto,2793,45.79,,,,
Osaka,9619,33.28,,,,
Hyogo,7853,47.88,,,,
Nara,1445,34.4,,,,
Wakayama,1709,37.98,,,,
Tottori,1667,57.48,,,,
Shimane,1302,65.1,,,,
Okayama,2613,52.26,,,,
Hiroshima,4204,45.2,,,,
Yamaguchi,3574,56.73,,,,
Tokushima,1217,36.88,,,,
Kagawa,902,39.22,,,,
Ehime,2377,64.24,,,,
Kochi,1307,34.39,,,,
Fukuoka,6732,55.18,,,,
Saga,985,41.04,,,,
Nagasaki,3009,59,,,,
Kumamoto,3732,52.56,,,,
Oita,3285,56.64,,,,
Miyazaki,1128,40.29,,,,
Kagoshima,2933,51.46,,,,
Okinawa,2439,54.2,,,,
