"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"31st week, 2025",,,,,,"Data collected as of August 6, 2025"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,202888,52.82,,,,
Hokkaido,6887,41.24,,,,
Aomori,2055,39.52,,,,
Iwate,3155,76.95,,,,
Miyagi,3499,64.8,,,,
Akita,1145,45.8,,,,
Yamagata,2429,63.92,,,,
Fukushima,2733,56.94,,,,
Ibaraki,4674,68.74,,,,
Tochigi,3550,75.53,,,,
Gunma,3628,80.62,,,,
Saitama,13085,74.77,,,,
Chiba,11662,62.36,,,,
Tokyo,22203,52.99,,,,
Kanagawa,14909,65.39,,,,
Niigata,2989,57.48,,,,
Toyama,2562,53.38,,,,
Ishikawa,2138,45.49,,,,
Fukui,1184,30.36,,,,
Yamanashi,1233,35.23,,,,
Nagano,4128,50.96,,,,
Gifu,1635,36.33,,,,
Shizuoka,6752,48.58,,,,
Aichi,10065,61.75,,,,
Mie,3079,43.99,,,,
Shiga,2793,48.16,,,,
Kyoto,2851,44.55,,,,
Osaka,10565,36.31,,,,
Hyogo,7237,43.86,,,,
Nara,1501,35.74,,,,
Wakayama,1805,40.11,,,,
Tottori,1320,45.52,,,,
Shimane,1075,53.75,,,,
Okayama,2623,52.46,,,,
Hiroshima,4348,45.77,,,,
Yamaguchi,3354,53.24,,,,
Tokushima,1321,38.85,,,,
Kagawa,1863,46.58,,,,
Ehime,2620,68.95,,,,
Kochi,1688,44.42,,,,
Fukuoka,5954,48.8,,,,
Saga,1153,48.04,,,,
Nagasaki,2905,56.96,,,,
Kumamoto,3639,50.54,,,,
Oita,2998,51.69,,,,
Miyazaki,1641,58.61,,,,
Kagoshima,3733,66.66,,,,
Okinawa,2522,56.04,,,,
