"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"20th week, 2025",,,,,,"Data collected as of May 21, 2025"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,231866,60.26,,,,
Hokkaido,9004,53.6,,,,
Aomori,3312,63.69,,,,
Iwate,4059,96.64,,,,
Miyagi,4553,84.31,,,,
Akita,1423,56.92,,,,
Yamagata,3135,82.5,,,,
Fukushima,3574,74.46,,,,
Ibaraki,4741,69.72,,,,
Tochigi,4533,96.45,,,,
Gunma,3834,85.2,,,,
Saitama,13223,75.56,,,,
Chiba,12295,67.55,,,,
Tokyo,22974,54.83,,,,
Kanagawa,16193,67.75,,,,
Niigata,3484,67,,,,
Toyama,3586,76.3,,,,
Ishikawa,2700,56.25,,,,
Fukui,1772,45.44,,,,
Yamanashi,1525,43.57,,,,
Nagano,5057,62.43,,,,
Gifu,1925,42.78,,,,
Shizuoka,6213,45.02,,,,
Aichi,11781,72.28,,,,
Mie,3022,42.56,,,,
Shiga,3137,54.09,,,,
Kyoto,3600,56.25,,,,
Osaka,11849,40.58,,,,
Hyogo,8912,54.34,,,,
Nara,1878,45.8,,,,
Wakayama,2115,47,,,,
Tottori,1712,59.03,,,,
Shimane,1237,61.85,,,,
Okayama,3603,72.06,,,,
Hiroshima,5509,59.24,,,,
Yamaguchi,4697,74.56,,,,
Tokushima,1482,43.59,,,,
Kagawa,2228,55.7,,,,
Ehime,2895,76.18,,,,
Kochi,1438,37.84,,,,
Fukuoka,6297,51.61,,,,
Saga,1692,70.5,,,,
Nagasaki,3655,71.67,,,,
Kumamoto,4162,57.01,,,,
Oita,3646,62.86,,,,
Miyazaki,1501,53.61,,,,
Kagoshima,4119,72.26,,,,
Okinawa,2584,57.42,,,,
