"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20th week, 2025",,,,,,"Data collected as of May 21, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,2910,0.75,726,0.31,1272,0.54,7520,3.19,18117,7.68,1275,0.54,305,0.13,4834,2.05,868,0.37,129,0.05,196,0.08,41,0.06,632,0.9,11,0.02,13,0.03,157,0.33,4,0.01,110,0.23,3694,0.96
Hokkaido,74,0.44,64,0.63,72,0.71,436,4.27,528,5.18,81,0.79,18,0.18,470,4.61,27,0.26,3,0.03,6,0.06,-,-,10,0.36,-,-,-,-,2,0.09,-,-,1,0.04,196,1.17
Aomori,43,0.83,9,0.26,9,0.26,39,1.15,112,3.29,52,1.53,4,0.12,53,1.56,7,0.21,-,-,1,0.03,1,0.1,2,0.2,-,-,-,-,7,1.17,-,-,-,-,41,0.79
Iwate,135,3.21,9,0.33,9,0.33,77,2.85,173,6.41,21,0.78,5,0.19,75,2.78,15,0.56,1,0.04,2,0.07,-,-,7,0.5,-,-,-,-,1,0.05,-,-,1,0.05,66,1.57
Miyagi,19,0.35,13,0.43,22,0.73,116,3.87,193,6.43,23,0.77,1,0.03,104,3.47,10,0.33,-,-,4,0.13,-,-,11,0.92,1,0.1,-,-,4,0.4,-,-,-,-,55,1.02
Akita,17,0.68,1,0.08,5,0.38,29,2.23,36,2.77,13,1,-,-,30,2.31,-,-,-,-,-,-,2,0.29,2,0.29,-,-,-,-,8,1,-,-,-,-,24,0.96
Yamagata,50,1.28,16,0.62,16,0.62,83,3.19,173,6.65,17,0.65,4,0.15,163,6.27,17,0.65,-,-,-,-,-,-,-,-,-,-,-,-,1,0.1,-,-,3,0.3,55,1.41
Fukushima,73,1.52,20,0.71,8,0.29,77,2.75,197,7.04,25,0.89,2,0.07,131,4.68,10,0.36,-,-,5,0.18,-,-,31,2.38,-,-,-,-,-,-,-,-,4,0.57,48,1
Ibaraki,42,0.62,14,0.37,13,0.34,224,5.89,238,6.26,17,0.45,4,0.11,135,3.55,16,0.42,2,0.05,3,0.08,-,-,65,3.82,1,0.08,-,-,4,0.31,-,-,1,0.08,59,0.87
Tochigi,16,0.34,8,0.3,3,0.11,156,5.78,136,5.04,10,0.37,2,0.07,204,7.56,15,0.56,-,-,3,0.11,-,-,11,0.92,-,-,-,-,3,0.43,-,-,-,-,43,0.91
Gunma,8,0.18,2,0.08,13,0.52,63,2.52,219,8.76,8,0.32,2,0.08,163,6.52,17,0.68,1,0.04,3,0.12,-,-,26,1.86,-,-,1,0.11,5,0.56,-,-,4,0.44,52,1.16
Saitama,92,0.53,38,0.35,62,0.56,570,5.18,846,7.69,118,1.07,19,0.17,338,3.07,55,0.5,4,0.04,9,0.08,10,0.23,23,0.53,-,-,1,0.08,6,0.5,-,-,1,0.08,208,1.19
Chiba,116,0.63,19,0.16,46,0.39,451,3.82,614,5.2,52,0.44,18,0.15,212,1.8,38,0.32,2,0.02,17,0.14,-,-,45,1.29,-,-,-,-,-,-,-,-,-,-,180,0.98
Tokyo,174,0.42,22,0.08,77,0.29,1165,4.41,1983,7.51,236,0.89,47,0.18,234,0.89,88,0.33,10,0.04,29,0.11,1,0.03,15,0.38,2,0.08,2,0.08,4,0.16,1,0.04,1,0.04,284,0.68
Kanagawa,124,0.52,39,0.28,47,0.33,497,3.52,848,6.01,143,1.01,18,0.13,244,1.73,46,0.33,2,0.01,15,0.11,-,-,62,1.19,1,0.08,2,0.17,4,0.33,-,-,-,-,172,0.73
Niigata,28,0.51,28,0.93,24,0.8,102,3.4,104,3.47,16,0.53,-,-,84,2.8,5,0.17,1,0.03,3,0.1,1,0.1,6,0.6,-,-,-,-,4,0.31,-,-,1,0.08,93,1.69
Toyama,20,0.43,5,0.18,20,0.71,146,5.21,205,7.32,21,0.75,-,-,128,4.57,9,0.32,1,0.04,4,0.14,6,0.86,-,-,-,-,-,-,2,0.4,-,-,1,0.2,52,1.11
Ishikawa,15,0.31,4,0.14,12,0.41,82,2.83,338,11.66,12,0.41,-,-,149,5.14,7,0.24,3,0.1,-,-,9,1.29,12,1.71,-,-,1,0.2,-,-,-,-,1,0.2,58,1.21
Fukui,7,0.18,13,0.52,32,1.28,44,1.76,219,8.76,7,0.28,1,0.04,51,2.04,4,0.16,1,0.04,1,0.04,-,-,-,-,-,-,-,-,14,2.33,-,-,1,0.17,19,0.49
Yamanashi,31,0.89,2,0.1,2,0.1,22,1.05,93,4.43,2,0.1,1,0.05,19,0.9,4,0.19,-,-,-,-,-,-,5,0.56,-,-,-,-,-,-,-,-,-,-,35,1
Nagano,143,1.77,10,0.2,18,0.35,75,1.47,399,7.82,20,0.39,3,0.06,166,3.25,19,0.37,3,0.06,1,0.02,-,-,24,2.4,-,-,-,-,2,0.17,-,-,2,0.17,126,1.56
Gifu,18,0.4,11,0.41,16,0.59,48,1.78,274,10.15,3,0.11,1,0.04,27,1,9,0.33,2,0.07,2,0.07,-,-,-,-,-,-,-,-,1,0.2,-,-,-,-,46,1.02
Shizuoka,69,0.5,16,0.18,32,0.36,139,1.56,426,4.79,18,0.2,7,0.08,291,3.27,40,0.45,1,0.01,3,0.03,-,-,3,0.14,-,-,-,-,2,0.2,-,-,-,-,125,0.9
Aichi,38,0.23,13,0.13,40,0.4,200,1.98,720,7.13,18,0.18,5,0.05,68,0.67,28,0.28,4,0.04,8,0.08,1,0.03,17,0.49,2,0.13,-,-,11,0.73,1,0.07,6,0.4,170,1.04
Mie,39,0.55,14,0.31,17,0.38,97,2.16,299,6.64,5,0.11,15,0.33,123,2.73,10,0.22,1,0.02,3,0.07,1,0.08,4,0.33,-,-,-,-,7,0.78,-,-,2,0.22,63,0.89
Shiga,42,0.72,11,0.31,6,0.17,81,2.31,197,5.63,14,0.4,2,0.06,47,1.34,11,0.31,3,0.09,3,0.09,-,-,-,-,1,0.14,-,-,1,0.14,-,-,1,0.14,46,0.79
Kyoto,58,0.89,9,0.24,34,0.89,123,3.24,337,8.87,22,0.58,8,0.21,87,2.29,6,0.16,4,0.11,1,0.03,-,-,8,0.44,-,-,-,-,1,0.17,1,0.17,1,0.17,91,1.4
Osaka,203,0.7,46,0.25,138,0.74,382,2.05,1723,9.26,36,0.19,27,0.15,281,1.51,62,0.33,7,0.04,21,0.11,1,0.02,23,0.44,1,0.06,2,0.11,3,0.17,1,0.06,16,0.89,252,0.86
Hyogo,210,1.28,54,0.51,84,0.79,227,2.14,1057,9.97,25,0.24,8,0.08,125,1.18,32,0.3,12,0.11,8,0.08,1,0.03,33,0.94,-,-,1,0.07,4,0.29,-,-,2,0.14,168,1.02
Nara,36,0.88,4,0.17,24,1,51,2.13,272,11.33,6,0.25,14,0.58,25,1.04,11,0.46,1,0.04,4,0.17,-,-,5,0.5,-,-,1,0.17,5,0.83,-,-,2,0.33,38,0.93
Wakayama,18,0.4,9,0.33,10,0.37,43,1.59,205,7.59,9,0.33,3,0.11,52,1.93,9,0.33,-,-,-,-,1,0.25,-,-,-,-,-,-,1,0.09,-,-,4,0.36,41,0.91
Tottori,39,1.34,7,0.37,13,0.68,86,4.53,170,8.95,11,0.58,3,0.16,25,1.32,4,0.21,-,-,-,-,-,-,2,0.4,-,-,-,-,3,0.6,-,-,-,-,20,0.69
Shimane,3,0.15,-,-,13,1.18,25,2.27,123,11.18,5,0.45,1,0.09,30,2.73,7,0.64,-,-,1,0.09,-,-,-,-,-,-,-,-,4,0.5,-,-,2,0.25,10,0.5
Okayama,37,0.74,4,0.14,17,0.61,73,2.61,357,12.75,10,0.36,3,0.11,9,0.32,16,0.57,4,0.14,8,0.29,1,0.08,3,0.25,-,-,-,-,1,0.2,-,-,1,0.2,77,1.54
Hiroshima,47,0.5,12,0.21,53,0.91,227,3.91,519,8.95,6,0.1,3,0.05,67,1.16,16,0.28,2,0.03,2,0.03,1,0.05,18,0.95,1,0.05,-,-,5,0.25,-,-,8,0.4,82,0.87
Yamaguchi,158,2.51,32,0.8,12,0.3,168,4.2,363,9.08,13,0.33,4,0.1,20,0.5,20,0.5,4,0.1,5,0.13,-,-,7,0.78,-,-,-,-,5,0.56,-,-,4,0.44,42,0.67
Tokushima,29,0.85,6,0.29,8,0.38,7,0.33,114,5.43,6,0.29,-,-,2,0.1,6,0.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,0.29,42,1.24
Kagawa,81,2.03,8,0.31,9,0.35,41,1.58,319,12.27,1,0.04,1,0.04,8,0.31,18,0.69,1,0.04,1,0.04,-,-,2,0.4,-,-,-,-,-,-,-,-,2,0.4,27,0.68
Ehime,26,0.68,9,0.43,26,1.24,117,5.57,306,14.57,3,0.14,-,-,22,1.05,16,0.76,-,-,2,0.1,-,-,35,4.38,-,-,-,-,3,0.5,-,-,1,0.17,44,1.16
Kochi,29,0.76,15,0.75,9,0.45,58,2.9,72,3.6,6,0.3,4,0.2,23,1.15,5,0.25,4,0.2,1,0.05,-,-,1,0.33,-,-,1,0.13,4,0.5,-,-,-,-,25,0.66
Fukuoka,164,1.34,28,0.4,68,0.97,322,4.6,694,9.91,40,0.57,8,0.11,191,2.73,45,0.64,8,0.11,9,0.13,-,-,10,0.38,1,0.07,-,-,2,0.13,-,-,8,0.53,85,0.7
Saga,33,1.38,2,0.17,9,0.75,50,4.17,130,10.83,2,0.17,-,-,3,0.25,6,0.5,3,0.25,2,0.17,-,-,-,-,-,-,-,-,2,0.33,-,-,2,0.33,29,1.21
Nagasaki,40,0.78,6,0.19,17,0.55,100,3.23,318,10.26,19,0.61,6,0.19,20,0.65,14,0.45,7,0.23,-,-,4,0.5,23,2.88,-,-,-,-,3,0.25,-,-,8,0.67,54,1.06
Kumamoto,24,0.33,2,0.04,17,0.35,83,1.69,355,7.24,46,0.94,14,0.29,38,0.78,26,0.53,1,0.02,-,-,-,-,17,1.89,-,-,-,-,8,0.53,-,-,7,0.47,74,1.01
Oita,64,1.1,10,0.28,27,0.75,141,3.92,473,13.14,16,0.44,3,0.08,41,1.14,20,0.56,1,0.03,4,0.11,-,-,10,2,-,-,-,-,2,0.18,-,-,3,0.27,28,0.48
Miyazaki,8,0.29,4,0.27,15,1,34,2.27,181,12.07,8,0.53,3,0.2,14,0.93,7,0.47,2,0.13,1,0.07,-,-,2,0.33,-,-,-,-,1,0.14,-,-,6,0.86,18,0.64
Kagoshima,63,1.11,14,0.45,42,1.35,105,3.39,332,10.71,15,0.48,1,0.03,28,0.9,7,0.23,2,0.06,-,-,-,-,12,1.71,-,-,-,-,6,0.5,-,-,-,-,42,0.74
Okinawa,107,2.38,44,1.76,6,0.24,38,1.52,127,5.08,18,0.72,12,0.48,14,0.56,8,0.32,21,0.84,1,0.04,-,-,40,4.44,-,-,1,0.14,1,0.14,-,-,-,-,89,1.98
