"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20th week, 2023",,,,,,"Data collected as of May 24, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Chiba,411,2,114,0.9,70,0.55,150,1.18,938,7.39,11,0.09,40,0.31,-,-,34,0.27,61,0.48,15,0.12,-,-,21,0.64,-,-,-,-,-,-,-,-,-,-,818,3.99
Tokyo,838,2.01,171,0.66,125,0.48,417,1.6,1937,7.42,33,0.13,80,0.31,9,0.03,96,0.37,159,0.61,9,0.03,1,0.03,13,0.34,-,-,-,-,1,0.04,-,-,-,-,1470,3.53
Kanagawa,391,1.09,113,0.49,76,0.33,246,1.07,1437,6.28,21,0.09,38,0.17,4,0.02,67,0.29,95,0.41,18,0.08,-,-,36,0.71,-,-,2,0.18,3,0.27,-,-,-,-,1189,3.3
Niigata,497,5.92,123,2.28,19,0.35,69,1.28,269,4.98,5,0.09,11,0.2,1,0.02,21,0.39,7,0.13,6,0.11,-,-,2,0.2,-,-,-,-,1,0.08,-,-,-,-,513,6.11
Toyama,22,0.46,44,1.52,35,1.21,102,3.52,249,8.59,11,0.38,9,0.31,-,-,17,0.59,23,0.79,3,0.1,-,-,1,0.14,-,-,-,-,-,-,-,-,3,0.6,198,4.13
Ishikawa,4,0.08,53,1.83,7,0.24,26,0.9,265,9.14,3,0.1,17,0.59,-,-,12,0.41,69,2.38,3,0.1,-,-,1,0.14,-,-,1,0.2,-,-,-,-,-,-,306,6.38
Fukui,5,0.13,102,4.08,23,0.92,43,1.72,156,6.24,4,0.16,11,0.44,1,0.04,5,0.2,41,1.64,3,0.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,97,2.49
Yamanashi,9,0.22,2,0.08,2,0.08,4,0.17,113,4.71,-,-,5,0.21,1,0.04,9,0.38,3,0.13,2,0.08,-,-,5,0.56,1,0.1,1,0.1,-,-,-,-,-,-,233,5.68
Nagano,196,2.23,26,0.48,15,0.28,22,0.41,411,7.61,8,0.15,3,0.06,1,0.02,12,0.22,15,0.28,2,0.04,2,0.2,12,1.2,-,-,-,-,-,-,-,-,-,-,387,4.4
Gifu,82,0.94,88,1.66,26,0.49,49,0.92,380,7.17,7,0.13,4,0.08,3,0.06,12,0.23,6,0.11,1,0.02,-,-,1,0.09,-,-,-,-,-,-,-,-,-,-,412,4.74
Shizuoka,242,1.74,74,0.83,39,0.44,55,0.62,565,6.35,5,0.06,35,0.39,3,0.03,20,0.22,111,1.25,5,0.06,-,-,7,0.32,-,-,-,-,-,-,-,-,-,-,331,2.38
Aichi,387,1.98,170,0.93,55,0.3,188,1.03,1352,7.43,12,0.07,22,0.12,-,-,47,0.26,54,0.3,13,0.07,-,-,9,0.26,-,-,-,-,-,-,-,-,1,0.07,879,4.51
Mie,134,1.86,69,1.53,23,0.51,24,0.53,464,10.31,3,0.07,1,0.02,-,-,11,0.24,33,0.73,2,0.04,-,-,2,0.17,-,-,-,-,-,-,-,-,-,-,175,2.43
Shiga,52,0.87,86,2.39,4,0.11,24,0.67,189,5.25,9,0.25,3,0.08,-,-,10,0.28,15,0.42,1,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,124,2.07
Kyoto,114,0.9,137,1.78,46,0.6,151,1.96,464,6.03,6,0.08,15,0.19,-,-,20,0.26,49,0.64,3,0.04,-,-,2,0.11,-,-,1,0.14,-,-,-,-,-,-,373,2.96
Osaka,205,0.71,709,3.73,108,0.57,413,2.17,1359,7.15,13,0.07,38,0.2,1,0.01,51,0.27,106,0.56,20,0.11,-,-,9,0.17,-,-,-,-,-,-,-,-,-,-,686,2.37
Hyogo,498,2.52,339,2.63,72,0.56,152,1.18,1057,8.19,15,0.12,58,0.45,1,0.01,38,0.29,136,1.05,11,0.09,-,-,5,0.14,-,-,-,-,-,-,-,-,-,-,518,2.62
Nara,51,0.93,129,3.79,13,0.38,32,0.94,255,7.5,-,-,13,0.38,-,-,16,0.47,58,1.71,3,0.09,-,-,6,0.6,-,-,-,-,-,-,-,-,-,-,183,3.33
Wakayama,24,0.49,184,6.13,12,0.4,49,1.63,140,4.67,2,0.07,2,0.07,-,-,19,0.63,43,1.43,1,0.03,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-,87,1.78
Tottori,47,1.62,37,1.95,8,0.42,20,1.05,170,8.95,1,0.05,3,0.16,-,-,6,0.32,6,0.32,-,-,-,-,2,0.4,-,-,-,-,-,-,-,-,-,-,94,3.24
Shimane,46,1.21,18,0.78,5,0.22,8,0.35,144,6.26,2,0.09,8,0.35,-,-,8,0.35,3,0.13,-,-,-,-,2,0.67,-,-,-,-,-,-,-,-,-,-,59,1.55
Okayama,113,1.35,28,0.52,28,0.52,20,0.37,311,5.76,5,0.09,36,0.67,-,-,11,0.2,25,0.46,-,-,-,-,2,0.17,-,-,1,0.2,-,-,-,-,-,-,176,2.1
Hiroshima,323,2.88,154,2.17,46,0.65,107,1.51,414,5.83,8,0.11,9,0.13,1,0.01,20,0.28,38,0.54,2,0.03,1,0.05,9,0.47,-,-,-,-,-,-,-,-,-,-,253,2.26
Yamaguchi,116,1.73,196,4.56,7,0.16,78,1.81,233,5.42,2,0.05,7,0.16,1,0.02,17,0.4,54,1.26,1,0.02,-,-,2,0.22,-,-,-,-,-,-,-,-,-,-,148,2.21
Tokushima,18,0.49,32,1.39,9,0.39,4,0.17,100,4.35,4,0.17,4,0.17,-,-,8,0.35,20,0.87,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,1.62
Kagawa,19,0.4,29,1.04,13,0.46,9,0.32,244,8.71,2,0.07,4,0.14,-,-,15,0.54,23,0.82,3,0.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,149,3.17
Ehime,223,3.66,50,1.35,28,0.76,24,0.65,327,8.84,2,0.05,2,0.05,-,-,20,0.54,27,0.73,2,0.05,-,-,6,0.75,-,-,-,-,-,-,-,-,-,-,159,2.61
Kochi,43,0.98,27,1.04,1,0.04,17,0.65,90,3.46,4,0.15,1,0.04,2,0.08,14,0.54,40,1.54,1,0.04,-,-,-,-,1,0.13,-,-,-,-,-,-,-,-,75,1.7
Fukuoka,230,1.16,233,1.94,65,0.54,408,3.4,919,7.66,9,0.08,32,0.27,-,-,54,0.45,143,1.19,12,0.1,-,-,4,0.15,-,-,-,-,-,-,-,-,-,-,612,3.09
Saga,61,1.56,64,2.78,17,0.74,18,0.78,77,3.35,3,0.13,-,-,1,0.04,10,0.43,127,5.52,1,0.04,-,-,-,-,-,-,1,0.17,1,0.17,-,-,-,-,78,2
Nagasaki,155,2.21,41,0.93,9,0.2,103,2.34,141,3.2,3,0.07,13,0.3,-,-,9,0.2,112,2.55,-,-,-,-,5,0.63,-,-,-,-,-,-,-,-,-,-,277,3.96
Kumamoto,241,3.05,28,0.56,22,0.44,33,0.66,374,7.48,3,0.06,14,0.28,-,-,42,0.84,89,1.78,3,0.06,-,-,3,0.33,-,-,-,-,-,-,-,-,-,-,182,2.3
Oita,99,1.71,60,1.67,13,0.36,43,1.19,455,12.64,6,0.17,9,0.25,2,0.06,18,0.5,61,1.69,-,-,-,-,6,1.2,1,0.09,-,-,5,0.45,-,-,-,-,161,2.78
Miyazaki,263,4.53,103,2.86,20,0.56,52,1.44,322,8.94,4,0.11,32,0.89,-,-,10,0.28,170,4.72,1,0.03,-,-,4,0.67,-,-,-,-,-,-,-,-,-,-,134,2.31
Kagoshima,171,1.88,160,3.02,53,1,64,1.21,360,6.79,19,0.36,22,0.42,1,0.02,23,0.43,111,2.09,3,0.06,-,-,4,0.57,-,-,-,-,-,-,-,-,-,-,240,2.64
Okinawa,33,0.61,27,0.87,5,0.16,72,2.32,143,4.61,-,-,55,1.77,-,-,8,0.26,10,0.32,1,0.03,-,-,6,0.75,-,-,-,-,-,-,-,-,-,-,583,10.8
