"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"23rd week, 2026",,,,,,"Data collected as of June 10, 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Tochigi,-,-,1,0.04,6,0.22,89,3.3,95,3.52,9,0.33,5,0.19,-,-,13,0.48,1,0.04,2,0.07,1,0.08,6,0.5,1,0.14,1,0.14,-,-,-,-,2,0.29,7,0.15
Gunma,1,0.02,-,-,10,0.4,92,3.68,178,7.12,3,0.12,7,0.28,2,0.08,17,0.68,6,0.24,1,0.04,-,-,1,0.1,-,-,-,-,3,0.33,-,-,-,-,21,0.47
Saitama,9,0.05,18,0.16,82,0.75,327,2.97,593,5.39,39,0.35,137,1.25,5,0.05,57,0.52,28,0.25,5,0.05,-,-,19,0.44,-,-,1,0.08,7,0.58,2,0.17,-,-,53,0.3
Chiba,10,0.06,21,0.19,48,0.44,271,2.49,397,3.64,39,0.36,227,2.08,17,0.16,23,0.21,46,0.42,3,0.03,-,-,7,0.21,1,0.11,1,0.11,2,0.22,-,-,-,-,103,0.57
Tokyo,14,0.03,33,0.13,128,0.48,378,1.43,1352,5.12,71,0.27,291,1.1,10,0.04,104,0.39,80,0.3,7,0.03,-,-,18,0.46,2,0.08,3,0.12,4,0.16,1,0.04,-,-,66,0.16
Kanagawa,17,0.07,40,0.28,57,0.4,286,1.99,644,4.47,59,0.41,139,0.97,2,0.01,55,0.38,32,0.22,13,0.09,1,0.02,34,0.67,-,-,1,0.08,1,0.08,-,-,1,0.08,26,0.11
Niigata,62,1.13,13,0.43,16,0.53,121,4.03,63,2.1,8,0.27,3,0.1,5,0.17,3,0.1,-,-,-,-,-,-,-,-,-,-,1,0.08,2,0.15,-,-,-,-,15,0.27
Toyama,4,0.08,15,0.52,16,0.55,85,2.93,208,7.17,3,0.1,169,5.83,2,0.07,14,0.48,23,0.79,1,0.03,-,-,3,0.43,-,-,-,-,2,0.4,-,-,-,-,11,0.23
Ishikawa,-,-,8,0.29,18,0.64,103,3.68,273,9.75,20,0.71,254,9.07,1,0.04,10,0.36,27,0.96,1,0.04,-,-,25,3.57,-,-,-,-,-,-,-,-,-,-,10,0.21
Fukui,-,-,10,0.4,19,0.76,99,3.96,140,5.6,12,0.48,35,1.4,2,0.08,9,0.36,1,0.04,-,-,-,-,-,-,-,-,-,-,2,0.33,-,-,-,-,54,1.38
Yamanashi,-,-,3,0.14,7,0.33,25,1.19,64,3.05,10,0.48,4,0.19,2,0.1,6,0.29,-,-,-,-,-,-,4,0.44,-,-,-,-,1,0.1,-,-,1,0.1,7,0.2
Nagano,-,-,3,0.11,23,0.82,109,3.89,155,5.54,17,0.61,7,0.25,-,-,13,0.46,3,0.11,3,0.11,-,-,12,1.2,-,-,1,0.08,2,0.17,-,-,1,0.08,13,0.26
Gifu,1,0.02,2,0.07,11,0.41,71,2.63,185,6.85,3,0.11,25,0.93,1,0.04,4,0.15,2,0.07,2,0.07,-,-,-,-,-,-,2,0.4,-,-,-,-,1,0.2,7,0.16
Shizuoka,3,0.03,7,0.11,19,0.29,129,1.95,206,3.12,13,0.2,122,1.85,-,-,26,0.39,25,0.38,3,0.05,-,-,2,0.09,-,-,-,-,-,-,-,-,-,-,64,0.59
Aichi,5,0.03,16,0.16,46,0.46,178,1.76,486,4.81,22,0.22,96,0.95,3,0.03,52,0.51,32,0.32,3,0.03,-,-,1,0.03,-,-,-,-,7,0.47,-,-,-,-,28,0.17
Mie,2,0.03,17,0.4,24,0.56,102,2.37,212,4.93,4,0.09,13,0.3,-,-,11,0.26,5,0.12,-,-,-,-,1,0.08,-,-,-,-,4,0.44,-,-,-,-,26,0.38
Shiga,4,0.1,3,0.13,5,0.22,45,1.96,75,3.26,11,0.48,9,0.39,-,-,3,0.13,7,0.3,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,0.23
Kyoto,6,0.09,3,0.08,42,1.08,170,4.36,251,6.44,20,0.51,46,1.18,2,0.05,12,0.31,7,0.18,4,0.1,1,0.06,8,0.44,-,-,1,0.14,4,0.57,-,-,-,-,27,0.42
Osaka,10,0.04,66,0.36,193,1.07,435,2.4,1005,5.55,47,0.26,152,0.84,3,0.02,50,0.28,37,0.2,9,0.05,2,0.04,16,0.31,1,0.06,-,-,2,0.11,-,-,1,0.06,108,0.38
Hyogo,8,0.05,35,0.34,83,0.81,281,2.75,572,5.61,32,0.31,191,1.87,13,0.13,43,0.42,25,0.25,6,0.06,-,-,8,0.23,-,-,1,0.07,-,-,-,-,-,-,58,0.36
Nara,2,0.05,1,0.04,19,0.79,103,4.29,215,8.96,8,0.33,13,0.54,-,-,12,0.5,4,0.17,2,0.08,-,-,13,1.3,1,0.17,1,0.17,3,0.5,-,-,-,-,11,0.26
Wakayama,-,-,7,0.26,15,0.56,62,2.3,70,2.59,2,0.07,22,0.81,-,-,15,0.56,2,0.07,-,-,-,-,-,-,-,-,-,-,1,0.09,-,-,1,0.09,12,0.27
Tottori,1,0.03,7,0.37,10,0.53,99,5.21,110,5.79,2,0.11,19,1,3,0.16,3,0.16,10,0.53,-,-,-,-,1,0.2,-,-,-,-,1,0.2,-,-,-,-,16,0.55
Shimane,1,0.05,1,0.09,15,1.36,22,2,61,5.55,5,0.45,58,5.27,1,0.09,5,0.45,6,0.55,-,-,-,-,2,0.67,-,-,-,-,3,0.38,-,-,-,-,10,0.5
Okayama,5,0.1,11,0.39,14,0.5,72,2.57,159,5.68,15,0.54,78,2.79,-,-,20,0.71,25,0.89,-,-,1,0.08,3,0.25,-,-,1,0.2,1,0.2,-,-,-,-,6,0.12
Hiroshima,-,-,17,0.3,23,0.41,143,2.55,205,3.66,14,0.25,139,2.48,1,0.02,14,0.25,58,1.04,2,0.04,-,-,8,0.42,-,-,1,0.05,5,0.25,1,0.05,-,-,59,0.63
Yamaguchi,3,0.05,15,0.39,8,0.21,123,3.24,157,4.13,12,0.32,66,1.74,3,0.08,17,0.45,39,1.03,-,-,-,-,2,0.22,-,-,-,-,6,0.67,-,-,-,-,44,0.72
Tokushima,3,0.09,-,-,9,0.43,26,1.24,76,3.62,1,0.05,2,0.1,4,0.19,9,0.43,3,0.14,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-,-,-,18,0.55
Kagawa,-,-,-,-,4,0.31,5,0.38,57,4.38,-,-,6,0.46,2,0.15,5,0.38,12,0.92,2,0.15,-,-,1,0.2,-,-,-,-,2,0.4,-,-,-,-,1,0.04
Ehime,-,-,15,0.71,17,0.81,111,5.29,173,8.24,8,0.38,11,0.52,6,0.29,10,0.48,5,0.24,2,0.1,-,-,4,0.5,-,-,-,-,-,-,-,-,-,-,36,0.95
Kochi,1,0.03,8,0.42,11,0.58,17,0.89,45,2.37,8,0.42,8,0.42,-,-,5,0.26,5,0.26,1,0.05,-,-,-,-,-,-,-,-,5,0.63,-,-,-,-,13,0.35
Fukuoka,6,0.05,43,0.61,85,1.21,241,3.44,459,6.56,49,0.7,490,7,10,0.14,36,0.51,106,1.51,3,0.04,1,0.04,36,1.38,1,0.07,-,-,1,0.07,-,-,-,-,109,0.89
Saga,1,0.04,12,1,14,1.17,45,3.75,37,3.08,9,0.75,92,7.67,3,0.25,10,0.83,15,1.25,-,-,-,-,-,-,-,-,-,-,3,0.5,-,-,-,-,11,0.46
Nagasaki,-,-,60,1.94,17,0.55,95,3.06,84,2.71,15,0.48,223,7.19,-,-,14,0.45,17,0.55,1,0.03,-,-,4,0.5,1,0.08,-,-,2,0.17,-,-,-,-,54,1.06
Kumamoto,1,0.01,11,0.23,23,0.49,141,3,225,4.79,20,0.43,427,9.09,7,0.15,28,0.6,106,2.26,2,0.04,-,-,3,0.33,-,-,-,-,-,-,-,-,-,-,112,1.58
Oita,-,-,11,0.31,28,0.78,59,1.64,245,6.81,30,0.83,335,9.31,3,0.08,16,0.44,84,2.33,1,0.03,-,-,2,0.4,-,-,1,0.09,1,0.09,-,-,-,-,32,0.55
Miyazaki,-,-,14,0.93,7,0.47,23,1.53,92,6.13,5,0.33,87,5.8,2,0.13,3,0.2,13,0.87,-,-,-,-,13,2.17,-,-,-,-,2,0.29,-,-,-,-,59,2.11
Kagoshima,-,-,41,1.32,41,1.32,55,1.77,112,3.61,4,0.13,352,11.35,11,0.35,10,0.32,58,1.87,-,-,-,-,4,0.57,-,-,1,0.08,1,0.08,-,-,-,-,117,2.05
Okinawa,35,0.8,38,1.58,11,0.46,16,0.67,102,4.25,9,0.38,44,1.83,-,-,9,0.38,10,0.42,-,-,-,-,33,3.67,-,-,1,0.14,-,-,-,-,-,-,9,0.2
