"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"4th week, 2026",,,,,,"Data collected as of January 28, 2026"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,247260,65.15,,,,
Hokkaido,7696,45.81,,,,
Aomori,2830,54.42,,,,
Iwate,3469,82.6,,,,
Miyagi,4900,89.09,,,,
Akita,1193,47.72,,,,
Yamagata,2654,69.84,,,,
Fukushima,3692,76.92,,,,
Ibaraki,5076,75.76,,,,
Tochigi,4414,93.91,,,,
Gunma,3756,83.47,,,,
Saitama,15584,88.55,,,,
Chiba,14031,77.09,,,,
Tokyo,24862,59.48,,,,
Kanagawa,17629,73.15,,,,
Niigata,3071,59.06,,,,
Toyama,3111,66.19,,,,
Ishikawa,2750,58.51,,,,
Fukui,1556,39.9,,,,
Yamanashi,1969,56.26,,,,
Nagano,3609,72.18,,,,
Gifu,2356,52.36,,,,
Shizuoka,8136,58.53,,,,
Aichi,13237,81.21,,,,
Mie,4421,64.07,,,,
Shiga,3298,56.86,,,,
Kyoto,4037,64.08,,,,
Osaka,12702,43.8,,,,
Hyogo,10776,65.71,,,,
Nara,2022,48.14,,,,
Wakayama,2701,60.02,,,,
Tottori,1577,54.38,,,,
Shimane,1398,69.9,,,,
Okayama,3362,67.24,,,,
Hiroshima,5681,61.09,,,,
Yamaguchi,4517,71.7,,,,
Tokushima,1534,46.48,,,,
Kagawa,1016,44.17,,,,
Ehime,2975,80.41,,,,
Kochi,1814,47.74,,,,
Fukuoka,7556,61.93,,,,
Saga,1381,57.54,,,,
Nagasaki,3883,76.14,,,,
Kumamoto,4416,61.33,,,,
Oita,4953,85.4,,,,
Miyazaki,1840,65.71,,,,
Kagoshima,5004,87.79,,,,
Okinawa,2815,62.56,,,,
