"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32nd week, 2024",,,,,,"Data collected as of August 14, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Ishikawa,2,0.04,25,0.86,2,0.07,37,1.28,88,3.03,5,0.17,198,6.83,-,-,7,0.24,48,1.66,-,-,-,-,6,0.86,-,-,2,0.4,2,0.4,-,-,-,-,679,14.15
Fukui,22,0.56,71,2.84,4,0.16,49,1.96,122,4.88,5,0.2,200,8,1,0.04,5,0.2,13,0.52,1,0.04,-,-,-,-,-,-,-,-,21,3.5,-,-,-,-,412,10.56
Yamanashi,9,0.26,39,1.77,7,0.32,19,0.86,38,1.73,2,0.09,99,4.5,1,0.05,3,0.14,14,0.64,1,0.05,-,-,3,0.43,-,-,-,-,1,0.1,-,-,-,-,347,9.91
Nagano,4,0.05,82,1.58,25,0.48,56,1.08,119,2.29,11,0.21,691,13.29,3,0.06,11,0.21,106,2.04,1,0.02,-,-,12,1.2,-,-,-,-,9,0.75,-,-,-,-,1064,12.37
Gifu,11,0.13,46,0.87,3,0.06,68,1.28,97,1.83,3,0.06,351,6.62,-,-,12,0.23,36,0.68,1,0.02,-,-,7,0.64,-,-,1,0.2,16,3.2,-,-,-,-,1286,14.78
Shizuoka,22,0.16,100,1.12,28,0.31,61,0.69,183,2.06,12,0.13,1033,11.61,3,0.03,21,0.24,150,1.69,2,0.02,-,-,3,0.14,1,0.1,1,0.1,5,0.5,-,-,-,-,1466,10.55
Aichi,51,0.26,112,0.62,24,0.13,236,1.3,267,1.47,12,0.07,1699,9.34,5,0.03,32,0.18,49,0.27,7,0.04,-,-,3,0.09,3,0.2,2,0.13,31,2.07,-,-,1,0.07,2645,13.56
Mie,21,0.3,67,1.52,24,0.55,93,2.11,139,3.16,4,0.09,510,11.59,20,0.45,6,0.14,28,0.64,2,0.05,-,-,2,0.17,-,-,2,0.22,11,1.22,-,-,-,-,814,11.46
Shiga,14,0.24,33,0.94,19,0.54,65,1.86,47,1.34,6,0.17,506,14.46,1,0.03,19,0.54,8,0.23,-,-,-,-,1,0.11,-,-,1,0.14,4,0.57,-,-,-,-,669,11.34
Kyoto,25,0.22,50,0.72,25,0.36,69,1,149,2.16,18,0.26,308,4.46,-,-,16,0.23,50,0.72,2,0.03,-,-,3,0.2,-,-,-,-,10,1.67,-,-,-,-,1347,11.82
Osaka,81,0.26,140,0.71,65,0.33,306,1.55,494,2.51,43,0.22,855,4.34,7,0.04,35,0.18,151,0.77,8,0.04,-,-,13,0.25,1,0.06,1,0.06,67,3.72,-,-,3,0.17,2329,7.61
Hyogo,43,0.23,208,1.66,40,0.32,178,1.42,442,3.54,15,0.12,939,7.51,21,0.17,33,0.26,84,0.67,5,0.04,-,-,19,0.59,2,0.14,1,0.07,17,1.21,-,-,-,-,2080,10.95
Nara,25,0.5,29,0.94,14,0.45,34,1.1,89,2.87,1,0.03,258,8.32,1,0.03,12,0.39,11,0.35,-,-,1,0.14,1,0.14,1,0.17,-,-,4,0.67,-,-,-,-,633,12.66
Wakayama,6,0.13,36,1.24,7,0.24,25,0.86,56,1.93,11,0.38,159,5.48,-,-,13,0.45,12,0.41,2,0.07,-,-,2,0.5,-,-,1,0.09,8,0.73,-,-,-,-,517,11.24
Tottori,5,0.17,38,2,14,0.74,110,5.79,50,2.63,2,0.11,110,5.79,-,-,3,0.16,19,1,-,-,-,-,4,0.8,-,-,-,-,-,-,-,-,1,0.2,359,12.38
Shimane,-,-,57,2.48,2,0.09,28,1.22,84,3.65,6,0.26,109,4.74,-,-,8,0.35,23,1,-,-,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-,526,13.84
Okayama,52,0.62,118,2.19,14,0.26,61,1.13,131,2.43,4,0.07,354,6.56,3,0.06,9,0.17,29,0.54,3,0.06,-,-,-,-,-,-,2,0.4,6,1.2,-,-,-,-,909,10.82
Hiroshima,19,0.17,85,1.2,23,0.32,137,1.93,192,2.7,6,0.08,949,13.37,-,-,14,0.2,43,0.61,1,0.01,1,0.06,7,0.39,-,-,-,-,29,1.38,-,-,-,-,1371,12.13
Yamaguchi,72,1.07,140,3.26,5,0.12,109,2.53,127,2.95,-,-,530,12.33,18,0.42,19,0.44,74,1.72,-,-,-,-,2,0.22,-,-,-,-,13,1.44,-,-,-,-,929,13.87
Tokushima,15,0.52,64,3.37,1,0.05,20,1.05,64,3.37,2,0.11,111,5.84,-,-,4,0.21,4,0.21,-,-,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-,361,12.45
Kagawa,9,0.19,54,1.93,8,0.29,62,2.21,108,3.86,1,0.04,178,6.36,-,-,6,0.21,50,1.79,4,0.14,-,-,-,-,-,-,-,-,8,1.6,-,-,-,-,604,12.85
Ehime,25,0.43,129,3.79,18,0.53,96,2.82,150,4.41,5,0.15,170,5,-,-,21,0.62,24,0.71,1,0.03,1,0.13,15,1.88,-,-,-,-,1,0.17,-,-,-,-,805,13.88
Kochi,5,0.11,128,5.12,-,-,60,2.4,38,1.52,2,0.08,90,3.6,-,-,8,0.32,24,0.96,-,-,-,-,-,-,-,-,-,-,8,1,1,0.13,-,-,597,13.57
Fukuoka,75,0.38,243,2.03,37,0.31,385,3.21,267,2.23,9,0.08,571,4.76,4,0.03,33,0.28,148,1.23,5,0.04,-,-,2,0.08,1,0.07,1,0.07,12,0.8,-,-,-,-,1693,8.55
Saga,9,0.23,77,3.35,2,0.09,30,1.3,43,1.87,5,0.22,175,7.61,-,-,14,0.61,74,3.22,1,0.04,-,-,-,-,-,-,-,-,14,2.33,-,-,-,-,764,19.59
Nagasaki,11,0.16,143,3.33,22,0.51,127,2.95,67,1.56,1,0.02,440,10.23,-,-,9,0.21,15,0.35,5,0.12,-,-,-,-,-,-,-,-,23,1.92,-,-,-,-,1167,17.42
Kumamoto,35,0.44,126,2.52,16,0.32,107,2.14,188,3.76,7,0.14,271,5.42,2,0.04,18,0.36,77,1.54,6,0.12,-,-,13,1.44,-,-,-,-,3,0.2,-,-,-,-,1088,13.77
Oita,10,0.17,151,4.19,19,0.53,116,3.22,310,8.61,2,0.06,172,4.78,-,-,12,0.33,53,1.47,6,0.17,-,-,6,1.2,-,-,-,-,20,1.82,-,-,-,-,668,11.52
Miyazaki,1,0.02,117,3.25,15,0.42,143,3.97,144,4,8,0.22,115,3.19,-,-,11,0.31,216,6,1,0.03,-,-,-,-,-,-,-,-,1,0.14,-,-,1,0.14,675,11.64
Kagoshima,30,0.34,186,3.65,64,1.25,69,1.35,172,3.37,9,0.18,336,6.59,3,0.06,20,0.39,146,2.86,1,0.02,-,-,5,0.71,-,-,-,-,21,1.75,-,-,-,-,839,9.43
Okinawa,609,11.07,21,0.68,25,0.81,65,2.1,63,2.03,5,0.16,59,1.9,1,0.03,7,0.23,11,0.35,-,-,-,-,14,1.56,-,-,-,-,11,1.57,-,-,-,-,459,8.35
