"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27th week, 2024",,,,,,"Data collected as of July 10, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,1395,0.28,5044,1.61,2111,0.67,10707,3.41,12393,3.95,715,0.23,35960,11.46,319,0.1,949,0.3,6754,2.15,214,0.07,21,0.03,438,0.63,8,0.02,11,0.02,235,0.49,-,-,6,0.01,39874,8.07
Hokkaido,12,0.05,191,1.39,289,2.11,782,5.71,438,3.2,22,0.16,267,1.95,2,0.01,19,0.14,130,0.95,2,0.01,-,-,8,0.28,-,-,1,0.05,4,0.18,-,-,-,-,1110,4.98
Aomori,5,0.09,43,1.19,26,0.72,80,2.22,101,2.81,14,0.39,18,0.5,17,0.47,13,0.36,15,0.42,-,-,-,-,-,-,-,-,-,-,7,1.17,-,-,-,-,138,2.42
Iwate,2,0.03,97,2.43,63,1.58,118,2.95,134,3.35,7,0.18,51,1.28,9,0.23,19,0.48,6,0.15,5,0.13,-,-,4,0.29,-,-,-,-,5,0.26,-,-,-,-,353,5.6
Miyagi,13,0.14,92,1.67,64,1.16,194,3.53,189,3.44,12,0.22,201,3.65,2,0.04,21,0.38,38,0.69,5,0.09,-,-,6,0.5,-,-,-,-,1,0.1,-,-,-,-,417,4.58
Akita,1,0.02,23,0.68,20,0.59,79,2.32,99,2.91,2,0.06,60,1.76,-,-,6,0.18,15,0.44,1,0.03,-,-,9,1.29,-,-,-,-,-,-,-,-,-,-,111,2.13
Yamagata,-,-,61,2.26,37,1.37,127,4.7,195,7.22,4,0.15,12,0.44,-,-,14,0.52,14,0.52,1,0.04,-,-,1,0.13,-,-,-,-,-,-,-,-,-,-,131,3.12
Fukushima,26,0.32,111,2.27,46,0.94,144,2.94,141,2.88,15,0.31,294,6,1,0.02,16,0.33,49,1,6,0.12,-,-,6,0.46,-,-,-,-,4,0.57,-,-,-,-,345,4.21
Ibaraki,163,1.36,54,0.72,60,0.8,425,5.67,196,2.61,14,0.19,662,8.83,12,0.16,18,0.24,144,1.92,12,0.16,-,-,25,1.47,-,-,1,0.08,6,0.46,-,-,-,-,1069,8.91
Tochigi,2,0.03,32,0.67,15,0.31,136,2.83,111,2.31,5,0.1,796,16.58,7,0.15,12,0.25,109,2.27,2,0.04,-,-,7,0.58,-,-,-,-,-,-,-,-,-,-,392,5.16
Gunma,2,0.02,19,0.36,59,1.11,142,2.68,257,4.85,8,0.15,424,8,5,0.09,23,0.43,105,1.98,1,0.02,1,0.07,12,0.86,-,-,-,-,1,0.11,-,-,-,-,401,4.72
Saitama,43,0.17,101,0.62,122,0.75,663,4.09,777,4.8,76,0.47,3046,18.8,16,0.1,61,0.38,706,4.36,11,0.07,2,0.05,64,1.52,-,-,1,0.08,8,0.67,-,-,-,-,2220,8.6
Chiba,95,0.47,79,0.63,85,0.68,582,4.66,688,5.5,34,0.27,1725,13.8,21,0.17,34,0.27,395,3.16,11,0.09,-,-,28,0.8,-,-,-,-,6,0.67,-,-,1,0.11,2203,10.91
Tokyo,124,0.3,125,0.47,103,0.39,733,2.78,1071,4.06,49,0.19,3686,13.96,99,0.38,97,0.37,835,3.16,38,0.14,-,-,21,0.54,1,0.04,1,0.04,18,0.72,-,-,-,-,2990,7.14
Kanagawa,62,0.17,121,0.52,123,0.53,610,2.62,759,3.26,63,0.27,2729,11.71,78,0.33,56,0.24,660,2.83,24,0.1,1,0.02,66,1.27,1,0.08,-,-,4,0.33,-,-,1,0.08,2915,7.94
Niigata,4,0.05,94,1.71,77,1.4,246,4.47,266,4.84,12,0.22,587,10.67,-,-,21,0.38,136,2.47,2,0.04,-,-,2,0.2,-,-,-,-,3,0.23,-,-,-,-,413,4.75
Toyama,1,0.02,75,2.59,25,0.86,103,3.55,111,3.83,2,0.07,544,18.76,1,0.03,8,0.28,42,1.45,3,0.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,255,5.31
Ishikawa,3,0.06,26,0.9,9,0.31,49,1.69,113,3.9,2,0.07,298,10.28,1,0.03,5,0.17,58,2,1,0.03,-,-,5,0.71,-,-,-,-,1,0.2,-,-,-,-,228,4.75
Fukui,4,0.1,76,3.04,15,0.6,57,2.28,100,4,2,0.08,138,5.52,1,0.04,5,0.2,14,0.56,1,0.04,-,-,-,-,-,-,-,-,4,0.67,-,-,-,-,137,3.51
Yamanashi,8,0.2,6,0.25,2,0.08,58,2.42,73,3.04,4,0.17,154,6.42,-,-,8,0.33,12,0.5,1,0.04,6,0.67,14,1.56,-,-,-,-,-,-,-,-,-,-,244,5.95
Nagano,3,0.03,60,1.11,30,0.56,131,2.43,244,4.52,8,0.15,377,6.98,-,-,18,0.33,63,1.17,2,0.04,-,-,12,1.2,1,0.08,1,0.08,1,0.08,-,-,-,-,571,6.49
Gifu,3,0.03,72,1.36,18,0.34,126,2.38,113,2.13,6,0.11,729,13.75,-,-,11,0.21,70,1.32,1,0.02,-,-,-,-,-,-,-,-,2,0.4,-,-,-,-,657,7.55
Shizuoka,17,0.12,201,2.26,41,0.46,173,1.94,307,3.45,9,0.1,1476,16.58,1,0.01,28,0.31,481,5.4,6,0.07,-,-,13,0.59,-,-,-,-,3,0.3,-,-,-,-,992,7.14
Aichi,32,0.16,178,0.98,43,0.24,469,2.58,528,2.9,51,0.28,2435,13.38,1,0.01,36,0.2,271,1.49,6,0.03,8,0.23,8,0.23,-,-,-,-,11,0.73,-,-,-,-,1897,9.73
Mie,9,0.13,81,1.84,31,0.7,151,3.43,181,4.11,-,-,1143,25.98,-,-,5,0.11,131,2.98,1,0.02,-,-,-,-,-,-,-,-,1,0.11,-,-,-,-,399,5.62
Shiga,33,0.55,44,1.22,33,0.92,109,3.03,121,3.36,5,0.14,574,15.94,1,0.03,10,0.28,60,1.67,3,0.08,-,-,1,0.11,-,-,1,0.14,3,0.43,-,-,1,0.14,340,5.67
Kyoto,53,0.43,36,0.47,63,0.83,179,2.36,243,3.2,39,0.51,612,8.05,2,0.03,19,0.25,87,1.14,5,0.07,-,-,7,0.39,-,-,-,-,10,1.67,-,-,1,0.17,760,6.13
Osaka,128,0.42,143,0.73,138,0.7,595,3.02,777,3.94,62,0.31,1860,9.44,6,0.03,64,0.32,280,1.42,18,0.09,-,-,14,0.27,-,-,1,0.06,40,2.22,-,-,-,-,1951,6.4
Hyogo,49,0.25,261,2.02,74,0.57,401,3.11,693,5.37,17,0.13,2103,16.3,4,0.03,40,0.31,297,2.3,12,0.09,1,0.03,14,0.4,-,-,-,-,11,0.79,-,-,-,-,1264,6.35
Nara,16,0.29,33,0.97,13,0.38,93,2.74,117,3.44,5,0.15,323,9.5,-,-,18,0.53,29,0.85,-,-,-,-,6,0.6,-,-,-,-,3,0.5,-,-,-,-,437,7.95
Wakayama,10,0.2,53,1.77,9,0.3,62,2.07,86,2.87,8,0.27,327,10.9,-,-,15,0.5,46,1.53,1,0.03,-,-,1,0.25,-,-,-,-,1,0.09,-,-,-,-,285,5.82
Tottori,4,0.14,38,2,25,1.32,119,6.26,73,3.84,6,0.32,127,6.68,-,-,6,0.32,48,2.53,1,0.05,-,-,1,0.2,1,0.2,-,-,1,0.2,-,-,-,-,168,5.79
Shimane,3,0.08,51,2.22,2,0.09,66,2.87,95,4.13,2,0.09,99,4.3,1,0.04,9,0.39,13,0.57,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,181,4.76
Okayama,15,0.18,138,2.56,29,0.54,146,2.7,174,3.22,4,0.07,771,14.28,4,0.07,19,0.35,99,1.83,2,0.04,-,-,2,0.17,-,-,-,-,-,-,-,-,-,-,472,5.62
Hiroshima,8,0.07,113,1.55,48,0.66,213,2.92,332,4.55,19,0.26,1240,16.99,1,0.01,25,0.34,115,1.58,3,0.04,-,-,11,0.58,-,-,1,0.05,7,0.33,-,-,1,0.05,701,6.1
Yamaguchi,14,0.21,160,3.72,10,0.23,170,3.95,180,4.19,6,0.14,574,13.35,12,0.28,13,0.3,129,3,-,-,-,-,1,0.11,-,-,-,-,4,0.44,-,-,-,-,458,6.84
Tokushima,4,0.11,53,2.3,7,0.3,22,0.96,77,3.35,2,0.09,356,15.48,2,0.09,6,0.26,26,1.13,-,-,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-,338,9.14
Kagawa,1,0.02,65,2.32,17,0.61,110,3.93,134,4.79,4,0.14,382,13.64,-,-,8,0.29,45,1.61,1,0.04,-,-,6,1.2,1,0.2,-,-,6,1.2,-,-,-,-,294,6.26
Ehime,46,0.75,173,4.68,21,0.57,180,4.86,210,5.68,5,0.14,267,7.22,-,-,13,0.35,76,2.05,1,0.03,-,-,18,2.25,-,-,-,-,-,-,-,-,-,-,412,6.75
Kochi,6,0.14,70,2.8,18,0.72,85,3.4,71,2.84,1,0.04,136,5.44,-,-,7,0.28,56,2.24,-,-,-,-,-,-,1,0.13,-,-,2,0.25,-,-,1,0.13,561,12.75
Fukuoka,86,0.43,549,4.58,50,0.42,835,6.96,578,4.82,43,0.36,1626,13.55,2,0.02,29,0.24,357,2.98,7,0.06,1,0.04,3,0.12,-,-,-,-,11,0.73,-,-,-,-,2233,11.28
