"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"5th week, 2026",,,,,,"Data collected as of February 4, 2026"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,328879,86.68,,,,
Hokkaido,10169,60.53,,,,
Aomori,3512,67.54,,,,
Iwate,4488,106.86,,,,
Miyagi,6759,122.89,,,,
Akita,1398,55.92,,,,
Yamagata,3275,86.18,,,,
Fukushima,5176,107.83,,,,
Ibaraki,7115,106.19,,,,
Tochigi,5954,126.68,,,,
Gunma,4750,105.56,,,,
Saitama,21711,124.06,,,,
Chiba,19586,107.62,,,,
Tokyo,33334,79.75,,,,
Kanagawa,25058,103.98,,,,
Niigata,3903,75.06,,,,
Toyama,3985,84.79,,,,
Ishikawa,3005,63.94,,,,
Fukui,1842,47.23,,,,
Yamanashi,2663,76.09,,,,
Nagano,4688,93.76,,,,
Gifu,3151,70.02,,,,
Shizuoka,11702,84.19,,,,
Aichi,18361,112.64,,,,
Mie,6322,91.62,,,,
Shiga,4287,73.91,,,,
Kyoto,5126,81.37,,,,
Osaka,16285,56.16,,,,
Hyogo,14368,87.61,,,,
Nara,2978,70.9,,,,
Wakayama,3409,75.76,,,,
Tottori,1814,62.55,,,,
Shimane,1802,90.1,,,,
Okayama,3867,77.34,,,,
Hiroshima,6704,72.09,,,,
Yamaguchi,6021,95.57,,,,
Tokushima,1934,58.61,,,,
Kagawa,1191,51.78,,,,
Ehime,3780,102.16,,,,
Kochi,2217,58.34,,,,
Fukuoka,9997,81.94,,,,
Saga,1840,76.67,,,,
Nagasaki,4737,92.88,,,,
Kumamoto,6709,93.18,,,,
Oita,6867,118.4,,,,
Miyazaki,2190,78.21,,,,
Kagoshima,5739,100.68,,,,
Okinawa,3110,69.11,,,,
