"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43rd week, 2023",,,,,,"Data collected as of November 1, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Gunma,12904,150.05,1439,27.15,1319,24.89,1512,28.53,10898,205.62,240,4.53,1162,21.92,27,0.51,756,14.26,3901,73.6,157,2.96,2,0.14,214,15.29,6,0.67,6,0.67,8,0.89,2,0.22,-,-,17521,203.73
Saitama,71624,278.69,5593,34.74,4704,29.22,9774,60.71,40358,250.67,948,5.89,5650,35.09,107,0.66,1949,12.11,10313,64.06,467,2.9,67,1.63,620,15.12,10,0.91,29,2.64,13,1.18,-,-,6,0.55,71399,277.82
Chiba,59264,289.09,3221,25.16,2949,23.04,6301,49.23,27644,215.97,426,3.33,3241,25.32,61,0.48,1185,9.26,8099,63.27,291,2.27,9,0.26,613,18.03,12,1.33,15,1.67,6,0.67,-,-,-,-,63518,309.84
Tokyo,104704,253.52,6941,26.8,7096,27.4,12952,50.01,56615,218.59,1194,4.61,6052,23.37,259,1,2958,11.42,15967,61.65,508,1.96,16,0.42,652,17.16,27,1.13,32,1.33,29,1.21,7,0.29,4,0.17,82164,198.94
Kanagawa,92985,258.29,5531,24.26,3955,17.35,9090,39.87,41337,181.3,818,3.59,4684,20.54,158,0.69,2369,10.39,11814,51.82,532,2.33,26,0.52,1985,39.7,16,1.45,47,4.27,35,3.18,-,-,1,0.09,79542,220.95
Niigata,22720,267.29,3873,71.72,916,16.96,2607,48.28,10309,190.91,233,4.31,4065,75.28,29,0.54,567,10.5,4078,75.52,106,1.96,10,1,62,6.2,5,0.42,8,0.67,21,1.75,-,-,4,0.33,22337,262.79
Toyama,12280,255.83,1695,58.45,878,30.28,2184,75.31,8582,295.93,130,4.48,1136,39.17,9,0.31,268,9.24,1746,60.21,32,1.1,-,-,47,6.71,2,0.4,-,-,8,1.6,-,-,5,1,10293,214.44
Ishikawa,15845,330.1,1374,47.38,550,18.97,896,30.9,9139,315.14,107,3.69,975,33.62,13,0.45,334,11.52,1716,59.17,39,1.34,8,1.14,155,22.14,2,0.4,7,1.4,12,2.4,-,-,2,0.4,15582,324.63
Fukui,10694,281.42,1500,62.5,952,39.67,1339,55.79,5014,208.92,144,6,1419,59.13,18,0.75,258,10.75,1124,46.83,49,2.04,-,-,8,2.67,7,1.17,12,2,9,1.5,-,-,1,0.17,6784,178.53
Yamanashi,5785,141.1,670,27.92,182,7.58,145,6.04,4771,198.79,44,1.83,229,9.54,5,0.21,282,11.75,1010,42.08,36,1.5,1,0.11,123,13.67,6,0.6,2,0.2,2,0.2,-,-,3,0.3,10982,267.85
Nagano,14866,170.87,1890,35.66,593,11.19,1445,27.26,12509,236.02,206,3.89,504,9.51,36,0.68,434,8.19,4343,81.94,74,1.4,21,2.1,471,47.1,4,0.33,15,1.25,13,1.08,-,-,2,0.17,21841,251.05
Gifu,10481,121.87,2590,49.81,972,18.69,1634,31.42,8145,156.63,105,2.02,446,8.58,29,0.56,439,8.44,2045,39.33,63,1.21,1,0.09,78,7.09,1,0.2,14,2.8,5,1,1,0.2,2,0.4,27038,314.4
Shizuoka,24446,175.87,4066,46.2,1611,18.31,2242,25.48,16392,186.27,271,3.08,1499,17.03,127,1.44,967,10.99,6144,69.82,166,1.89,4,0.18,178,8.09,17,1.7,19,1.9,29,2.9,-,-,2,0.2,37342,268.65
Aichi,46407,237.98,6068,33.34,3819,20.98,7534,41.4,33983,186.72,482,2.65,1451,7.97,81,0.45,1319,7.25,8866,48.71,268,1.47,4,0.11,294,8.4,17,1.13,26,1.73,9,0.6,2,0.13,3,0.2,63675,326.54
Mie,15367,216.44,2922,66.41,1316,29.91,1169,26.57,9799,222.7,226,5.14,600,13.64,16,0.36,425,9.66,4024,91.45,37,0.84,-,-,57,4.75,12,1.33,22,2.44,6,0.67,1,0.11,-,-,18459,259.99
Shiga,12647,214.36,1324,37.83,351,10.03,1509,43.11,5821,166.31,284,8.11,577,16.49,7,0.2,320,9.14,2024,57.83,68,1.94,-,-,8,1,4,0.57,24,3.43,5,0.71,-,-,-,-,12793,216.83
Kyoto,33789,270.31,2424,31.89,2880,37.89,4790,63.03,11590,152.5,284,3.74,895,11.78,34,0.45,511,6.72,2759,36.3,93,1.22,3,0.18,117,6.88,3,0.43,5,0.71,4,0.57,-,-,12,1.71,28173,225.38
Osaka,81328,273.83,10279,52.98,11250,57.99,13414,69.14,36484,188.06,761,3.92,2365,12.19,82,0.42,1849,9.53,10679,55.05,436,2.25,22,0.43,754,14.78,6,0.38,22,1.38,9,0.56,-,-,10,0.63,58872,198.22
Hyogo,50881,256.97,7662,59.86,5286,41.3,5385,42.07,31258,244.2,484,3.78,2435,19.02,69,0.54,1233,9.63,6418,50.14,258,2.02,23,0.66,756,21.6,17,1.21,31,2.21,8,0.57,1,0.07,7,0.5,40004,202.04
Nara,11317,205.76,1972,58,1579,46.44,2207,64.91,6727,197.85,110,3.24,460,13.53,13,0.38,383,11.26,1619,47.62,37,1.09,3,0.3,251,25.1,9,1.5,7,1.17,3,0.5,1,0.17,1,0.17,13904,252.8
Wakayama,8408,171.59,2124,70.8,790,26.33,1161,38.7,4515,150.5,82,2.73,210,7,8,0.27,294,9.8,2040,68,55,1.83,6,1.5,61,15.25,3,0.27,16,1.45,11,1,1,0.09,4,0.36,11380,232.24
Tottori,4242,146.28,917,48.26,223,11.74,2176,114.53,5027,264.58,49,2.58,794,41.79,8,0.42,187,9.84,992,52.21,14,0.74,1,0.2,29,5.8,5,1,8,1.6,-,-,-,-,5,1,7898,272.34
Shimane,5535,145.66,1434,62.35,372,16.17,395,17.17,4994,217.13,84,3.65,1725,75,4,0.17,369,16.04,582,25.3,28,1.22,1,0.33,12,4,8,1,9,1.13,2,0.25,-,-,1,0.13,7605,200.13
Okayama,14812,176.33,1820,33.7,748,13.85,1154,21.37,10720,198.52,154,2.85,2366,43.81,24,0.44,526,9.74,2102,38.93,116,2.15,8,0.67,152,12.67,2,0.4,22,4.4,1,0.2,-,-,3,0.6,17585,209.35
Hiroshima,22080,195.4,3438,48.42,1408,19.83,3905,55,14627,206.01,229,3.23,2093,29.48,15,0.21,673,9.48,2544,35.83,102,1.44,13,0.72,436,24.22,8,0.38,18,0.86,13,0.62,-,-,5,0.24,23573,208.61
Yamaguchi,16937,256.62,3639,84.63,448,10.42,3001,69.79,9148,212.74,140,3.26,1991,46.3,23,0.53,644,14.98,2220,51.63,100,2.33,-,-,107,11.89,2,0.22,4,0.44,30,3.33,-,-,-,-,15776,239.03
Tokushima,6117,165.32,1582,68.78,473,20.57,267,11.61,4177,181.61,60,2.61,449,19.52,7,0.3,296,12.87,1091,47.43,21,0.91,2,0.5,16,4,5,0.71,11,1.57,-,-,-,-,-,-,9038,244.27
Kagawa,9377,199.51,1227,43.82,844,30.14,373,13.32,8248,294.57,76,2.71,779,27.82,5,0.18,406,14.5,1565,55.89,69,2.46,1,0.2,31,6.2,1,0.2,4,0.8,2,0.4,-,-,-,-,10749,228.7
Ehime,20588,343.13,2646,73.5,1207,33.53,1616,44.89,11049,306.92,101,2.81,472,13.11,6,0.17,661,18.36,2386,66.28,82,2.28,1,0.13,381,47.63,-,-,3,0.5,3,0.5,-,-,3,0.5,15383,256.38
Kochi,8646,196.5,1274,49,395,15.19,812,31.23,3564,137.08,140,5.38,733,28.19,21,0.81,297,11.42,1132,43.54,20,0.77,-,-,9,3,4,0.5,7,0.88,22,2.75,-,-,7,0.88,11043,250.98
Fukuoka,70570,356.41,8886,74.05,8620,71.83,13774,114.78,27241,227.01,639,5.33,7470,62.25,49,0.41,1955,16.29,7762,64.68,262,2.18,8,0.31,614,23.62,17,1.21,19,1.36,4,0.29,-,-,3,0.21,49023,247.59
Saga,11421,292.85,1628,70.78,962,41.83,822,35.74,2657,115.52,69,3,1538,66.87,12,0.52,528,22.96,2003,87.09,31,1.35,-,-,37,9.25,8,1.33,14,2.33,9,1.5,-,-,6,1,13014,333.69
Nagasaki,21273,308.3,2123,48.25,1170,26.59,3372,76.64,5162,117.32,167,3.8,1528,34.73,12,0.27,556,12.64,2562,58.23,77,1.75,33,4.13,133,16.63,7,0.58,16,1.33,13,1.08,-,-,1,0.08,20238,293.3
Kumamoto,21098,267.06,2574,52.53,1065,21.73,1868,38.12,12244,249.88,208,4.24,2137,43.61,21,0.43,979,19.98,3534,72.12,134,2.73,1,0.11,163,18.11,7,0.5,18,1.29,6,0.43,-,-,-,-,22226,281.34
Oita,19544,336.97,2877,79.92,1131,31.42,1374,38.17,14643,406.75,252,7,1404,39,31,0.86,709,19.69,2410,66.94,96,2.67,-,-,129,25.8,3,0.27,4,0.36,49,4.45,-,-,-,-,15979,275.5
Miyazaki,21910,384.39,2507,71.63,793,22.66,1881,53.74,11310,323.14,160,4.57,2491,71.17,16,0.46,750,21.43,3367,96.2,70,2,4,0.67,215,35.83,1,0.14,2,0.29,1,0.14,-,-,-,-,17116,300.28
Kagoshima,28886,320.96,4278,82.27,1363,26.21,1443,27.75,12608,242.46,191,3.67,1614,31.04,58,1.12,711,13.67,5251,100.98,145,2.79,2,0.29,149,21.29,4,0.33,6,0.5,-,-,-,-,-,-,24976,277.51
Okinawa,27456,508.44,1539,49.65,1556,50.19,2132,68.77,2967,95.71,107,3.45,2226,71.81,17,0.55,303,9.77,425,13.71,69,2.23,13,1.63,389,48.63,19,2.71,13,1.86,9,1.29,2,0.29,-,-,21660,401.11
